District,Block,Year,Avg_Trans_8_9
ETAH,MARHARA,2023-24,2350000.0
ETAH,MARHARA,2024-25,2350000.0
ETAH,MARHARA,2025-26,3150000.0
ETAH,NIDHAULI KALAN,2022-23,620097.5
ETAH,NIDHAULI KALAN,2023-24,620053.2
ETAH,NIDHAULI KALAN,2024-25,760069.4
ETAH,NIDHAULI KALAN,2025-26,1160132.8
ETAH,SAKEET,2022-23,1251074.5
ETAH,SAKEET,2023-24,1000191.6
ETAH,SAKEET,2024-25,1550107.9
ETAH,SAKEET,2025-26,1600350.0
ETAH,SHEETAL PUR,2022-23,900161.1
ETAH,SHEETAL PUR,2023-24,1233422.1
ETAH,SHEETAL PUR,2024-25,1000144.3
ETAH,SHEETAL PUR,2025-26,1500063.1
ETAWAH,BARHPURA,2022-23,8800000.0
ETAWAH,BARHPURA,2023-24,7500000.0
ETAWAH,BARHPURA,2024-25,8300000.0
ETAWAH,BARHPURA,2025-26,6300000.0
ETAWAH,BHARTHANA,2022-23,3700000.0
ETAWAH,BHARTHANA,2023-24,4400000.0
ETAWAH,BHARTHANA,2024-25,6000000.0
ETAWAH,BHARTHANA,2025-26,4200000.0
ETAWAH,CHAKARNAGAR,2022-23,2450198.9
ETAWAH,CHAKARNAGAR,2023-24,1416730.0
ETAWAH,CHAKARNAGAR,2024-25,2833553.5
ETAWAH,CHAKARNAGAR,2025-26,2750106.9
ETAWAH,ETAWAH NAGAR CHETRA,2022-23,579.7
ETAWAH,ETAWAH NAGAR CHETRA,2023-24,406.5
ETAWAH,ETAWAH NAGAR CHETRA,2024-25,396.2
ETAWAH,ETAWAH NAGAR CHETRA,2025-26,527.7
ETAWAH,JASWANT NAGAR,2022-23,1940414.2
ETAWAH,JASWANT NAGAR,2023-24,1800110.0
ETAWAH,JASWANT NAGAR,2024-25,2280127.7
ETAWAH,JASWANT NAGAR,2025-26,2700372.5
ETAWAH,MAHEWA,2022-23,7700000.0
ETAWAH,MAHEWA,2023-24,9500000.0
ETAWAH,MAHEWA,2024-25,17100000.0
ETAWAH,MAHEWA,2025-26,7600000.0
ETAWAH,SAIFAI,2022-23,2750126.9
ETAWAH,SAIFAI,2023-24,2400114.7
ETAWAH,SAIFAI,2024-25,2325123.2
ETAWAH,SAIFAI,2025-26,3175113.5
ETAWAH,TAKHA,2022-23,5200000.0
ETAWAH,TAKHA,2023-24,2900000.0
ETAWAH,TAKHA,2024-25,5600000.0
ETAWAH,TAKHA,2025-26,4900000.0
FAIZABAD,AMANIGANJ,2022-23,2900000.0
FAIZABAD,AMANIGANJ,2023-24,2000000.0
FAIZABAD,AMANIGANJ,2024-25,2200000.0
FAIZABAD,AYODHYA TOWN AREA,2022-23,379.6
FAIZABAD,AYODHYA TOWN AREA,2023-24,294.1
FAIZABAD,AYODHYA TOWN AREA,2024-25,264.1
FAIZABAD,BIKAPUR,2022-23,1750178.5
FAIZABAD,BIKAPUR,2023-24,1950027.3
FAIZABAD,BIKAPUR,2024-25,2450057.5
FAIZABAD,MASAUDHA,2022-23,540.0
FAIZABAD,MASAUDHA,2023-24,400.0
FAIZABAD,MASAUDHA,2024-25,264.0
FAIZABAD,MAWAI,2022-23,3850000.0
FAIZABAD,MAWAI,2023-24,1950000.0
FAIZABAD,MAWAI,2024-25,6650000.0
FAIZABAD,MAYA,2022-23,1050132.1
FAIZABAD,MAYA,2023-24,1150030.8
FAIZABAD,MAYA,2024-25,1575105.0
FAIZABAD,MILKIPUR,2022-23,1933492.2
FAIZABAD,MILKIPUR,2023-24,2233611.1
FAIZABAD,MILKIPUR,2024-25,2150074.5
FAIZABAD,PURA,2022-23,1700000.0
FAIZABAD,PURA,2023-24,8450000.0
FAIZABAD,PURA,2024-25,7850000.0
FAIZABAD,RUDAULI,2022-23,3900060.6
FAIZABAD,RUDAULI,2023-24,3675031.7
FAIZABAD,RUDAULI,2024-25,4450044.4
FAIZABAD,SOHAWAL,2022-23,1250157.5
FAIZABAD,SOHAWAL,2023-24,850106.8
FAIZABAD,SOHAWAL,2024-25,1250191.2
FAIZABAD,TARUN,2022-23,800000.0
FAIZABAD,TARUN,2023-24,700000.0
FAIZABAD,TARUN,2024-25,500000.0
FARRUKHABAD,KAMALGANJ,2022-23,3700000.0
FARRUKHABAD,KAMALGANJ,2023-24,3300000.0
FARRUKHABAD,KAMALGANJ,2024-25,3900000.0
FARRUKHABAD,KAMALGANJ,2025-26,3900000.0
FARRUKHABAD,MOHAMDABAD,2022-23,5100000.0
FARRUKHABAD,MOHAMDABAD,2023-24,3600000.0
FARRUKHABAD,MOHAMDABAD,2024-25,3900000.0
FARRUKHABAD,MOHAMDABAD,2025-26,5800000.0
FARRUKHABAD,NAG. KSH.FAR.BAD,2022-23,280.6
FARRUKHABAD,NAG. KSH.FAR.BAD,2023-24,165.0
FARRUKHABAD,NAG. KSH.FAR.BAD,2024-25,286.2
FARRUKHABAD,NAG. KSH.FAR.BAD,2025-26,247.8
FARRUKHABAD,NAWABGANJ,2022-23,184.8
FARRUKHABAD,NAWABGANJ,2023-24,163.4
FARRUKHABAD,NAWABGANJ,2024-25,151.6
FARRUKHABAD,NAWABGANJ,2025-26,263.6
FARRUKHABAD,RAJE PUR,2022-23,1567034.1
FARRUKHABAD,RAJE PUR,2023-24,1466900.0
FARRUKHABAD,RAJE PUR,2024-25,1533697.5
FARRUKHABAD,RAJE PUR,2025-26,1500499.1
FARRUKHABAD,SHAMSABAD,2022-23,227.4
FARRUKHABAD,SHAMSABAD,2023-24,210.5
FARRUKHABAD,SHAMSABAD,2024-25,420.5
FARRUKHABAD,SHAMSABAD,2025-26,295.3
FATEHPUR,AIRAYAN,2022-23,1600096.8
FATEHPUR,AIRAYAN,2023-24,1050054.9
FATEHPUR,AIRAYAN,2024-25,800087.3
FATEHPUR,AIRAYAN,2025-26,1200136.5
FATEHPUR,AMAULI,2022-23,1566666.7
FATEHPUR,AMAULI,2023-24,566666.7
FATEHPUR,AMAULI,2024-25,2333333.3
FATEHPUR,AMAULI,2025-26,2500000.0
FATEHPUR,ASHOTHAR,2022-23,2375000.0
FATEHPUR,ASHOTHAR,2023-24,2475000.0
FATEHPUR,ASHOTHAR,2024-25,2550000.0
FATEHPUR,ASHOTHAR,2025-26,3375000.0
FATEHPUR,BAHUA,2022-23,2025050.0
FATEHPUR,BAHUA,2023-24,1850044.6
FATEHPUR,BAHUA,2024-25,3450078.7
FATEHPUR,BAHUA,2025-26,2800165.0
FATEHPUR,BHITAURA,2022-23,8500000.0
FATEHPUR,BHITAURA,2023-24,7833333.3
FATEHPUR,BHITAURA,2024-25,9800000.0
FATEHPUR,BHITAURA,2025-26,6169730.3
FATEHPUR,DEOMAI,2022-23,3950000.0
FATEHPUR,DEOMAI,2023-24,2350000.0
FATEHPUR,DEOMAI,2024-25,3250000.0
FATEHPUR,DEOMAI,2025-26,4300000.0
FATEHPUR,DHATA,2022-23,2100000.0
FATEHPUR,DHATA,2023-24,2966666.7
FATEHPUR,DHATA,2024-25,3900000.0
FATEHPUR,DHATA,2025-26,4166666.7
FATEHPUR,HASAWA,2022-23,3150266.1
FATEHPUR,HASAWA,2023-24,1950026.0
FATEHPUR,HASAWA,2024-25,3450057.5
FATEHPUR,HASAWA,2025-26,3875062.7
FATEHPUR,HATHGAOM,2022-23,5800054.5
FATEHPUR,HATHGAOM,2023-24,4766702.5
FATEHPUR,HATHGAOM,2024-25,5566709.6
FATEHPUR,HATHGAOM,2025-26,7300052.3
FATEHPUR,KHAJUHA,2022-23,3600000.0
FATEHPUR,KHAJUHA,2023-24,2833333.3
FATEHPUR,KHAJUHA,2024-25,3533333.3
FATEHPUR,KHAJUHA,2025-26,3033333.3
FATEHPUR,MALAWAN,2022-23,4740000.0
FATEHPUR,MALAWAN,2023-24,3040000.0
FATEHPUR,MALAWAN,2024-25,4700000.0
FATEHPUR,MALAWAN,2025-26,5000000.0
FATEHPUR,NAGAR BINDKI,2022-23,288.5
FATEHPUR,NAGAR BINDKI,2023-24,253.9
FATEHPUR,NAGAR BINDKI,2024-25,236.5
FATEHPUR,NAGAR BINDKI,2025-26,345.8
FATEHPUR,NAGAR FATEHPUR,2022-23,633583.8
FATEHPUR,NAGAR FATEHPUR,2023-24,366833.3
FATEHPUR,NAGAR FATEHPUR,2024-25,133479.4
FATEHPUR,NAGAR FATEHPUR,2025-26,233511.7
FATEHPUR,TELIYANI,2022-23,4850000.0
FATEHPUR,TELIYANI,2023-24,5225000.0
FATEHPUR,TELIYANI,2024-25,6550000.0
FATEHPUR,TELIYANI,2025-26,4901236.9
FATEHPUR,VIJAIPUR,2022-23,2100151.9
FATEHPUR,VIJAIPUR,2023-24,1533380.4
FATEHPUR,VIJAIPUR,2024-25,2800057.3
FATEHPUR,VIJAIPUR,2025-26,3033385.1
FIROZABAD,ARAWN,2022-23,3175000.0
FIROZABAD,ARAWN,2023-24,3275000.0
FIROZABAD,ARAWN,2024-25,3300000.0
FIROZABAD,ARAWN,2025-26,3850000.0
FIROZABAD,EKA,2022-23,1900000.0
FIROZABAD,EKA,2023-24,1133333.3
FIROZABAD,EKA,2024-25,1866666.7
FIROZABAD,EKA,2025-26,3433333.3
FIROZABAD,FIROZABAD,2022-23,7100000.0
FIROZABAD,FIROZABAD,2023-24,6333333.3
FIROZABAD,FIROZABAD,2024-25,5866666.7
FIROZABAD,FIROZABAD,2025-26,5234465.5
FIROZABAD,JASRANA,2022-23,900138.7
FIROZABAD,JASRANA,2023-24,1150099.2
FIROZABAD,JASRANA,2024-25,1350171.6
FIROZABAD,JASRANA,2025-26,2700230.4
FIROZABAD,KHAIRGARH,2022-23,2300000.0
FIROZABAD,KHAIRGARH,2023-24,3100000.0
FIROZABAD,KHAIRGARH,2024-25,2100000.0
FIROZABAD,KHAIRGARH,2025-26,2600000.0
FIROZABAD,MADANPUR,2022-23,1550033.3
FIROZABAD,MADANPUR,2023-24,650123.1
FIROZABAD,MADANPUR,2024-25,2400055.0
FIROZABAD,MADANPUR,2025-26,1000071.7
FIROZABAD,NARKHI,2022-23,3600000.0
FIROZABAD,NARKHI,2023-24,3500000.0
FIROZABAD,NARKHI,2024-25,4300000.0
FIROZABAD,NARKHI,2025-26,6300000.0
FIROZABAD,SHIKOHABAD,2022-23,175.8
FIROZABAD,SHIKOHABAD,2023-24,118.2
FIROZABAD,SHIKOHABAD,2024-25,271.4
FIROZABAD,SHIKOHABAD,2025-26,265.4
FIROZABAD,TUNDLA,2022-23,2940040.7
FIROZABAD,TUNDLA,2023-24,2740039.4
FIROZABAD,TUNDLA,2024-25,3520029.1
FIROZABAD,TUNDLA,2025-26,3440048.2
GAUTAM BUDDHA NAGAR,DADRI,2022-23,5000000.0
GAUTAM BUDDHA NAGAR,DADRI,2023-24,5300000.0
GAUTAM BUDDHA NAGAR,DADRI,2024-25,5700000.0
GAUTAM BUDDHA NAGAR,DADRI,2025-26,5500000.0
GAUTAM BUDDHA NAGAR,DANKAUR,2022-23,3650223.1
GAUTAM BUDDHA NAGAR,DANKAUR,2023-24,3100121.9
GAUTAM BUDDHA NAGAR,DANKAUR,2024-25,3500160.5
GAUTAM BUDDHA NAGAR,DANKAUR,2025-26,6000415.0
GAUTAM BUDDHA NAGAR,VISRAKH,2022-23,4175229.7
GAUTAM BUDDHA NAGAR,VISRAKH,2023-24,3250148.9
GAUTAM BUDDHA NAGAR,VISRAKH,2024-25,4775462.3
GAUTAM BUDDHA NAGAR,VISRAKH,2025-26,5075355.1
GHAZIABAD,BHOJPUR,2022-23,3860016.2
GHAZIABAD,BHOJPUR,2023-24,3980015.9
GHAZIABAD,BHOJPUR,2024-25,2116807.1
GHAZIABAD,BHOJPUR,2025-26,1616789.8
GHAZIABAD,GHAZIABAD (MUN.AREA),2022-23,299.0
GHAZIABAD,GHAZIABAD (MUN.AREA),2023-24,126.9
GHAZIABAD,GHAZIABAD (MUN.AREA),2024-25,231.4
GHAZIABAD,GHAZIABAD (MUN.AREA),2025-26,269.1
GHAZIABAD,LONI,2023-24,10550000.0
GHAZIABAD,LONI,2024-25,2000000.0
GHAZIABAD,LONI,2025-26,6100000.0
GHAZIABAD,MURAD NAGAR,2022-23,5400000.0
GHAZIABAD,MURAD NAGAR,2023-24,5100000.0
GHAZIABAD,MURAD NAGAR,2024-25,3800000.0
GHAZIABAD,MURAD NAGAR,2025-26,4200000.0
GHAZIABAD,RAZAPUR,2022-23,8950000.0
GHAZIABAD,RAZAPUR,2023-24,7250000.0
GHAZIABAD,RAZAPUR,2024-25,10200000.0
GHAZIABAD,RAZAPUR,2025-26,8100000.0
GHAZIPUR,BHADAURA,2022-23,1800000.0
GHAZIPUR,BHADAURA,2023-24,1300699.3
GHAZIPUR,BHADAURA,2024-25,1036.8
GHAZIPUR,BHADAURA,2025-26,924.8
GHAZIPUR,BHAWARCOL,2022-23,1950000.0
GHAZIPUR,BHAWARCOL,2023-24,2450000.0
GHAZIPUR,BHAWARCOL,2024-25,3700000.0
GHAZIPUR,BHAWARCOL,2025-26,3700000.0
GHAZIPUR,BIRNO,2022-23,7850000.0
GHAZIPUR,BIRNO,2023-24,3850000.0
GHAZIPUR,BIRNO,2024-25,4600000.0
GHAZIPUR,BIRNO,2025-26,4650000.0
GHAZIPUR,DEOKALI,2022-23,933412.6
GHAZIPUR,DEOKALI,2023-24,133500.3
GHAZIPUR,DEOKALI,2024-25,200102.3
GHAZIPUR,DEOKALI,2025-26,1300063.6
GHAZIPUR,GHAZIPUR SADAR,2022-23,3000000.0
GHAZIPUR,GHAZIPUR SADAR,2023-24,3100000.0
GHAZIPUR,GHAZIPUR SADAR,2024-25,4200000.0
GHAZIPUR,GHAZIPUR SADAR,2025-26,3500000.0
GHAZIPUR,KARANDA,2022-23,5000000.0
GHAZIPUR,KARANDA,2023-24,6000000.0
GHAZIPUR,KARANDA,2024-25,6200000.0
GHAZIPUR,KARANDA,2025-26,5400000.0
GHAZIPUR,KASIMABAD,2022-23,0.0
GHAZIPUR,KASIMABAD,2023-24,200000.0
GHAZIPUR,KASIMABAD,2024-25,800000.0
GHAZIPUR,KASIMABAD,2025-26,1100000.0
GHAZIPUR,MANIHARI,2022-23,3900048.5
GHAZIPUR,MANIHARI,2023-24,3933393.3
GHAZIPUR,MANIHARI,2024-25,3400000.0
GHAZIPUR,MANIHARI,2025-26,3566680.0
GHAZIPUR,MOHAMMADABAD,2022-23,480.0
GHAZIPUR,MOHAMMADABAD,2023-24,200.0
GHAZIPUR,MOHAMMADABAD,2024-25,333.3
GHAZIPUR,MOHAMMADABAD,2025-26,283.3
GHAZIPUR,NAGAR CHHETRA,2022-23,428.9
GHAZIPUR,NAGAR CHHETRA,2023-24,231.8
GHAZIPUR,NAGAR CHHETRA,2024-25,259.9
GHAZIPUR,NAGAR CHHETRA,2025-26,318.6
GHAZIPUR,REOTIPUR,2022-23,1800000.0
GHAZIPUR,REOTIPUR,2023-24,3100000.0
GHAZIPUR,REOTIPUR,2024-25,3400000.0
GHAZIPUR,REOTIPUR,2025-26,6700000.0
GHAZIPUR,SADAT,2022-23,4500028.1
GHAZIPUR,SADAT,2023-24,3800040.9
GHAZIPUR,SADAT,2024-25,4400122.2
GHAZIPUR,SADAT,2025-26,6100054.2
GHAZIPUR,SAIDPUR,2022-23,3325181.3
GHAZIPUR,SAIDPUR,2023-24,3250079.1
GHAZIPUR,SAIDPUR,2024-25,3225139.8
GHAZIPUR,SAIDPUR,2025-26,4775222.1
GHAZIPUR,ZAKHANIA,2022-23,1300000.0
GHAZIPUR,ZAKHANIA,2023-24,2800000.0
GHAZIPUR,ZAKHANIA,2024-25,3500000.0
GHAZIPUR,ZAKHANIA,2025-26,3300000.0
GHAZIPUR,ZAMANIA,2022-23,326.0
GHAZIPUR,ZAMANIA,2023-24,212.3
GHAZIPUR,ZAMANIA,2024-25,313.8
GHAZIPUR,ZAMANIA,2025-26,452.3
GONDA,BELSAR,2022-23,5933333.3
GONDA,BELSAR,2023-24,5333333.3
GONDA,BELSAR,2024-25,7333333.3
GONDA,BELSAR,2025-26,6766666.7
GONDA,CHHAPIA,2022-23,333.3
GONDA,CHHAPIA,2023-24,295.7
GONDA,CHHAPIA,2024-25,398.9
GONDA,CHHAPIA,2025-26,200.0
GONDA,COLONELGANJ,2022-23,3100000.0
GONDA,COLONELGANJ,2023-24,3700000.0
GONDA,COLONELGANJ,2024-25,4000000.0
GONDA,COLONELGANJ,2025-26,2600000.0
GONDA,GONDA(MUN. CORP.),2022-23,308.6
GONDA,GONDA(MUN. CORP.),2023-24,182.5
GONDA,GONDA(MUN. CORP.),2024-25,265.6
GONDA,GONDA(MUN. CORP.),2025-26,262.0
GONDA,HALDHARMAU,2022-23,9700000.0
GONDA,HALDHARMAU,2023-24,7800000.0
GONDA,HALDHARMAU,2024-25,13100000.0
GONDA,HALDHARMAU,2025-26,8800000.0
GONDA,ITIYATHOK,2022-23,3700000.0
GONDA,ITIYATHOK,2023-24,3000000.0
GONDA,ITIYATHOK,2024-25,9500000.0
GONDA,ITIYATHOK,2025-26,4900000.0
GONDA,JHANJHRI,2022-23,2333333.3
GONDA,JHANJHRI,2023-24,2000000.0
GONDA,JHANJHRI,2024-25,2000000.0
GONDA,JHANJHRI,2025-26,1833333.3
GONDA,KATRA BAZAR,2022-23,3800000.0
GONDA,KATRA BAZAR,2023-24,2700000.0
GONDA,KATRA BAZAR,2024-25,4200000.0
GONDA,KATRA BAZAR,2025-26,5700000.0
GONDA,MANKAPUR,2022-23,5050000.0
GONDA,MANKAPUR,2023-24,5450000.0
GONDA,MANKAPUR,2024-25,4150000.0
GONDA,MANKAPUR,2025-26,7250000.0
GONDA,MUJEHNA,2022-23,2300000.0
GONDA,MUJEHNA,2023-24,2750000.0
GONDA,MUJEHNA,2024-25,2700000.0
GONDA,MUJEHNA,2025-26,3800000.0
GONDA,NAWAB GANJ,2022-23,4100000.0
GONDA,NAWAB GANJ,2023-24,3000000.0
GONDA,NAWAB GANJ,2024-25,3600000.0
GONDA,NAWAB GANJ,2025-26,4900000.0
GONDA,PANDRI KRIPAL,2022-23,8400000.0
GONDA,PANDRI KRIPAL,2023-24,8900000.0
GONDA,PANDRI KRIPAL,2024-25,10400000.0
GONDA,PANDRI KRIPAL,2025-26,10566666.7
GONDA,PARASPUR,2022-23,6400000.0
GONDA,PARASPUR,2023-24,7700000.0
GONDA,PARASPUR,2024-25,8500000.0
GONDA,PARASPUR,2025-26,7300000.0
GONDA,RUPAIDEEH,2022-23,1500000.0
GONDA,RUPAIDEEH,2023-24,1900000.0
GONDA,RUPAIDEEH,2024-25,3200000.0
GONDA,RUPAIDEEH,2025-26,1600000.0
GONDA,TARABGANJ,2022-23,3100000.0
GONDA,TARABGANJ,2023-24,1201724.1
GONDA,TARABGANJ,2024-25,1150379.9
GONDA,TARABGANJ,2025-26,1300160.5
GORAKHPUR,BAANSGAON,2022-23,385.7
GORAKHPUR,BAANSGAON,2023-24,200.0
GORAKHPUR,BAANSGAON,2024-25,243.5
GORAKHPUR,BAANSGAON,2025-26,196.1
GORAKHPUR,BADHALGANJ,2022-23,4700000.0
GORAKHPUR,BADHALGANJ,2023-24,3600000.0
GORAKHPUR,BADHALGANJ,2024-25,5000000.0
GORAKHPUR,BADHALGANJ,2025-26,5700000.0
GORAKHPUR,BELGHAT,2022-23,4700000.0
GORAKHPUR,BELGHAT,2023-24,3850000.0
GORAKHPUR,BELGHAT,2024-25,5200000.0
GORAKHPUR,BELGHAT,2025-26,5850000.0
GORAKHPUR,BHATHAT,2022-23,12000000.0
GORAKHPUR,BHATHAT,2023-24,8700000.0
GORAKHPUR,BHATHAT,2024-25,8800000.0
GORAKHPUR,BHATHAT,2025-26,11700000.0
GORAKHPUR,CAMPIARGANJ,2022-23,775174.2
GORAKHPUR,CAMPIARGANJ,2023-24,750112.0
GORAKHPUR,CAMPIARGANJ,2024-25,700121.9
GORAKHPUR,CAMPIARGANJ,2025-26,1650233.6
GORAKHPUR,CHARGANWA,2022-23,6950000.0
GORAKHPUR,CHARGANWA,2023-24,4900000.0
GORAKHPUR,CHARGANWA,2024-25,4250000.0
GORAKHPUR,CHARGANWA,2025-26,6450000.0
GORAKHPUR,GOLA,2022-23,4500000.0
GORAKHPUR,GOLA,2023-24,5400000.0
GORAKHPUR,GOLA,2024-25,6900000.0
GORAKHPUR,GOLA,2025-26,7000000.0
GORAKHPUR,KAUDIRAM,2022-23,7000000.0
GORAKHPUR,KAUDIRAM,2023-24,4500316.6
GORAKHPUR,KAUDIRAM,2024-25,3700287.5
GORAKHPUR,KAUDIRAM,2025-26,4500054.0
GORAKHPUR,KHAJNI,2022-23,550217.7
GORAKHPUR,KHAJNI,2023-24,650140.2
GORAKHPUR,KHAJNI,2024-25,1750179.3
GORAKHPUR,KHAJNI,2025-26,1650248.4
GORAKHPUR,KHORABAR,2022-23,10500000.0
GORAKHPUR,KHORABAR,2023-24,8600000.0
GORAKHPUR,KHORABAR,2024-25,9600000.0
GORAKHPUR,KHORABAR,2025-26,9600000.0
GORAKHPUR,NAGAR KSHETRA,2022-23,337.0
GORAKHPUR,NAGAR KSHETRA,2023-24,150.9
GORAKHPUR,NAGAR KSHETRA,2024-25,205.9
GORAKHPUR,NAGAR KSHETRA,2025-26,320.7
GORAKHPUR,PIPRAICH,2022-23,10500000.0
GORAKHPUR,PIPRAICH,2023-24,8700000.0
GORAKHPUR,PIPRAICH,2024-25,9200000.0
GORAKHPUR,PIPRAICH,2025-26,8600000.0
GORAKHPUR,PIPRAULI,2022-23,2200000.0
GORAKHPUR,PIPRAULI,2023-24,2400000.0
GORAKHPUR,PIPRAULI,2024-25,1400000.0
GORAKHPUR,PIPRAULI,2025-26,1700000.0
GORAKHPUR,SAHJANWA,2022-23,3500000.0
GORAKHPUR,SAHJANWA,2023-24,3300000.0
GORAKHPUR,SAHJANWA,2024-25,2650000.0
GORAKHPUR,SAHJANWA,2025-26,2750000.0
GORAKHPUR,SARDARNAGAR,2022-23,279.8
GORAKHPUR,SARDARNAGAR,2023-24,249.4
GORAKHPUR,SARDARNAGAR,2024-25,310.5
GORAKHPUR,SARDARNAGAR,2025-26,351.2
HAMIRPUR,GOHAND,2025-26,2300000.0
HAMIRPUR,KURARA,2025-26,3150238.7
HAMIRPUR,MAUDHA,2025-26,5925092.7
HAMIRPUR,MUSKARA,2025-26,2900159.9
HAMIRPUR,NP HAMIRPUR,2025-26,483.7
HAMIRPUR,NP MAUDAHA,2025-26,341.2
HAMIRPUR,NP RATH,2025-26,644.4
HAMIRPUR,RATH,2025-26,2400117.9
HAMIRPUR,SARILA,2025-26,7100100.0
HAMIRPUR,SUMERPUR,2025-26,5080304.4
HAMIRPUR (U.P.),GOHAND,2022-23,800000.0
HAMIRPUR (U.P.),GOHAND,2023-24,2100000.0
HAMIRPUR (U.P.),GOHAND,2024-25,1800000.0
HAMIRPUR (U.P.),KURARA,2022-23,2750198.0
HAMIRPUR (U.P.),KURARA,2023-24,2425287.6
HAMIRPUR (U.P.),KURARA,2024-25,2150217.2
HAMIRPUR (U.P.),MAUDHA,2022-23,4525092.5
HAMIRPUR (U.P.),MAUDHA,2023-24,5025071.8
HAMIRPUR (U.P.),MAUDHA,2024-25,5050078.3
HAMIRPUR (U.P.),MUSKARA,2022-23,1900380.4
HAMIRPUR (U.P.),MUSKARA,2023-24,3050181.2
HAMIRPUR (U.P.),MUSKARA,2024-25,2875179.9
HAMIRPUR (U.P.),NP HAMIRPUR,2022-23,267.6
HAMIRPUR (U.P.),NP HAMIRPUR,2023-24,167.3
HAMIRPUR (U.P.),NP HAMIRPUR,2024-25,259.1
HAMIRPUR (U.P.),NP MAUDAHA,2022-23,434.1
HAMIRPUR (U.P.),NP MAUDAHA,2023-24,290.3
HAMIRPUR (U.P.),NP MAUDAHA,2024-25,347.8
HAMIRPUR (U.P.),NP RATH,2022-23,335.5
HAMIRPUR (U.P.),NP RATH,2023-24,404.1
HAMIRPUR (U.P.),NP RATH,2024-25,259.2
HAMIRPUR (U.P.),RATH,2022-23,1966782.7
HAMIRPUR (U.P.),RATH,2023-24,2466761.7
HAMIRPUR (U.P.),RATH,2024-25,2500093.7
HAMIRPUR (U.P.),SARILA,2022-23,2600140.9
HAMIRPUR (U.P.),SARILA,2023-24,2860084.3
HAMIRPUR (U.P.),SARILA,2024-25,3260054.1
HAMIRPUR (U.P.),SUMERPUR,2022-23,4240170.0
HAMIRPUR (U.P.),SUMERPUR,2023-24,4040166.1
HAMIRPUR (U.P.),SUMERPUR,2024-25,4280181.6
HAPUR,DHAULANA,2025-26,2350143.9
HAPUR,GARH MUKTESWAR,2025-26,1266701.1
HAPUR,HAPUR,2025-26,3925038.6
HAPUR,SIMBHAWALI,2025-26,2520079.7
HAPUR (PANCHSHEEL NAGAR),DHAULANA,2022-23,2550134.5
HAPUR (PANCHSHEEL NAGAR),DHAULANA,2023-24,3000125.6
HAPUR (PANCHSHEEL NAGAR),DHAULANA,2024-25,2800086.8
HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,2022-23,3100034.2
HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,2023-24,1000013.9
HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,2024-25,1000033.3
HAPUR (PANCHSHEEL NAGAR),HAPUR,2022-23,1350475.8
HAPUR (PANCHSHEEL NAGAR),HAPUR,2023-24,2000031.7
HAPUR (PANCHSHEEL NAGAR),HAPUR,2024-25,1551548.5
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,2022-23,1440083.4
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,2023-24,1380062.8
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,2024-25,1760105.5
HARDOI,AHIRORI,2022-23,2800000.0
HARDOI,AHIRORI,2023-24,3175000.0
HARDOI,AHIRORI,2024-25,4625000.0
HARDOI,AHIRORI,2025-26,4900000.0
HARDOI,BAWAN,2022-23,5333333.3
HARDOI,BAWAN,2023-24,4566666.7
HARDOI,BAWAN,2024-25,6500000.0
HARDOI,BAWAN,2025-26,5733333.3
HARDOI,BEHANDAR,2022-23,4300000.0
HARDOI,BEHANDAR,2023-24,3200000.0
HARDOI,BEHANDAR,2024-25,3300000.0
HARDOI,BEHANDAR,2025-26,4400000.0
HARDOI,BHARAWAN,2022-23,2050063.2
HARDOI,BHARAWAN,2023-24,2300032.4
HARDOI,BHARAWAN,2024-25,3325054.2
HARDOI,BHARAWAN,2025-26,4625060.8
HARDOI,BHARKHANI,2022-23,2966738.9
HARDOI,BHARKHANI,2023-24,1900012.3
HARDOI,BHARKHANI,2024-25,3566741.7
HARDOI,BHARKHANI,2025-26,3333394.4
HARDOI,BILGRAM,2022-23,1133352.4
HARDOI,BILGRAM,2023-24,1366770.4
HARDOI,BILGRAM,2024-25,1800063.6
HARDOI,BILGRAM,2025-26,2333400.0
HARDOI,HARIYAWAN,2022-23,5325000.0
HARDOI,HARIYAWAN,2023-24,3850000.0
HARDOI,HARIYAWAN,2024-25,4750000.0
HARDOI,HARIYAWAN,2025-26,5900000.0
HARDOI,HARPALPUR,2022-23,6200000.0
HARDOI,HARPALPUR,2023-24,6100000.0
HARDOI,HARPALPUR,2024-25,6900000.0
HARDOI,HARPALPUR,2025-26,7000000.0
HARDOI,KACHAUNA,2022-23,2050000.0
HARDOI,KACHAUNA,2023-24,2300000.0
HARDOI,KACHAUNA,2024-25,2100000.0
HARDOI,KACHAUNA,2025-26,3400000.0
HARDOI,KOTHAWAN,2022-23,1950125.0
HARDOI,KOTHAWAN,2023-24,1150021.3
HARDOI,KOTHAWAN,2024-25,1550098.5
HARDOI,KOTHAWAN,2025-26,1450055.6
HARDOI,MADHOGANJ,2022-23,2100000.0
HARDOI,MADHOGANJ,2023-24,2700000.0
