District,Block,School_ID,School_Name,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Had_Decline,Trough_Year,Trough_Value,Recovery_Amount,Recovery_pct,Recovery_Pattern,Recovery_Strength
SAHARANPUR,NAKUR,9010106116,GOVT. HIGH SCHOOL TABER,65,50,61,76,True,2023-24,50,26,52.0,Strong Recovery,Strong
SAHARANPUR,NAKUR,9010106026,SH.DEVENDRA KUMAR GOVT GIRLS INTER COLLEGE,356,345,353,374,True,2023-24,345,29,8.41,Strong Recovery,Weak
SAHARANPUR,NANAUTA,9010904804,RAJKIYA  HIGH SCHOOL KUWA KHERA,86,79,101,122,True,2023-24,79,43,54.43,Strong Recovery,Strong
SAHARANPUR,NANAUTA,9010900806,RAJKIYA HAIGH SCHOOL ABHA NANAUTA,75,89,92,86,True,2022-23,75,11,14.67,Full Recovery,Moderate
SAHARANPUR,PUNWARKA,9011005113,GOVT. HIGH SCHOOL SADAK DUDLEE,102,101,116,125,True,2023-24,101,24,23.76,Strong Recovery,Strong
SAHARANPUR,PUNWARKA,9011001203,GOVT. HIGH SCHOOL SONA,101,100,110,123,True,2023-24,100,23,23.0,Strong Recovery,Strong
SAHARANPUR,PUNWARKA,9011009401,PDDUGICCHAURADEV,240,261,292,273,True,2022-23,240,33,13.75,Full Recovery,Moderate
SAHARANPUR,PUNWARKA,9011010719,RAJKIYE KANYA INTER COLLEGE.GAGALHEDI,599,540,568,585,True,2023-24,540,45,8.33,Strong Recovery,Weak
SAHARANPUR,RAMPUR MANIHARAN,9010205108,GOVT. HIGH SHCOOL SADHOLI HARIA,120,138,131,131,True,2022-23,120,11,9.17,Full Recovery,Weak
SAHARANPUR,RAMPUR MANIHARAN,9010201511,RAJKIYA KANYA HIGH SCHOOL,116,94,100,111,True,2023-24,94,17,18.09,Strong Recovery,Moderate
SAHARANPUR,SADHOLI KADIM,9010404507,GOVT INTER COLLEGE DABKAURA,110,193,169,182,True,2022-23,110,72,65.45,Full Recovery,Strong
SAHARANPUR,SADHOLI KADIM,9010406103,GOVT INTER COLLEGE HABIBPUR TAPOVAN,69,84,75,94,True,2022-23,69,25,36.23,Full Recovery,Strong
SAHARANPUR,SADHOLI KADIM,9010401006,GOVT. HIGH SCHOOL KHERI MADHTI,113,100,153,169,True,2023-24,100,69,69.0,Strong Recovery,Strong
SAHARANPUR,SARSAVA,9010710108,GOVT. HIGH SCHOOL BUDDA KHEDA,92,105,102,109,True,2022-23,92,17,18.48,Full Recovery,Moderate
SAHARANPUR,T.A. DEOBAND,9011400504,GOVT.KANYA INTER COLLEGE DEOBAND,560,570,607,597,True,2022-23,560,37,6.61,Full Recovery,Weak
SAHARANPUR,T.A. SAHAHRANPUR,9010602509,GOVT.BOYS INTER COLLEGE,422,395,484,497,True,2023-24,395,102,25.82,Strong Recovery,Strong
SAHARANPUR,T.A. SAHAHRANPUR,9010605703,GOVT.KANYA HYRE SECONDARY SCHOOL,510,491,521,571,True,2023-24,491,80,16.29,Strong Recovery,Moderate
SAMBHAL (BHIM NAGAR),ASMOLI,9680107105,GOVT.HIGHER SEC.SCHOOL HARTHALA,161,123,130,140,True,2023-24,123,17,13.82,Strong Recovery,Moderate
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681300307,GOVERNMENT GIRLS INTER COLLEGE,869,905,929,888,True,2022-23,869,19,2.19,Full Recovery,Weak
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,33,38,32,57,True,2024-25,32,25,78.12,Full Recovery,Strong
SANT KABIR NAGAR,BAGHAULI,9561602803,GOVT.HIGH SCHOOL BHAGWANPUR,33,36,46,45,True,2022-23,33,12,36.36,Full Recovery,Strong
SANT KABIR NAGAR,BAGHAULI,9561606805,GOVT.HIGH SCHOOL JAMDEEH,36,30,74,103,True,2023-24,30,73,243.33,Strong Recovery,Strong
SANT KABIR NAGAR,BAGHAULI,9561605209,GOVT.KANYA UMV BAGHAULI,125,122,137,132,True,2023-24,122,10,8.2,Full Recovery,Weak
SANT KABIR NAGAR,KHALILABAD,9561500506,GOVT. GIRLS INTET COLLEGE KHALILABAD,1210,1230,1178,1235,True,2024-25,1178,57,4.84,Full Recovery,Weak
SANT KABIR NAGAR,KHALILABAD,9561517502,GOVT. UMVIDYALAY DHAURAHARA,65,54,64,74,True,2023-24,54,20,37.04,Strong Recovery,Strong
SANT KABIR NAGAR,SEMARINYAVA,9561701709,GOVT. HIGH SCHOOL SALEHPUR,81,56,59,69,True,2023-24,56,13,23.21,Strong Recovery,Strong
SHAHJAHANPUR,BANDA,9220607703,G.H.S. SINGHAPUR PANAI,76,94,80,79,True,2022-23,76,3,3.95,Full Recovery,Weak
SHAHJAHANPUR,BHAWALKHERA,9221306403,GOVT. INTER COLLAGE,319,367,336,415,True,2022-23,319,96,30.09,Full Recovery,Strong
SHAHJAHANPUR,DADRAUL,9220108303,G.H.S. KAPER KATKA,42,29,57,83,True,2023-24,29,54,186.21,Strong Recovery,Strong
SHAHJAHANPUR,DADRAUL,9220108903,Government Higher Secondary School,105,120,114,119,True,2022-23,105,14,13.33,Full Recovery,Moderate
SHAHJAHANPUR,DADRAUL,9220105810,RAJKIYE U.M. VIDHAYALA SHAHBAZNAGAR,95,90,106,98,True,2023-24,90,8,8.89,Full Recovery,Weak
SHAHJAHANPUR,JAITIPUR,9220202705,G.H.S. BARI PRASIDDHAPUR,37,36,36,44,True,2023-24,36,8,22.22,Full Recovery,Strong
SHAHJAHANPUR,JAITIPUR,9220203605,RAJKIYE U.M. VIDHAYALAY SHANKAR PITRAI JAITUPUR,63,58,63,67,True,2023-24,58,9,15.52,Strong Recovery,Moderate
SHAHJAHANPUR,KALAN,9221002405,G.H.S.BARA KALAN,80,62,69,83,True,2023-24,62,21,33.87,Strong Recovery,Strong
SHAHJAHANPUR,KALAN,9221002502,G.H.S.HATHINI NAGARIYA,17,12,17,34,True,2023-24,12,22,183.33,Strong Recovery,Strong
SHAHJAHANPUR,KANTH,9221101223,GOVT. INTER COLLEGE,1910,1787,1896,2175,True,2023-24,1787,388,21.71,Strong Recovery,Strong
SHAHJAHANPUR,KATRA KHUDAGANJ,9220904102,G.H.S. NAUSNA,55,44,58,55,True,2023-24,44,11,25.0,Full Recovery,Strong
SHAHJAHANPUR,MADNAPUR,9221713304,RAJKIYA UMV BARUA MADNAPUR SPN,232,201,206,237,True,2023-24,201,36,17.91,Strong Recovery,Moderate
SHAHJAHANPUR,MIRJAPUR,9221209803,G.H.S. CHITRAU,47,52,58,55,True,2022-23,47,8,17.02,Full Recovery,Moderate
SHAHJAHANPUR,MIRJAPUR,9221208002,RAJKIYE UCHTAR M.V. SADIKPUR,75,72,83,91,True,2023-24,72,19,26.39,Strong Recovery,Strong
SHAHJAHANPUR,NIGOHI,9220402903,G.H.S. PARSAUNA KHALILPUR,59,39,46,75,True,2023-24,39,36,92.31,Strong Recovery,Strong
SHAHJAHANPUR,PUWAYA,9221401606,G.H.S. JUJHARPUR,65,62,79,81,True,2023-24,62,19,30.65,Strong Recovery,Strong
SHAHJAHANPUR,PUWAYA,9221406910,G.H.S. NAHIL,121,129,117,138,True,2024-25,117,21,17.95,Full Recovery,Moderate
SHAHJAHANPUR,T.A.SHAHJAHANPUR,9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,1259,1226,1245,1268,True,2023-24,1226,42,3.43,Strong Recovery,Weak
SHAHJAHANPUR,TILHAR,9220807705,G.H.S. SAMDHANA,76,68,72,76,True,2023-24,68,8,11.76,Strong Recovery,Moderate
SHAHJAHANPUR,TILHAR,9220807002,"Government Higher Secondary School, Sahampur",86,66,91,117,True,2023-24,66,51,77.27,Strong Recovery,Strong
SHAHJAHANPUR,TILHAR,9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,51,36,61,70,True,2023-24,36,34,94.44,Strong Recovery,Strong
SHAHJAHANPUR,TILHAR,9220809002,RAJKIYE U.M. VIDHYALAY NOUGAI SHAHJAHANPUR,104,115,123,111,True,2022-23,104,7,6.73,Full Recovery,Weak
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,41,36,36,55,True,2023-24,36,19,52.78,Full Recovery,Strong
SHAMLI (PRABUDH NAGAR),KAIRANA,9740802211,RAJKIY INTER CO KURGAN,101,93,105,125,True,2023-24,93,32,34.41,Strong Recovery,Strong
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,110,128,135,120,True,2022-23,110,10,9.09,Full Recovery,Weak
SHAMLI (PRABUDH NAGAR),OON,9740901211,GOVT. HIGH SCHOOL DATHERA,35,25,33,54,True,2023-24,25,29,116.0,Strong Recovery,Strong
SHAMLI (PRABUDH NAGAR),OON,9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,45,32,38,59,True,2023-24,32,27,84.38,Strong Recovery,Strong
SHAMLI (PRABUDH NAGAR),OON,9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,26,25,28,51,True,2023-24,25,26,104.0,Strong Recovery,Strong
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000311,RAJKIYE HIGH SCHOOL BALWA,138,117,117,157,True,2023-24,117,40,34.19,Full Recovery,Strong
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,75,84,87,84,True,2022-23,75,9,12.0,Full Recovery,Moderate
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741101009,RAJKAYA INTER COLLEGE UMARPUR,354,458,420,377,True,2022-23,354,23,6.5,Full Recovery,Weak
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,103,170,194,166,True,2022-23,103,63,61.17,Full Recovery,Strong
SHRAWASTI,GILAULA,9510103104,RAJKIYA HIGH SCHOOL KATAR,47,46,46,61,True,2023-24,46,15,32.61,Full Recovery,Strong
SHRAWASTI,GILAULA,9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,60,58,59,74,True,2023-24,58,16,27.59,Strong Recovery,Strong
SHRAWASTI,GILAULA,9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,39,47,40,49,True,2022-23,39,10,25.64,Full Recovery,Strong
SHRAWASTI,HARIHARPUR RANI,9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,54,50,54,73,True,2023-24,50,23,46.0,Strong Recovery,Strong
SHRAWASTI,HARIHARPUR RANI,9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,26,22,24,41,True,2023-24,22,19,86.36,Strong Recovery,Strong
SHRAWASTI,HARIHARPUR RANI,9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,64,58,89,109,True,2023-24,58,51,87.93,Strong Recovery,Strong
SHRAWASTI,IKAUNA,9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,55,95,92,122,True,2022-23,55,67,121.82,Full Recovery,Strong
SHRAWASTI,IKAUNA,9510302403,RAJKIYA HIGH SCHOOL DEENNAM GARH,68,44,70,72,True,2023-24,44,28,63.64,Strong Recovery,Strong
SHRAWASTI,IKAUNA,9510311401,RAJKIYA HIGH SCHOOL SITADWAR IKAUNA,138,108,118,131,True,2023-24,108,23,21.3,Strong Recovery,Strong
SHRAWASTI,IKAUNA,9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,43,38,48,52,True,2023-24,38,14,36.84,Strong Recovery,Strong
SHRAWASTI,JAMUNHA,9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,53,74,73,88,True,2022-23,53,35,66.04,Full Recovery,Strong
SHRAWASTI,SIRSIYA,9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,46,33,64,100,True,2023-24,33,67,203.03,Strong Recovery,Strong
SHRAWASTI,SIRSIYA,9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,48,38,53,57,True,2023-24,38,19,50.0,Strong Recovery,Strong
SHRAWASTI,SIRSIYA,9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,28,24,26,55,True,2023-24,24,31,129.17,Strong Recovery,Strong
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,36,47,61,56,True,2022-23,36,20,55.56,Full Recovery,Strong
SIDDHARTHNAGAR,BANSI,9540310301,GOVRN.KANYA INTER COLLEGE BANS,182,186,187,183,True,2022-23,182,1,0.55,Full Recovery,Weak
SIDDHARTHNAGAR,BANSI,9540305503,RAJKEEY UMV ATRAMU NANKAR,81,61,63,97,True,2023-24,61,36,59.02,Strong Recovery,Strong
SIDDHARTHNAGAR,BANSI,9540303603,RAJKIYEE U.M.V. GONHATAL,131,95,111,143,True,2023-24,95,48,50.53,Strong Recovery,Strong
SIDDHARTHNAGAR,BARHANI,9540101203,RAJKEEY UMV MOHAN KOLA,94,71,84,92,True,2023-24,71,21,29.58,Strong Recovery,Strong
SIDDHARTHNAGAR,DUMARIYAGANJ,9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,369,353,398,394,True,2023-24,353,41,11.61,Full Recovery,Moderate
SIDDHARTHNAGAR,DUMARIYAGANJ,9540806903,RAJKEEY U.M.V. KUNDI,154,107,122,174,True,2023-24,107,67,62.62,Strong Recovery,Strong
SIDDHARTHNAGAR,DUMARIYAGANJ,9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,375,467,335,391,True,2024-25,335,56,16.72,Full Recovery,Moderate
SIDDHARTHNAGAR,ITAVA,9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,231,265,284,276,True,2022-23,231,45,19.48,Full Recovery,Moderate
SIDDHARTHNAGAR,ITAVA,9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,60,23,34,85,True,2023-24,23,62,269.57,Strong Recovery,Strong
SIDDHARTHNAGAR,KHESARAHA,9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,364,321,404,472,True,2023-24,321,151,47.04,Strong Recovery,Strong
SIDDHARTHNAGAR,KHESARAHA,9540505103,RAJKIYEE U.M.V MATIYARIYA,47,47,37,73,True,2024-25,37,36,97.3,Full Recovery,Strong
SIDDHARTHNAGAR,MITHAVAL,9540603004,RAJKIYEE U.M.V. MASINA KHAS,36,13,22,55,True,2023-24,13,42,323.08,Strong Recovery,Strong
SIDDHARTHNAGAR,NAUGARH,9541207002,G.G.I.C. TETARI BAZAR,307,330,400,371,True,2022-23,307,64,20.85,Full Recovery,Strong
SIDDHARTHNAGAR,NAUGARH,9541204303,RAJKEEY INTER COLLEGE NAUGARH,428,544,531,536,True,2022-23,428,108,25.23,Full Recovery,Strong
SIDDHARTHNAGAR,NAUGARH,9541209304,RAJKEEY U.M.V. BASAUNI,137,155,145,194,True,2022-23,137,57,41.61,Full Recovery,Strong
SIDDHARTHNAGAR,NAUGARH,9541202204,RAJKEEY U.M.V. KODRA GRANT,63,55,59,62,True,2023-24,55,7,12.73,Strong Recovery,Moderate
SIDDHARTHNAGAR,SHOHARATGARH,9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,44,52,40,63,True,2024-25,40,23,57.5,Full Recovery,Strong
SITAPUR,ALIYA,9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,76,72,109,116,True,2023-24,72,44,61.11,Strong Recovery,Strong
SITAPUR,BEHTA,9240208305,G HS SALARPUR DARAPUR BEHTA,69,50,59,66,True,2023-24,50,16,32.0,Strong Recovery,Strong
SITAPUR,BISWAN,9240301402,RAJKIYA U.M.V. PIPRAKALA,108,100,106,117,True,2023-24,100,17,17.0,Strong Recovery,Moderate
SITAPUR,HARGAON,9240506605,GOVT. H.S. VAJEERPUR,73,78,73,74,True,2022-23,73,1,1.37,Full Recovery,Weak
SITAPUR,KASMANDA,9240600906,GOVT. HIGHER SECONDARY SCHOOL BHITHAULI,189,206,203,205,True,2022-23,189,16,8.47,Full Recovery,Weak
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,339,481,539,455,True,2022-23,339,116,34.22,Full Recovery,Strong
SITAPUR,MACHHAREHTA,9240904704,RAJKIYA U.M.V. BANIAMAU,62,42,46,58,True,2023-24,42,16,38.1,Strong Recovery,Strong
SITAPUR,MACHHAREHTA,9240908303,RAJKIYA U.M.V. BHITHORA,90,69,101,102,True,2023-24,69,33,47.83,Strong Recovery,Strong
SITAPUR,MISRIKH,9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,670,852,801,842,True,2022-23,670,172,25.67,Full Recovery,Strong
SITAPUR,MISRIKH,9241200201,RAJKIYA U.M.V. GULHARIYA,65,105,114,108,True,2022-23,65,43,66.15,Full Recovery,Strong
SITAPUR,PAHALA,9241309903,RAJKIYA UCCHTAR MADHYAMIK SCHOOL KORAR,34,39,36,49,True,2022-23,34,15,44.12,Full Recovery,Strong
SITAPUR,PISAWAN,9241500112,GOVT. GIRLS INTER COLLEGE NERI,497,524,470,503,True,2024-25,470,33,7.02,Full Recovery,Weak
SITAPUR,RAMPURMATHURA,9241606005,GOVT.GIRLS HIGH SCHOOL KODORA,136,124,127,151,True,2023-24,124,27,21.77,Strong Recovery,Strong
SITAPUR,RAMPURMATHURA,9241600502,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Sahranankari,220,287,235,287,True,2022-23,220,67,30.45,Full Recovery,Strong
SITAPUR,RAMPURMATHURA,9241605008,RAJKIYA INTER COLLEGE BASURA,860,1005,928,1006,True,2022-23,860,146,16.98,Full Recovery,Moderate
SITAPUR,RAMPURMATHURA,9241608212,RAJKIYA INTER COLLEGE RAMPURMATHURA,491,565,528,569,True,2022-23,491,78,15.89,Full Recovery,Moderate
SITAPUR,REUSA,9241703404,GOVT. HIGHER SECONDARY SCHOOL CHAUSA,43,32,32,56,True,2023-24,32,24,75.0,Full Recovery,Strong
SITAPUR,SAKARAN,9241806804,GOVT. GIRLS  HIGHER SECONDARY SCHOOL  MADNAPUR,58,91,63,72,True,2022-23,58,14,24.14,Full Recovery,Strong
SITAPUR,SIDHAULI,9241911203,GOVT.HIGHER SECONDARY SCHOOL SARAURA,171,150,188,226,True,2023-24,150,76,50.67,Strong Recovery,Strong
SITAPUR,SIDHAULI,9241910803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Jajour,768,817,810,781,True,2022-23,768,13,1.69,Full Recovery,Weak
SITAPUR,SIDHAULI,9241907402,RAJKIYA U.M.V JALLABAD,107,103,110,131,True,2023-24,103,28,27.18,Strong Recovery,Strong
SONBHADRA,BABHANI,9700700205,GOVT. U.M.V. CHAUNA,143,142,145,172,True,2023-24,142,30,21.13,Strong Recovery,Strong
SONBHADRA,BABHANI,9700701706,GOVT. U.M.V. IKDIRI,142,113,286,333,True,2023-24,113,220,194.69,Strong Recovery,Strong
SONBHADRA,CHOPAN,9700112318,G.G.I.C. OBRA,622,655,660,651,True,2022-23,622,29,4.66,Full Recovery,Weak
SONBHADRA,DUDHI,9700202616,GOVT. GIRLS HIGH SCHOOL JHAROKALA,116,118,113,136,True,2024-25,113,23,20.35,Full Recovery,Strong
SONBHADRA,DUDHI,9700206506,Govt. H.S.S. MEDNIKHAN,186,248,272,231,True,2022-23,186,45,24.19,Full Recovery,Strong
SONBHADRA,GHORAWAL,9700400308,G I C GHORAWAL,1290,1316,1488,1430,True,2022-23,1290,140,10.85,Full Recovery,Moderate
SONBHADRA,GHORAWAL,9700405504,GOVT. GIRLS INTER COLLEGE DOHARI,351,443,484,479,True,2022-23,351,128,36.47,Full Recovery,Strong
SONBHADRA,GHORAWAL,9700408605,Govt. H.S.S. HINAUTI,39,52,48,61,True,2022-23,39,22,56.41,Full Recovery,Strong
SONBHADRA,MYORPUR,9700806705,GOVT. H.S.S. CHANGA,62,54,102,198,True,2023-24,54,144,266.67,Strong Recovery,Strong
SONBHADRA,MYORPUR,9700807311,GOVT. H.S.S. DHURVAH,155,102,121,129,True,2023-24,102,27,26.47,Strong Recovery,Strong
SONBHADRA,MYORPUR,9700805803,GOVT. H.S.S. PIPARHAR,78,63,69,151,True,2023-24,63,88,139.68,Strong Recovery,Strong
SONBHADRA,MYORPUR,9700802805,GOVT. U.M.V. MADHUBAN,85,57,61,91,True,2023-24,57,34,59.65,Strong Recovery,Strong
SONBHADRA,MYORPUR,9700800907,GOVT. U.M.V. SAGOBANDH,94,65,88,143,True,2023-24,65,78,120.0,Strong Recovery,Strong
SONBHADRA,NAGWA,9700604903,GOVT. HIGH SCHOOL CHICHALIK,96,90,128,116,True,2023-24,90,26,28.89,Full Recovery,Strong
SONBHADRA,ROBERTSGANJ,9700306103,GOVT. GIRLS HIGH SCHOOL CHATARA,200,180,201,223,True,2023-24,180,43,23.89,Strong Recovery,Strong
SONBHADRA,ROBERTSGANJ,9700300714,GOVT.GIRL INTER COLLEGE ROBERTSGANJ,1071,1098,1107,1085,True,2022-23,1071,14,1.31,Full Recovery,Weak
SULTANPUR,BHADAIYAN,9490403118,GHS BHADAIYAN,43,40,41,50,True,2023-24,40,10,25.0,Strong Recovery,Strong
SULTANPUR,BHADAIYAN,9490403121,Samajbadi Abhinav Vidyalay,143,143,126,177,True,2024-25,126,51,40.48,Full Recovery,Strong
SULTANPUR,DOSTPUR,9490810804,GHS JAJRAHI,36,30,43,74,True,2023-24,30,44,146.67,Strong Recovery,Strong
SULTANPUR,DUBEYPUR,9490906103,GIC MAHRAJGANJ,249,276,369,363,True,2022-23,249,114,45.78,Full Recovery,Strong
SULTANPUR,JAISINGHPUR,9491206905,Pandit Deen Dayal Upadhyay IC,296,300,408,399,True,2022-23,296,103,34.8,Full Recovery,Strong
SULTANPUR,KADIPUR,9491412509,GGIC KADIPUR,411,388,391,408,True,2023-24,388,20,5.15,Strong Recovery,Weak
SULTANPUR,KARAUNDI KALA,9492804505,GHS AMEREMAU,261,257,265,264,True,2023-24,257,7,2.72,Full Recovery,Weak
SULTANPUR,KUREBHAR,9491505303,GHS ISMAILPUR,48,54,65,64,True,2022-23,48,16,33.33,Full Recovery,Strong
SULTANPUR,KUREBHAR,9491508005,Pandit Deen Dayal Upadhyay IC,219,241,241,236,True,2022-23,219,17,7.76,Full Recovery,Weak
SULTANPUR,MOTIGARPUR,9492700303,GHS MAHMOODPUR JUNGAL,35,22,53,75,True,2023-24,22,53,240.91,Strong Recovery,Strong
SULTANPUR,MOTIGARPUR,9492709006,GHS SAHPUR NANEMAU,159,107,124,147,True,2023-24,107,40,37.38,Strong Recovery,Strong
SULTANPUR,SULTANPUR CITY,9492300512,GIC SULTANPUR,1666,1895,1827,1693,True,2022-23,1666,27,1.62,Full Recovery,Weak
SULTANPUR,SULTANPUR CITY,9492300510,KESH KUMARI GGIC,1680,1356,2027,2025,True,2023-24,1356,669,49.34,Full Recovery,Strong
UNNAO,AURAS,9260507304,GOVT HIGH SCHOOL ALDAU,50,59,66,62,True,2022-23,50,12,24.0,Full Recovery,Strong
UNNAO,BAGARMAU,9260200328,GOVT GIRLS INTER COLLEGE BANGAR MAU,216,229,272,267,True,2022-23,216,51,23.61,Full Recovery,Strong
UNNAO,BAGARMAU,9260200908,GOVT HIGH SCHOOL KURSATH UNNAO,46,25,50,67,True,2023-24,25,42,168.0,Strong Recovery,Strong
UNNAO,BAGARMAU,9260201204,GOVT. HIGH SCHOOL BERIYA GARAHA UNNAO,57,80,132,101,True,2022-23,57,44,77.19,Full Recovery,Strong
UNNAO,BIGHAPUR,9261504305,GOVT HIGH SCHOOL KHARAJARA,54,60,87,78,True,2022-23,54,24,44.44,Full Recovery,Strong
UNNAO,GANGMURADABAD,9260108328,GOVT. GIRLS INTER COLLAGE GANJMURADABAD,30,33,32,36,True,2022-23,30,6,20.0,Full Recovery,Moderate
UNNAO,HASANGANJ,9260704603,GOVT HIGH SCHOOL JAGDISH PUR UNNAO,29,28,37,38,True,2023-24,28,10,35.71,Strong Recovery,Strong
UNNAO,HILOULI,9261300404,GOVT HIGH SCHOOL PARA UNNAO,118,117,163,139,True,2023-24,117,22,18.8,Full Recovery,Moderate
UNNAO,MIYAGANJ,9260600310,GOVT HIGH SCHOOL AASIVAN PASHCHIM,79,76,124,132,True,2023-24,76,56,73.68,Strong Recovery,Strong
UNNAO,MIYAGANJ,9260607104,GOVT HIGH SCHOOL ARER KALA UNNAO,54,57,54,61,True,2022-23,54,7,12.96,Full Recovery,Moderate
UNNAO,NAVABGANJ,9260802318,GOVT GIRLS INTER COLLEGE NAWABGANJ,1096,1070,1082,1103,True,2023-24,1070,33,3.08,Strong Recovery,Weak
UNNAO,NAVABGANJ,9260808206,GOVT HIGH SCHOOL RAIPUR GARHI UNNAO,100,90,111,112,True,2023-24,90,22,24.44,Strong Recovery,Strong
UNNAO,NAVABGANJ,9260811503,GOVT. HIGH SCHOOL MEETKHERA UNNAO,45,46,43,50,True,2024-25,43,7,16.28,Full Recovery,Moderate
UNNAO,SAFIPUR,9260400137,GOVT.GIRLS INTER COLLEGE SAFIPUR,658,716,738,723,True,2022-23,658,65,9.88,Full Recovery,Weak
UNNAO,SIKANDERPUR KARN,9261100114,GOVT. GIRLS INTER COLLEGE ACHAL GANJ,294,311,305,301,True,2022-23,294,7,2.38,Full Recovery,Weak
VARANASI,ARAJILINES,9670509203,GOVT GIRLS INTER COLLAGE JAKKHINI,563,521,600,613,True,2023-24,521,92,17.66,Strong Recovery,Moderate
VARANASI,ARAJILINES,9670517403,GOVT. HIGHSCHOOL BARHAINIKALA,90,108,128,120,True,2022-23,90,30,33.33,Full Recovery,Strong
VARANASI,CHIRAIGAON,9670704704,GOVT. HIGHSCHOOL RAMGARHAWA,111,140,127,134,True,2022-23,111,23,20.72,Full Recovery,Strong
VARANASI,CHOLAPUR,9670610302,GOVT. HIGHSCHOOL DHAURAHARA,193,211,208,222,True,2022-23,193,29,15.03,Full Recovery,Moderate
VARANASI,HARHUA,9670304805,GOVT. HIGHSCHOOL BHAITHAULI,45,41,75,105,True,2023-24,41,64,156.1,Strong Recovery,Strong
VARANASI,KASHIVIDYAPEETH,9670106603,GOVT. HIGH SCHOOL SAGAHAT,67,53,62,79,True,2023-24,53,26,49.06,Strong Recovery,Strong
VARANASI,NAGAR PALIKA RAMNAGAR,9671001402,GOVT. RADHA KISHORI GIRLS I.C. RAM NAGAR,2098,2055,2121,2141,True,2023-24,2055,86,4.18,Strong Recovery,Weak
VARANASI,NAGAR PALIKA RAMNAGAR,9671000103,PRABHU NARAYAN GOVT. I.C. RAMNAGAR,1900,1814,2040,2151,True,2023-24,1814,337,18.58,Strong Recovery,Moderate
VARANASI,PINDRA,9670814902,GOVT. HIGH SCHOOL CHITAIEPUR,82,77,95,121,True,2023-24,77,44,57.14,Strong Recovery,Strong
VARANASI,SEWAPURI,9670408803,GOVT. HIGHSCHOOL KARDHANA,215,184,192,205,True,2023-24,184,21,11.41,Strong Recovery,Moderate
VARANASI,SEWAPURI,9670404104,GOVT. HIGHSCHOOL KHARAGUPUR,59,46,54,71,True,2023-24,46,25,54.35,Strong Recovery,Strong
VARANASI,SEWAPURI,9670404905,GOVT. HIGHSCHOOL LALPUR,78,88,80,115,True,2022-23,78,37,47.44,Full Recovery,Strong
VARANASI,SEWAPURI,9670409004,GOVT. HIGHSCHOOL THATHARA,219,190,215,220,True,2023-24,190,30,15.79,Strong Recovery,Moderate
AGRA,FATEHABAD,9151108704,GOVERNMENT INTER COLLEGE AIE AGRA,0,60,104,90,True,2023-24,60,30,50.0,Full Recovery,Strong
