District,Block,School_ID,School_Name,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Peak_Year,Peak_Value,Trough_Year,Trough_Value,Post_Peak_Loss_pct,Peak_Tag
LALITPUR,BAR,9370107806,GOVT INTER COLLEGE,2222,1800,1835,1832,2022-23,2222,2023-24,1800,117.55,Post Peak Severe
LALITPUR,BIRDHA,9370201605,GHS DONGRAKALAN,182,124,106,119,2022-23,182,2024-25,106,134.62,Recovering
LALITPUR,BIRDHA,9370204003,GHS DUDHAI,116,77,79,76,2022-23,116,2025-26,76,134.48,Post Peak Severe
LALITPUR,BIRDHA,9370208804,GHS JAMUNDHANAKALAN,61,66,50,38,2023-24,66,2025-26,38,142.42,Post Peak Severe
LALITPUR,BIRDHA,9370208003,GHS KAKORIYA,103,87,77,76,2022-23,103,2025-26,76,126.21,Post Peak Severe
LALITPUR,BIRDHA,9370206611,GHS KALYANPURA,224,268,301,261,2024-25,301,2022-23,224,113.29,Recently Peaked
LALITPUR,BIRDHA,9370200708,GHS SATARVAS,68,46,39,48,2022-23,68,2024-25,39,129.41,Recovering
LALITPUR,BIRDHA,9370202803,GHS SINGAEPUR,44,41,49,69,2025-26,69,2023-24,41,0.0,Peak Now
LALITPUR,JAKHORA,9370306103,GHS ANDHER,94,116,108,109,2023-24,116,2022-23,94,106.03,Recovering
LALITPUR,JAKHORA,9370303610,GHS DAILWARA,382,328,248,225,2022-23,382,2025-26,225,141.1,Post Peak Severe
LALITPUR,JAKHORA,9370307504,GHS DAWNI,129,160,172,173,2025-26,173,2022-23,129,0.0,Peak Now
LALITPUR,JAKHORA,9370302604,GHS KARMUHARA,121,105,90,107,2022-23,121,2024-25,90,111.57,Recovering
LALITPUR,JAKHORA,9370301404,GHS MAINWARA,113,90,84,176,2025-26,176,2024-25,84,0.0,Peak Now
LALITPUR,JAKHORA,9370308803,GHS NIVAI,178,176,195,167,2024-25,195,2025-26,167,114.36,Recently Peaked
LALITPUR,JAKHORA,9370304307,GHS THANWARA,69,68,82,85,2025-26,85,2023-24,68,0.0,Peak Now
LALITPUR,JAKHORA,9370300110,GOVT. INTER COLLEGE JAKHAURA,2175,2118,2238,2199,2024-25,2238,2023-24,2118,101.74,Recently Peaked
LALITPUR,LALITPUR,9370700109,GOVT GIRLS INTER COLLEGE LALITPUR,4476,3918,3404,3355,2022-23,4476,2025-26,3355,125.04,Post Peak Severe
LALITPUR,LALITPUR,9370700110,GOVT INTER COLLEGE LALITPUR,2903,2478,2193,2288,2022-23,2903,2024-25,2193,121.18,Recovering
LALITPUR,MADAWRA,9370607804,GHS DHAURISAGAR,82,58,60,73,2022-23,82,2023-24,58,110.98,Recovering
LALITPUR,MADAWRA,9370602903,GHS DIDAUNIYA,153,141,162,175,2025-26,175,2023-24,141,0.0,Peak Now
LALITPUR,MADAWRA,9370607503,GHS RAMGARHA,198,203,188,177,2023-24,203,2025-26,177,112.81,Post Peak Severe
LALITPUR,MAHRONI,9370506606,GHS GAUNA (KUSMAD),299,183,116,158,2022-23,299,2024-25,116,147.16,Recovering
LALITPUR,MAHRONI,9370501612,GHS KUMHAIDI,382,300,270,334,2022-23,382,2024-25,270,112.57,Recovering
LALITPUR,MAHRONI,9370502103,GHS NAINWARA,66,50,57,63,2022-23,66,2023-24,50,104.55,Recovering
LALITPUR,MAHRONI,9370504108,GHS PATHA,87,61,50,36,2022-23,87,2025-26,36,158.62,Post Peak Severe
LALITPUR,MAHRONI,9370506011,GHS SADHUMAL,149,127,145,127,2022-23,149,2023-24,127,114.77,Post Peak Severe
LALITPUR,MAHRONI,9370505703,GHS SIMIRIYA,133,115,120,107,2022-23,133,2025-26,107,119.55,Post Peak Severe
LALITPUR,MAHRONI,9370500119,GOVT GIRLS INTER COLLEGE,1739,1548,1499,1504,2022-23,1739,2024-25,1499,113.51,Recovering
LALITPUR,TALBEHAT,9370405605,GHS HANSARKALAN,331,285,251,244,2022-23,331,2025-26,244,126.28,Post Peak Severe
LALITPUR,TALBEHAT,9370412003,GHS KHERA (SUNAURI),105,117,123,143,2025-26,143,2022-23,105,0.0,Peak Now
LALITPUR,TALBEHAT,9370407207,GHS PURABIRDHA,485,414,392,401,2022-23,485,2024-25,392,117.32,Recovering
LALITPUR,TALBEHAT,9370404409,GHS TERAI PHATAK,472,470,437,454,2022-23,472,2024-25,437,103.81,Recovering
LALITPUR,TALBEHAT,9370402802,GOVT INTER COLLEGE MATATILA,451,406,437,432,2022-23,451,2023-24,406,104.21,Post Peak Severe
LALITPUR,TALBEHAT,9370400110,GOVT. GIRLS INTER COLLEGE,2164,2475,2509,2710,2025-26,2710,2022-23,2164,0.0,Peak Now
LUCKNOW,BAKSHI KA TALAB,9270802606,GOVERMENT GIRLS INTER COLLEGE  BEHTA BKT LUCKNOW,687,932,883,746,2023-24,932,2022-23,687,119.96,Post Peak Severe
LUCKNOW,BAKSHI KA TALAB,9270803905,GOVT. HIGH SCHOOL BIBIPUR BKT,105,98,89,103,2022-23,105,2024-25,89,101.9,Recovering
LUCKNOW,BAKSHI KA TALAB,9270815207,GOVT. HIGH SCHOOL RASOOLPUR SADAT,169,123,108,124,2022-23,169,2024-25,108,126.63,Recovering
LUCKNOW,BAKSHI KA TALAB,9270817803,RAJKIYA HIGH SCHOO TIKRI,121,125,116,108,2023-24,125,2025-26,108,113.6,Post Peak Severe
LUCKNOW,BAKSHI KA TALAB,9270809503,RAJKIYA HIGH SCHOOL KHANTARI,187,161,122,137,2022-23,187,2024-25,122,126.74,Recovering
LUCKNOW,BAKSHI KA TALAB,9270813007,RAJKIYA HIGH SCHOOL PAHARPUR B.K.T LUCKNOW,175,189,167,155,2023-24,189,2025-26,155,117.99,Post Peak Severe
LUCKNOW,BAKSHI KA TALAB,9270817204,RAJKIYA HIGH SCHOOL SONVA,211,195,148,122,2022-23,211,2025-26,122,142.18,Post Peak Severe
LUCKNOW,CHINHAT,9270108701,GOVT INTER COLLEGE SAIRPUR,84,136,101,195,2025-26,195,2022-23,84,0.0,Peak Now
LUCKNOW,CHINHAT,9270101911,RAJKIYA  HIGH SCHOOL JUGGAUR,157,148,129,128,2022-23,157,2025-26,128,118.47,Post Peak Severe
LUCKNOW,CHINHAT,9270101608,RASHTRAPITA MAHATMA GANDHI RAJKIY BALIKA INTER COLLEGE CHINHAT,152,298,341,374,2025-26,374,2022-23,152,0.0,Peak Now
LUCKNOW,GOSHAI GANJ,9270607404,GOVT. HIGH SCHOOL MASTEMAU GOSAIGANJ,161,145,158,158,2022-23,161,2023-24,145,101.86,Post Peak Severe
LUCKNOW,GOSHAI GANJ,9270609203,GOVT. HIGH SCHOOL RATEYA MAU,71,53,74,83,2025-26,83,2023-24,53,0.0,Peak Now
LUCKNOW,GOSHAI GANJ,9270611604,GOVT. HIGH SCHOOL SURIAMAU GOSAIGANJ,123,92,86,84,2022-23,123,2025-26,84,131.71,Post Peak Severe
LUCKNOW,GOSHAI GANJ,9270600802,RAJKIYE HS BAGHAULI,157,129,88,102,2022-23,157,2024-25,88,135.03,Recovering
LUCKNOW,GOSHAI GANJ,9270603703,RAJKIYE HS DHAURAHRA,139,113,155,186,2025-26,186,2023-24,113,0.0,Peak Now
LUCKNOW,KAKORI,9270202505,GOVT. HIGH SCHOOL AMETHIYA SALEMPUR,175,136,148,158,2022-23,175,2023-24,136,109.71,Recovering
LUCKNOW,KAKORI,9270200110,PT DEEN DAYAL UPADHAYA RAJKIYA MODEL INTER COLLEGE THWAR,435,369,458,421,2024-25,458,2023-24,369,108.08,Recently Peaked
LUCKNOW,KAKORI,9270203710,RAJKEEY BALIKA INTER COLLAGE SAROSA BHAROSA,531,602,588,597,2023-24,602,2022-23,531,100.83,Recovering
LUCKNOW,KAKORI,9270208703,RAJKIYA HIGH SCHOOL HALUWAPUR,88,101,104,105,2025-26,105,2022-23,88,0.0,Peak Now
LUCKNOW,KAKORI,9270208004,RAJKIYA U.M.V. GOSHALALPUR,142,151,156,142,2024-25,156,2022-23,142,108.97,Recently Peaked
LUCKNOW,KAKORI,9270200604,RAJKIYA U.M.V. SIRGAMAU,227,229,192,163,2023-24,229,2025-26,163,128.82,Post Peak Severe
LUCKNOW,MAAL,9270407310,GOVT. HIGH SCHOOL SASPAN MALL,68,63,72,80,2025-26,80,2023-24,63,0.0,Peak Now
LUCKNOW,MAAL,9270408009,GOVT. HIGH SCHOOL THARI,49,41,33,73,2025-26,73,2024-25,33,0.0,Peak Now
LUCKNOW,MAAL,9270404301,RAJKI Y HIGH SCHOOL KHANDSARA,114,89,80,85,2022-23,114,2024-25,80,125.44,Recovering
LUCKNOW,MAAL,9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,535,498,451,393,2022-23,535,2025-26,393,126.54,Post Peak Severe
LUCKNOW,MALIHABAD,9270304504,GOVT. HGIH SCHOOL JAURIYA MALIHABAD,79,78,83,90,2025-26,90,2023-24,78,0.0,Peak Now
LUCKNOW,MALIHABAD,9270306503,GOVT. HIGH SCHOOL MALAHA MALIHABAD,107,79,74,83,2022-23,107,2024-25,74,122.43,Recovering
LUCKNOW,MALIHABAD,9270308903,GOVT. HIGH SCHOOL SINDHARWA MALIHABAD,69,61,65,69,2022-23,69,2023-24,61,100.0,V Shape
LUCKNOW,MALIHABAD,9270312711,RAJKIYA BALIKA INTER COLLEGE MALIHABAD,425,432,428,446,2025-26,446,2022-23,425,0.0,Peak Now
LUCKNOW,MOHAN LAL GANJ,9270506006,ABHINAV VIDYALAYA KARORA  MOHANLALGANJ,146,123,118,140,2022-23,146,2024-25,118,104.11,Recovering
LUCKNOW,MOHAN LAL GANJ,9270503803,GOVT. HIGH SCHOOL DHANUWASAND,375,297,272,257,2022-23,375,2025-26,257,131.47,Post Peak Severe
LUCKNOW,MOHAN LAL GANJ,9270507603,GOVT. HIGH SCHOOL MASTIPUR,259,251,211,190,2022-23,259,2025-26,190,126.64,Post Peak Severe
LUCKNOW,MOHAN LAL GANJ,9270511104,GOVT. HIGH SCHOOL UTRAWAN,161,162,153,128,2023-24,162,2025-26,128,120.99,Post Peak Severe
LUCKNOW,MOHAN LAL GANJ,9270519001,RAJKIYA HIGH SCHOOL KARORA,195,178,148,137,2022-23,195,2025-26,137,129.74,Post Peak Severe
LUCKNOW,MOHAN LAL GANJ,9270508903,RAJKIYA HIGH SCHOOL PAREHTA,189,190,266,236,2024-25,266,2022-23,189,111.28,Recently Peaked
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916503,RAJKIYA BALIKA I.C.SHAHMEENA ROAD,899,914,888,798,2023-24,914,2025-26,798,112.69,Post Peak Severe
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270911872,RAJKIYA BALIKA INTER COLLEGE CHOTI JUBLEE,175,170,205,261,2025-26,261,2023-24,170,0.0,Peak Now
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700608,RAJKIYA BALIKA INTER COLLEGE SINGAR NAGAR LUCKNOW,752,760,734,626,2023-24,760,2025-26,626,117.63,Post Peak Severe
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916504,RAJKIYA HUSAINABAD I.C. HUSAINABAD,425,444,542,472,2024-25,542,2022-23,425,112.92,Recently Peaked
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916501,RAJKIYA INTER COLLAGE NISHATGANJ,534,546,504,501,2023-24,546,2025-26,501,108.24,Post Peak Severe
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916505,RAJKIYA JUBLEE INTER COLLEGE CITY STATION,1164,1122,1123,1079,2022-23,1164,2025-26,1079,107.3,Post Peak Severe
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916507,RAJKIYA KANYA I.C.INDIRA NAGAR,830,823,835,823,2024-25,835,2023-24,823,101.44,Recently Peaked
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916508,RAJKIYA KANYA I.C.NARHI,125,178,165,193,2025-26,193,2022-23,125,0.0,Peak Now
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700612,RAJKIYA UTTAR PARDESH SAINIK INTER COLLEGE LUCKNOW,1327,1012,948,992,2022-23,1327,2024-25,948,125.24,Recovering
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270100736,Rajkiya Balika Inter College Gomti Nagar LKO,820,851,781,735,2023-24,851,2025-26,735,113.63,Post Peak Severe
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270100735,Rajkiya Balika Inter College Vikas Nagar Lucknow,783,724,722,699,2022-23,783,2025-26,699,110.73,Post Peak Severe
LUCKNOW,SAROJNI NAGAR,9270706003,GOVT. HIGH SCHOOL MAVAI SAROJNINAGAR,61,51,53,77,2025-26,77,2023-24,51,0.0,Peak Now
LUCKNOW,SAROJNI NAGAR,9270707205,GVOT. HIGH SCHOOL PALEHNDA,208,200,183,153,2022-23,208,2025-26,153,126.44,Post Peak Severe
LUCKNOW,SAROJNI NAGAR,9270718501,RAJKIYA HIGHSCHOOL BETI,236,230,203,218,2022-23,236,2024-25,203,107.63,Recovering
LUCKNOW,SAROJNI NAGAR,9270707709,RAJKIYA INTER COLLEGE RAHIM NAGAR SAROJNINAGAR,424,440,505,569,2025-26,569,2022-23,424,0.0,Peak Now
LUCKNOW,SAROJNI NAGAR,9270705002,RAJKIYA VIDYALAYA HIGH SCHOOL KHATOLA,62,67,54,58,2023-24,67,2024-25,54,113.43,Recovering
LUCKNOW,SAROJNI NAGAR,9270705304,RAJKIYA VIDYALAYA HIGH SCHOOL KURAUNI,189,172,183,214,2025-26,214,2023-24,172,0.0,Peak Now
LUCKNOW,SAROJNI NAGAR,9270708205,RAJKIYA VIDYALAYA HIGH SCHOOL SADRAUNA,106,56,138,166,2025-26,166,2023-24,56,0.0,Peak Now
MAHARAJGANJ,BRIJMAN GANJ,9571101211,GOVT HS SONBARSA,59,78,74,45,2023-24,78,2025-26,45,142.31,Post Peak Severe
MAHARAJGANJ,BRIJMAN GANJ,9571102112,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE SAHAJANWA BABU,105,252,328,385,2025-26,385,2022-23,105,0.0,Peak Now
MAHARAJGANJ,DHANI,9570901106,GOVT HS BARDAD,116,158,100,77,2023-24,158,2025-26,77,151.27,Post Peak Severe
MAHARAJGANJ,GHUGHLI,9570205703,GOVT HIGH SCHOOL VISHWANATHPUR GHUGHALI MAHARAJGANJ,101,118,134,133,2024-25,134,2022-23,101,100.75,Recently Peaked
MAHARAJGANJ,GHUGHLI,9570208103,GOVT HS BELWA TIKAR,35,42,36,37,2023-24,42,2022-23,35,111.9,Recovering
MAHARAJGANJ,GHUGHLI,9570200905,GOVT HS MEDNIPUR,82,84,108,99,2024-25,108,2022-23,82,108.33,Recently Peaked
MAHARAJGANJ,GHUGHLI,9570200802,GOVT HS MIRJAPUR,36,53,66,70,2025-26,70,2022-23,36,0.0,Peak Now
MAHARAJGANJ,GHUGHLI,9570202710,GOVT HS PURAINA KHANDI,46,32,29,33,2022-23,46,2024-25,29,128.26,Recovering
MAHARAJGANJ,LAKSHMIPUR,9570804703,GOVT HS GOUHARPUR,73,85,82,82,2023-24,85,2022-23,73,103.53,Post Peak Severe
MAHARAJGANJ,LAKSHMIPUR,9570803704,RAJKAEY U.M.S. BHGWANPUR,96,92,80,82,2022-23,96,2024-25,80,114.58,Recovering
MAHARAJGANJ,MAHRAJGANJ,9570106702,GOV GIRLS IC MAHARAJGANJ,434,410,386,434,2022-23,434,2024-25,386,100.0,V Shape
MAHARAJGANJ,MAHRAJGANJ,9570103903,GOVT HR SEC ARAJIJAGPUR MAHARAJGANJ,113,143,149,174,2025-26,174,2022-23,113,0.0,Peak Now
MAHARAJGANJ,MAHRAJGANJ,9570100303,GOVT HS PARASKHAND,119,97,98,95,2022-23,119,2025-26,95,120.17,Post Peak Severe
MAHARAJGANJ,MITHOURA,9571702012,GOVT HS BARWARAJA,118,104,108,136,2025-26,136,2023-24,104,0.0,Peak Now
MAHARAJGANJ,MITHOURA,9570101009,GOVT HS BASANTPUR KHURD,57,68,60,63,2023-24,68,2022-23,57,107.35,Recovering
MAHARAJGANJ,MITHOURA,9570106004,GOVT HS SINGHPUR,36,34,47,83,2025-26,83,2023-24,34,0.0,Peak Now
MAHARAJGANJ,NICHLOUL,9570108809,GOVT HS AHIROULI,42,42,37,53,2025-26,53,2024-25,37,0.0,Peak Now
MAHARAJGANJ,NICHLOUL,9570602703,GOVT HS JHULNIPUR,81,69,53,72,2022-23,81,2024-25,53,111.11,Recovering
MAHARAJGANJ,NICHLOUL,9570607909,RAJKIY INTER COLLEGE NAUNIYA,33,105,144,218,2025-26,218,2022-23,33,0.0,Peak Now
MAHARAJGANJ,NOUTANWA,9570706805,GOVT HSS VISHANPUR NAOUTANWA MAHARAJGANJ,114,205,339,271,2024-25,339,2022-23,114,120.06,Recently Peaked
MAHARAJGANJ,NOUTANWA,9571500303,GOVT IC NAUTANWA,964,936,925,935,2022-23,964,2024-25,925,103.01,Recovering
MAHARAJGANJ,PANIYARA,9570403908,GOVT HS BELTIKARA,43,39,59,61,2025-26,61,2023-24,39,0.0,Peak Now
MAHARAJGANJ,PANIYARA,9570403607,GOVT IC PANIYARA,799,613,544,597,2022-23,799,2024-25,544,125.28,Recovering
MAHARAJGANJ,PANIYARA,9570400305,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE KUWANCHAF,54,80,116,125,2025-26,125,2022-23,54,0.0,Peak Now
MAHARAJGANJ,PARTAWAL,9570108302,GOVT HS  SOHWAL,113,81,49,54,2022-23,113,2024-25,49,152.21,Recovering
MAHARAJGANJ,PARTAWAL,9570500120,GOVT HS RAMPUR CHAKIYA,52,43,75,93,2025-26,93,2023-24,43,0.0,Peak Now
MAHARAJGANJ,PARTAWAL,9570500119,GOVT HS SEMRA CHANDRAULI,63,57,72,68,2024-25,72,2023-24,57,105.56,Recently Peaked
MAHARAJGANJ,PARTAWAL,9570500118,GOVT HS UTI KHAS,126,110,102,114,2022-23,126,2024-25,102,109.52,Recovering
MAHARAJGANJ,PHARENDA,9571004607,GOVT GIRLS IC PHARENDA,963,1019,1097,1049,2024-25,1097,2022-23,963,104.38,Recently Peaked
MAHOBA,CHARKHARI,9390104303,GOVT HIGH SCHOOL SHIVHAR,110,122,139,125,2024-25,139,2022-23,110,110.07,Recently Peaked
MAHOBA,CHARKHARI,9390106604,GOVT. HIGH SCHOOL PUNNIYA,45,55,70,90,2025-26,90,2022-23,45,0.0,Peak Now
MAHOBA,CHARKHARI,9390103212,GOVT. HIGH SCHOOL SOOPA,92,101,94,95,2023-24,101,2022-23,92,105.94,Recovering
MAHOBA,CHARKHARI,9390105912,PANDIT DEEN DYAL IC RIWAI CHARKHARI,141,142,199,259,2025-26,259,2022-23,141,0.0,Peak Now
MAHOBA,CHARKHARI URBAN,9390108524,G.IC. CHARKHARI,1189,1078,996,959,2022-23,1189,2025-26,959,119.34,Post Peak Severe
MAHOBA,CHARKHARI URBAN,9390108523,GIRLS INTER COLLEGE CHARKHARI.,1238,1222,1176,1166,2022-23,1238,2025-26,1166,105.82,Post Peak Severe
MAHOBA,JAITPUR,9390200144,G.G.I.C. JAITPUR,390,396,392,365,2023-24,396,2025-26,365,107.83,Post Peak Severe
MAHOBA,JAITPUR,9390204803,GOVT HIGH SCHOOL LAMOURA JAITPUR,158,149,130,137,2022-23,158,2024-25,130,113.29,Recovering
MAHOBA,JAITPUR,9390205602,GOVT HIGH SCHOOL MAJHGAWA KHURD,45,39,63,81,2025-26,81,2023-24,39,0.0,Peak Now
MAHOBA,JAITPUR,9390208303,GOVT HIGH SCHOOL RAWATPURA,61,50,59,51,2022-23,61,2023-24,50,116.39,Post Peak Severe
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,99,71,62,46,2022-23,99,2025-26,46,153.54,Post Peak Severe
MAHOBA,JAITPUR,9390205703,GOVT. HIGH SCHOOL INDRAHATA,220,220,238,164,2024-25,238,2025-26,164,131.09,Recently Peaked
MAHOBA,JAITPUR,9390205306,GOVT. HIGH SCHOOL MAHUAA BANDH,83,76,71,83,2022-23,83,2024-25,71,100.0,V Shape
MAHOBA,JAITPUR,9390212703,GOVT. HIGH SCHOOL MUHARI,13,31,30,25,2023-24,31,2022-23,13,119.35,Post Peak Severe
MAHOBA,JAITPUR,9390200126,GOVT. INTER COLLEGE JAITPUR,388,393,384,434,2025-26,434,2024-25,384,0.0,Peak Now
MAHOBA,JAITPUR,9390209206,GOVT. INTER COLLEGE SUGIRA JAITPUR ,97,244,334,372,2025-26,372,2022-23,97,0.0,Peak Now
MAHOBA,JAITPUR,9390201316,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE AJNAR,752,798,773,673,2023-24,798,2025-26,673,115.66,Post Peak Severe
MAHOBA,KABRAI,9390302303,GOVT HIGH SCHOOL JYORAIYA,65,57,62,63,2022-23,65,2023-24,57,103.08,Recovering
MAHOBA,KABRAI,9390313603,GOVT HIGH SCHOOL KULKUWAN,50,43,38,44,2022-23,50,2024-25,38,112.0,Recovering
MAHOBA,KABRAI,9390310904,GOVT HIGH SCHOOL RIWAI SUNAICHA,64,62,63,62,2022-23,64,2023-24,62,103.12,Post Peak Severe
MAHOBA,KABRAI,9390304706,GOVT HIGH SCHOOL SINGHANPUR BAGHARAI,178,207,205,196,2023-24,207,2022-23,178,105.31,Post Peak Severe
MAHOBA,KABRAI,9390300909,GOVT. HIGH SCHOOL PIPRAMAF,283,275,266,275,2022-23,283,2024-25,266,102.83,Recovering
MAHOBA,KABRAI,9390309015,GOVT. HIGH SCHOOL SIJAHARI,192,195,190,180,2023-24,195,2025-26,180,107.69,Post Peak Severe
MAHOBA,KABRAI,9390304808,GOVT. HIGH SCHOOL SURHA,102,104,100,93,2023-24,104,2025-26,93,110.58,Post Peak Severe
MAHOBA,KABRAI,9390301606,GOVT. INTER COLLEGE SHRINAGAR,2385,2377,2303,2152,2022-23,2385,2025-26,2152,109.77,Post Peak Severe
MAHOBA,KABRAI,9390313808,GOVT. PT. DEENDAYAL UPADHYAY MODEL INTER COLLEGE CHICHARA,344,305,326,317,2022-23,344,2023-24,305,107.85,Post Peak Severe
MAHOBA,NAGAR PALIKA MAHOBA,9390500939,GOVERNMENT  GIRLS INTER COLLEGE MAHOBA,4114,4063,4071,4044,2022-23,4114,2025-26,4044,101.7,Post Peak Severe
MAHOBA,NAGAR PALIKA MAHOBA,9390500965,GOVT.INTER COLLEGE,893,837,880,916,2025-26,916,2023-24,837,0.0,Peak Now
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,42,52,34,22,2023-24,52,2025-26,22,157.69,Post Peak Severe
MAHOBA,PANWARI,9390401803,GOVT HIGH SCHOOL NAIPURA,65,48,44,66,2025-26,66,2024-25,44,0.0,Peak Now
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,45,41,33,22,2022-23,45,2025-26,22,151.11,Post Peak Severe
MAHOBA,PANWARI,9390406729,GOVT. GIRLS INTER COLLEGE PANWARI,397,399,459,469,2025-26,469,2022-23,397,0.0,Peak Now
MAHOBA,PANWARI,9390408604,GOVT. HIGH SCHOOL DULARA,153,102,103,116,2022-23,153,2023-24,102,124.18,Recovering
MAHOBA,PANWARI,9390402307,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANKUA,251,271,320,344,2025-26,344,2022-23,251,0.0,Peak Now
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,68,40,26,20,2022-23,68,2025-26,20,170.59,Post Peak Severe
MAINPURI,BEWAR,9180502405,G HIGH SCHOOL AMEHRA,91,89,64,63,2022-23,91,2025-26,63,130.77,Post Peak Severe
MAINPURI,BEWAR,9180505105,G.G.I.C MANPUR HARI,127,138,167,136,2024-25,167,2022-23,127,118.56,Recently Peaked
MAINPURI,BEWAR,9180512611,GOVT HIGH SCHOOL PARONKHA,118,106,99,101,2022-23,118,2024-25,99,114.41,Recovering
MAINPURI,GHIROR,9180204402,GOVT HIGH SCHOOL NAGLA BHARA,65,44,35,48,2022-23,65,2024-25,35,126.15,Recovering
MAINPURI,GHIROR,9180206802,Late S.R.V.S.YADAV GOVERMENT INTER COLLEGE NAGLA HAAR,84,101,122,124,2025-26,124,2022-23,84,0.0,Peak Now
MAINPURI,GHIROR,9180210215,Pt Deendayal Upadhyay Govt Model Inter College Shahjahanpur,72,92,155,169,2025-26,169,2022-23,72,0.0,Peak Now
MAINPURI,GHIROR,9180200123,RAJKIA GIRLS INTER COLLEGE,403,405,337,378,2023-24,405,2024-25,337,106.67,Recovering
MAINPURI,GHIROR,9180208103,RAJKIIYA HIGH SCHOOL DHAURASI GHIROR,73,65,46,60,2022-23,73,2024-25,46,117.81,Recovering
MAINPURI,GHIROR,9180207308,RAJKIYA HIGH SCHOOL MADHAILA  GHIROR,81,82,78,68,2023-24,82,2025-26,68,117.07,Post Peak Severe
MAINPURI,JAGIR,9180703005,RAJKIYA HIGH SCHOOL RATANPUR BARA,52,11,39,69,2025-26,69,2023-24,11,0.0,Peak Now
MAINPURI,KARHAL,9180811515,G.G.I.C KARHAL MAINPURI,513,460,415,388,2022-23,513,2025-26,388,124.37,Post Peak Severe
MAINPURI,KARHAL,9180808904,GOVERMENT GIRLS INTER COLLEGE KHERA,50,84,132,145,2025-26,145,2022-23,50,0.0,Peak Now
MAINPURI,KARHAL,9180803004,GOVT. HIGH SCHOOL NAKAU KARHAL MAINPURI,50,50,33,53,2025-26,53,2024-25,33,0.0,Peak Now
MAINPURI,KARHAL,9180805408,PT DEEN DAYAL GOVT INTER COLLEGE MODEL INTER COLLEGE SAHAN,311,297,305,272,2022-23,311,2025-26,272,112.54,Post Peak Severe
MAINPURI,KISHANI,9180618702,SWAMI SADANAND GOVT.GIRLS IC KISHNI,124,127,134,130,2024-25,134,2022-23,124,102.99,Recently Peaked
MAINPURI,KURAWALI,9180302903,G.I.C.H.S.ROSINGPUR,60,46,94,135,2025-26,135,2023-24,46,0.0,Peak Now
MAINPURI,MAINPURI,9180106610,"G.G.I.C. RATHERA, MAINPURI",114,105,111,112,2022-23,114,2023-24,105,101.75,Recovering
MAINPURI,MAINPURI,9180115230,G.I.C. MAINPURI,770,588,461,371,2022-23,770,2025-26,371,151.82,Post Peak Severe
MAINPURI,MAINPURI,9180100904,GOVERMENT H.S.S. DALIPPUR SATHINI,51,42,43,53,2025-26,53,2023-24,42,0.0,Peak Now
MAINPURI,MAINPURI,9180103505,GOVT. HIGH SCHOOL ANGAUTHA,89,83,68,60,2022-23,89,2025-26,60,132.58,Post Peak Severe
MAINPURI,MAINPURI-CITY,9181002917,RAJKIY KANYA INTER COLLEGE DEVI ROAD MAINPURI,873,771,753,694,2022-23,873,2025-26,694,120.5,Post Peak Severe
MAINPURI,SULTANGANJ,9180400203,GOVT.HIGH SCHOOL LEHRA,56,41,64,80,2025-26,80,2023-24,41,0.0,Peak Now
MATHURA,BALDEO,9141004321,GOVERMENT GIRLS INTER COLLEGE  BALDEO,58,69,64,73,2025-26,73,2022-23,58,0.0,Peak Now
MATHURA,BALDEO,9141004008,GOVT HIGH SCHOOL AKOS,68,58,53,48,2022-23,68,2025-26,48,129.41,Post Peak Severe
MATHURA,BALDEO,9141000610,GOVT HIGH SCHOOL DAGENTA,171,131,134,104,2022-23,171,2025-26,104,139.18,Post Peak Severe
MATHURA,BALDEO,9141003708,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE BAROLI,123,125,175,189,2025-26,189,2022-23,123,0.0,Peak Now
MATHURA,CHAUMUHAN,9140503608,GOVT HIGH SCHOOL SENVA,37,34,54,66,2025-26,66,2023-24,34,0.0,Peak Now
