District,Block,School_ID,School_Name,C8,C9,C10,C11,C12,Total,Min_Class,Max_Class,Avg_Class_Size,Imbalance_Ratio,Under_Enrolled_Classes,Overcrowded_Classes,Dominant_Class,Class_Strength_Tag
AMROHA,DHANORA,9061910413,GOVT HIGH SCHOOL PATTI KHADAR,0,42,39,0,0,81,0,42,16.2,42000.0,3,0,Class 9,Ghost Classes
AMROHA,DHANORA,9061908602,RAJKIYA H.S. CHANDRA,0,49,29,0,0,78,0,49,15.6,49000.0,3,0,Class 9,Ghost Classes
AMROHA,DHANORA,9061909008,RAJKIYA H.S. DYOTI,0,54,56,0,0,110,0,56,22.0,56000.0,3,0,Class 10,Ghost Classes
AMROHA,DHANORA,9061903730,RAJKIYA HIGH SCHOOL BACHRAU,0,77,112,0,0,189,0,112,37.8,112000.0,3,2,Class 10,Ghost Classes
AMROHA,DHANORA,9061903723,RAJKIYA INDRAWATI GIRLS INTER,16,41,32,44,34,167,16,44,33.4,2.75,0,0,Class 11,Imbalanced
AMROHA,GAJRAULA,9061701042,RAJKIYA BALIKA INTER COLLEGE,0,86,45,47,47,225,0,86,45.0,86000.0,1,1,Class 9,Severely Imbalanced
AMROHA,GAJRAULA,9061708103,RAJKIYA H.S. KHUGAWALI,0,98,65,0,0,163,0,98,32.6,98000.0,3,2,Class 9,Ghost Classes
AMROHA,GAJRAULA,9061708904,RAJKIYA H.S. YAKUBPUR,0,31,32,0,0,63,0,32,12.6,32000.0,3,0,Class 10,Ghost Classes
AMROHA,GAJRAULA,9064100759,RAJKIYE INTER COLLEGE PAPSARA,21,68,18,19,15,141,15,68,28.2,4.53,0,1,Class 9,Severely Imbalanced
AMROHA,GANGESHWARI,9064100029,GOVT INTER COLLEGE BANSKA KALAN,71,110,77,101,68,427,68,110,85.4,1.62,0,5,Class 9,Overcrowded
AMROHA,GANGESHWARI,9061615003,RAJKIYA H.S. DEHRI GUJAR,0,39,31,0,0,70,0,39,14.0,39000.0,3,0,Class 9,Ghost Classes
AMROHA,GANGESHWARI,9061600706,RAJKIYA H.S. RAHRAI,0,29,45,0,0,74,0,45,14.8,45000.0,3,0,Class 10,Ghost Classes
AMROHA,HASANPUR,9062406724,AMBADKAR Govt. INTER COLLEGE UJHARI,0,78,62,70,54,264,0,78,52.8,78000.0,1,3,Class 9,Overcrowded
AMROHA,HASANPUR,9064100090,GOVT. MODEL INTER COLLEGE GALSUA,33,6,18,14,18,89,6,33,17.8,5.5,1,0,Class 8,Severely Imbalanced
AMROHA,HASANPUR,9062407908,RAJKIYA H.S. ALLIPUR KHADAR,0,73,53,0,0,126,0,73,25.2,73000.0,3,1,Class 9,Ghost Classes
AMROHA,HASANPUR,9062401503,RAJKIYA H.S. JHUNDI MAFI,0,31,24,0,0,55,0,31,11.0,31000.0,3,0,Class 9,Ghost Classes
AMROHA,HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,0,7,0,0,0,7,0,7,1.4,7000.0,5,0,Class 9,Ghost Classes
AMROHA,HASANPUR CITY,9062500230,RAJKIYA GIRLS INTER COLLEGE,106,187,155,177,169,794,106,187,158.8,1.76,0,5,Class 9,Overcrowded
AMROHA,JOYA,9062123704,Govt Inter College Dhanora urf Murad Nagar,53,45,46,30,40,214,30,53,42.8,1.77,0,0,Class 8,Balanced
AMROHA,JOYA,9062108312,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BUDHANPUR,26,88,82,81,55,332,26,88,66.4,3.38,0,3,Class 9,Overcrowded
AURAIYA,ACHHALDA,9320903205,GOVT. U.M.V. BHAISOL ACHHALDA,0,33,35,0,0,68,0,35,13.6,35000.0,3,0,Class 10,Ghost Classes
AURAIYA,ACHHALDA,9320900115,GOVT. U.M.V. PATA,0,31,20,0,0,51,0,31,10.2,31000.0,3,0,Class 9,Ghost Classes
AURAIYA,AIRWAKATRA,9320400109,GOVT GIRLS INTER COLLEGE AIRWAKATRA,0,8,8,2,0,18,0,8,3.6,8000.0,5,0,Class 9,Ghost Classes
AURAIYA,AIRWAKATRA,9320402003,GOVT. U.M.V. KARMUPUR,0,27,16,0,0,43,0,27,8.6,27000.0,3,0,Class 9,Ghost Classes
AURAIYA,AURAIYA,9320100103,GOVT INTER COLLEGE AYANA  AURAIYA,14,69,36,43,17,179,14,69,35.8,4.93,0,1,Class 9,Severely Imbalanced
AURAIYA,AURAIYA,9320103803,GOVT. U.M.V. MAANPUR,0,53,48,0,0,101,0,53,20.2,53000.0,3,0,Class 9,Ghost Classes
AURAIYA,AURAIYA,9320107404,GOVT. U.M.V. NASIRABAD,0,23,34,0,0,57,0,34,11.4,34000.0,3,0,Class 10,Ghost Classes
AURAIYA,BHAGYANAGAR,9320600102,GOVT. GIRLS INTER COLLEGE DIBIYAPUR,16,23,23,28,19,109,16,28,21.8,1.75,0,0,Class 11,Balanced
AURAIYA,BHAGYANAGAR,9320608206,GOVT. U.M.V. JUA,0,22,12,0,0,34,0,22,6.8,22000.0,3,0,Class 9,Ghost Classes
AURAIYA,BHAGYANAGAR,9320602003,GOVT. U.M.V. TURKIPUR,0,12,13,0,0,25,0,13,5.0,13000.0,3,0,Class 10,Ghost Classes
AURAIYA,BIDHUNA,9320500105,GOVT.  GIRLS INTER COLLEGE  BIDHURA,13,82,83,55,60,293,13,83,58.6,6.38,0,2,Class 10,Overcrowded
AURAIYA,BIDHUNA,9320500271,GOVT. U.M.V. BHATAULI,0,44,27,0,0,71,0,44,14.2,44000.0,3,0,Class 9,Ghost Classes
AURAIYA,SAHAR,9320811706,GOVT GIRLS INTER COLLEGE SAHAR AURAIYA,2,1,4,1,6,14,1,6,2.8,5.99,5,0,Class 12,Ghost Classes
AURAIYA,SAHAR,9320805603,GOVT. U.M.V. BIJHAI SAHAR,0,70,71,0,0,141,0,71,28.2,71000.0,3,2,Class 10,Ghost Classes
AURAIYA,SAHAR,9320801103,GOVT. U.M.V. LAKHUNO,0,26,31,0,0,57,0,31,11.4,31000.0,3,0,Class 10,Ghost Classes
AYODHYA,AMANIGANJ,9470103101,"GOVERNMENT BALIKA INTER COLLEGE, GAHNAG",0,44,13,18,25,100,0,44,20.0,44000.0,1,0,Class 9,Severely Imbalanced
AYODHYA,AMANIGANJ,9470109407,GOVERNMENT HIGH SCHOOL MANUDEEH,0,55,35,0,0,90,0,55,18.0,55000.0,3,0,Class 9,Ghost Classes
AYODHYA,AMANIGANJ,9470103603,GOVT GIRLS HIGHER SECONDARY SCHOOL,0,24,19,0,0,43,0,24,8.6,24000.0,3,0,Class 9,Ghost Classes
AYODHYA,AYODHYA TOWN AREA,9471502405,"GGIC, FAIZABAD",55,185,209,209,236,894,55,236,178.8,4.29,0,4,Class 12,Overcrowded
AYODHYA,AYODHYA TOWN AREA,9471501703,"RAJKIYA INTER COLLEGE, FAIZABAD",37,153,90,114,162,556,37,162,111.2,4.38,0,4,Class 12,Overcrowded
AYODHYA,AYODHYA TOWN AREA,9471300102,TULSI G.G.I.C. AYODHYA,42,92,118,60,60,372,42,118,74.4,2.81,0,2,Class 10,Overcrowded
AYODHYA,BIKAPUR,9470200402,GOVERNMENT HIGH SCHOOL PURE NANDA TIWARI,0,36,48,0,0,84,0,48,16.8,48000.0,3,0,Class 10,Ghost Classes
AYODHYA,BIKAPUR,9470205405,GOVT.GIRLS HIGHER SEC. SCHOOL,17,31,22,15,20,105,15,31,21.0,2.07,0,0,Class 9,Imbalanced
AYODHYA,MASAUDHA,9470401503,GGIC GAUHANIYA,15,89,60,58,83,305,15,89,61.0,5.93,0,2,Class 9,Overcrowded
AYODHYA,MAWAI,9470609301,GOVERENMENT HIGHER SECONDARY SCHOOL,0,53,29,0,0,82,0,53,16.4,53000.0,3,0,Class 9,Ghost Classes
AYODHYA,MAWAI,9470607608,GOVT INTER COLLEGE SUNBA MAWAI AYODHYA,0,83,111,40,38,272,0,111,54.4,111000.0,1,2,Class 10,Overcrowded
AYODHYA,MAYA,9470711203,GOVERNMENT HIGH SCHOOL SCHOOL,0,11,17,0,0,28,0,17,5.6,17000.0,3,0,Class 10,Ghost Classes
AYODHYA,MAYA,9470706504,"GOVERNMENT HIGHER SECONDARY SCHOOL, BENWA",0,57,44,0,0,101,0,57,20.2,57000.0,3,0,Class 9,Ghost Classes
AYODHYA,MAYA,9470713301,"GOVERNMENT HIGHER SECONDARY SCHOOL, HARDI",0,36,11,0,0,47,0,36,9.4,36000.0,3,0,Class 9,Ghost Classes
AYODHYA,MAYA,9471400204,RAJKIYA BALIKA INTER COLLEGE,1,16,21,16,20,74,1,21,14.8,20.98,1,0,Class 10,Severely Imbalanced
AYODHYA,MILKIPUR,9471201503,GOVERNMENT  SECONDARY SCHOOL KAHUA,0,47,29,0,0,76,0,47,15.2,47000.0,3,0,Class 9,Ghost Classes
AYODHYA,MILKIPUR,9471207202,GOVERNMENT SECONDARY SCHOOL GARHA,0,74,58,0,0,132,0,74,26.4,74000.0,3,1,Class 9,Ghost Classes
AYODHYA,MILKIPUR,9471202303,GOVT INTER COLLEGE DHAURHARA KALICHARAN INYATNAGAR MILKIPUR AYODHYA,0,44,0,15,42,101,0,44,20.2,44000.0,2,0,Class 9,Ghost Classes
AYODHYA,MILKIPUR,9471205909,GOVT INTER COLLEGE TAKSARA MILKIPUR AYODHYA,33,193,143,136,140,645,33,193,129.0,5.85,0,4,Class 9,Overcrowded
AYODHYA,PURA,9470810609,GOVERNMENT HIGH SCHOOL BHADAULI,0,6,34,0,0,40,0,34,8.0,34000.0,4,0,Class 10,Ghost Classes
AYODHYA,PURA,9470803105,GOVT INTER COLLEGE DADERA PURA AYODHYA,0,100,114,110,25,349,0,114,69.8,114000.0,1,3,Class 10,Overcrowded
AYODHYA,RUDAULI,9472302403,GOVERNMENT GIRLS INTER COLLEGE,86,197,143,158,138,722,86,197,144.4,2.29,0,5,Class 9,Overcrowded
AYODHYA,RUDAULI,9470910903,GOVERNMENT HIGH SCHOOL jamuniyamau,0,48,50,0,0,98,0,50,19.6,50000.0,3,0,Class 10,Ghost Classes
AYODHYA,RUDAULI,9470907604,GOVERNMENT HIGHER SECONDARY,0,60,39,0,0,99,0,60,19.8,60000.0,3,0,Class 9,Ghost Classes
AYODHYA,RUDAULI,9470902310,GOVT HIGH SCHOOL SUJAGANJ RUDAULI FAIZABAD,0,101,86,0,0,187,0,101,37.4,101000.0,3,2,Class 9,Ghost Classes
AYODHYA,SOHAWAL,9471004907,G.G.I.C. SALONIYA SOHAWAL,10,71,62,38,58,239,10,71,47.8,7.1,0,2,Class 9,Overcrowded
AYODHYA,SOHAWAL,9471003511,GOVERNMENT HIGH SCHOOL SOURI,0,41,25,0,0,66,0,41,13.2,41000.0,3,0,Class 9,Ghost Classes
AYODHYA,TARUN,9471101610,G . G . H . S . SCHOOL,0,2,3,5,13,23,0,13,4.6,13000.0,4,0,Class 12,Ghost Classes
AZAMGARH,ATRAULIYA,9611201913,GOVT GIRLS INTER COLLEGE,0,79,63,54,71,267,0,79,53.4,79000.0,1,3,Class 9,Overcrowded
AZAMGARH,AZAMGRAH,9612301305,GOVT B.I.COLLEGE RAIDOPUR,54,158,170,186,206,774,54,206,154.8,3.81,0,4,Class 12,Overcrowded
AZAMGARH,AZMATGARH,9611604608,GOVT. GIRLS HR. SECODARY SCHOOL,56,170,145,133,155,659,56,170,131.8,3.04,0,4,Class 9,Overcrowded
AZAMGARH,BILARIYAGANJ,9611515002,GOVT.GIRLS INTER COLLEGE BAGWAR,0,67,33,33,45,178,0,67,35.6,67000.0,1,1,Class 9,Severely Imbalanced
AZAMGARH,FOOLPOOR,9610806403,RAJKIYA UMV FATTEPUR FOOLPUR,0,25,39,0,0,64,0,39,12.8,39000.0,3,0,Class 10,Ghost Classes
AZAMGARH,HARRAIYA,9611410802,G.B.U.M.V. PIHAR,0,24,16,0,0,40,0,24,8.0,24000.0,3,0,Class 9,Ghost Classes
AZAMGARH,HARRAIYA,9611400505,MAHANT RAMASHRYA DAS GOVT. I.C.,9,56,37,47,53,202,9,56,40.4,6.22,1,0,Class 9,Severely Imbalanced
AZAMGARH,HARRAIYA,9611400703,R.U.M.V. ETAILY,0,18,10,0,0,28,0,18,5.6,18000.0,3,0,Class 9,Ghost Classes
AZAMGARH,JAHANAGANJ,9612000408,GOVT HSS MITTUPUR,0,89,77,0,0,166,0,89,33.2,89000.0,3,2,Class 9,Ghost Classes
AZAMGARH,JAHANAGANJ,9612014707,RAJKIYA U.M.V. KANAILA,0,56,53,0,0,109,0,56,21.8,56000.0,3,0,Class 9,Ghost Classes
AZAMGARH,LALGANJ,9610401511,G.G.I.C. DEVGAON,0,77,83,0,0,160,0,83,32.0,83000.0,3,2,Class 10,Ghost Classes
AZAMGARH,LALGANJ,9610400611,G.G.I.C. KATGHAR LALGANJ,0,78,59,37,38,212,0,78,42.4,78000.0,1,1,Class 9,Severely Imbalanced
AZAMGARH,LALGANJ,9610405403,RAJKIYA UMV RASULPUR,0,66,60,0,0,126,0,66,25.2,66000.0,3,1,Class 9,Ghost Classes
AZAMGARH,MAHARAJ GANJ,9610104507,"GOVT ABHINAV SCHOOL, TERAHI",13,19,10,6,2,50,2,19,10.0,9.5,2,0,Class 9,Ghost Classes
AZAMGARH,MIRZAPUR,9611703403,G.G.H.S.S.SARAIMIR,60,96,120,78,94,448,60,120,89.6,2.0,0,4,Class 10,Overcrowded
AZAMGARH,MOHAMMADPUR,9611800313,G G I C NANDAV,18,30,12,17,0,77,0,30,15.4,30000.0,1,0,Class 9,Severely Imbalanced
AZAMGARH,MOHAMMADPUR,9611803703,G.U.M.V. KHARATI,0,46,28,0,0,74,0,46,14.8,46000.0,3,0,Class 9,Ghost Classes
AZAMGARH,MOHAMMADPUR,9611801105,GOVT H S S SURJANPUR,0,39,49,0,0,88,0,49,17.6,49000.0,3,0,Class 10,Ghost Classes
AZAMGARH,PALHNA,9612205105,R.UMV DUBHAV,0,45,43,0,0,88,0,45,17.6,45000.0,3,0,Class 9,Ghost Classes
AZAMGARH,PAWAE,9610701108,GOVT. GIRLS H.S. SCHOOL PAWAI,2,109,81,53,73,318,2,109,63.6,54.47,1,3,Class 9,Overcrowded
AZAMGARH,PAWAE,9610705504,RAJKIYA U.M.V. SARAIPUL,0,52,19,0,0,71,0,52,14.2,52000.0,3,0,Class 9,Ghost Classes
AZAMGARH,SATHIYAN,9610305907,RAJAKIY INTER COLLAGE JAMURI,17,195,126,44,90,472,17,195,94.4,11.47,0,3,Class 9,Overcrowded
AZAMGARH,TAHBERPUR,9611006403,RAJKIYA U.M.V. RAISINGHPUR,0,67,58,0,0,125,0,67,25.0,67000.0,3,1,Class 9,Ghost Classes
AZAMGARH,TARWA,9610611101,R.B.U.M.V. BARAWANLALGANJ,0,11,8,9,4,32,0,11,6.4,11000.0,4,0,Class 9,Ghost Classes
AZAMGARH,THEKMA,9612106802,GOVT GIRLS I.C.  ASHWANIYA,0,14,20,0,0,34,0,20,6.8,20000.0,3,0,Class 10,Ghost Classes
BAGHPAT,BAGPAT,9080104909,G.G.I.C BAGHPAT,91,175,160,130,137,693,91,175,138.6,1.92,0,5,Class 9,Overcrowded
BAGHPAT,BAGPAT,9080104207,G.H.S AHERA,0,43,34,0,0,77,0,43,15.4,43000.0,3,0,Class 9,Ghost Classes
BAGHPAT,BAGPAT,9080103506,G.H.S FATEHPUR POOTHI,0,33,29,0,0,62,0,33,12.4,33000.0,3,0,Class 9,Ghost Classes
BAGHPAT,BAGPAT,9080103703,GIC JAHANGARH DAUJHA,0,69,73,55,43,240,0,73,48.0,73000.0,1,2,Class 10,Overcrowded
BAGHPAT,BAROUT,9080203312,G. G.I.C. BAVLI,36,45,48,50,42,221,36,50,44.2,1.39,0,0,Class 11,Balanced
BAGHPAT,BAROUT,9080202903,G.H.S CHOBLI,0,29,21,0,0,50,0,29,10.0,29000.0,3,0,Class 9,Ghost Classes
BAGHPAT,BAROUT URBAN,9080400107,G.G.I.C BAROUT,22,41,36,20,57,176,20,57,35.2,2.85,0,0,Class 12,Imbalanced
BAGHPAT,BINOLY,9080304608,G.G.I.C. DAHA,15,50,36,35,52,188,15,52,37.6,3.47,0,0,Class 12,Imbalanced
BAGHPAT,BINOLY,9080305606,G.H.S GANGNOLI,0,48,38,0,0,86,0,48,17.2,48000.0,3,0,Class 9,Ghost Classes
BAGHPAT,BINOLY,9080302506,G.H.S MAVIKALAN,0,44,33,0,0,77,0,44,15.4,44000.0,3,0,Class 9,Ghost Classes
BAGHPAT,CHHAPROLI,9080501906,G.G.I.C TUGANA,24,17,23,12,17,93,12,24,18.6,2.0,0,0,Class 8,Balanced
BAGHPAT,CHHAPROLI,9080502304,G.H.S BADARKHA,0,23,34,0,0,57,0,34,11.4,34000.0,3,0,Class 10,Ghost Classes
BAGHPAT,CHHAPROLI,9080502006,G.H.S BODHA,0,27,22,0,0,49,0,27,9.8,27000.0,3,0,Class 9,Ghost Classes
BAGHPAT,CHHAPROLI,9080501109,G.H.S SOOP,0,27,33,0,0,60,0,33,12.0,33000.0,3,0,Class 10,Ghost Classes
BAGHPAT,CHHAPROLI,9080502105,"MODEL INTER COLLEGE (GIRLS), TANDA, BAGHPAT",0,16,29,36,20,101,0,36,20.2,36000.0,1,0,Class 11,Severely Imbalanced
BAGHPAT,KHEKRA,9080602704,G.H.S GONA,0,53,34,0,0,87,0,53,17.4,53000.0,3,0,Class 9,Ghost Classes
BAGHPAT,KHEKRA,9080601605,G.H.S MUBARIKPUR,0,35,26,0,0,61,0,35,12.2,35000.0,3,0,Class 9,Ghost Classes
BAGHPAT,KHEKRA,9080602802,G.H.S SUBHANPR,0,28,20,0,0,48,0,28,9.6,28000.0,3,0,Class 9,Ghost Classes
BAGHPAT,PILANA,9080705205,G.H.S BASAUD,0,56,45,0,0,101,0,56,20.2,56000.0,3,0,Class 9,Ghost Classes
BAGHPAT,PILANA,9080700903,G.H.S TILPANI,0,46,28,0,0,74,0,46,14.8,46000.0,3,0,Class 9,Ghost Classes
BAGHPAT,PILANA,9080702405,MODAL INTER COLLEGE (BOYS) MUKARI ,3,20,19,31,30,103,3,31,20.6,10.33,1,0,Class 11,Severely Imbalanced
BAHRAICH,BALHA,9504104925,GOVT GIRLS INTER COLLEGE GURGHUTTA,0,43,41,19,25,128,0,43,25.6,43000.0,1,0,Class 9,Severely Imbalanced
BAHRAICH,BALHA,9501204707,GOVT INTER COLLEGE LAKHAIYA KALAN,39,212,131,93,66,541,39,212,108.2,5.44,0,4,Class 9,Overcrowded
BAHRAICH,BALHA,9501001805,R H S SCHOOL RAJAPUR KALAN,0,119,81,0,0,200,0,119,40.0,119000.0,3,2,Class 9,Ghost Classes
BAHRAICH,BALHA,9501003802,R H SCHOOL PATRAHIYA,0,43,31,0,0,74,0,43,14.8,43000.0,3,0,Class 9,Ghost Classes
BAHRAICH,BALHA,9501002506,R.H. SCHOOL PAKDIYA DIWAN,0,74,13,0,0,87,0,74,17.4,74000.0,3,1,Class 9,Ghost Classes
BAHRAICH,CHITTAURA,9500801802,R H SCHOOL KISHUNPURMAFI CHITTAURA,0,35,26,0,0,61,0,35,12.2,35000.0,3,0,Class 9,Ghost Classes
BAHRAICH,CHITTAURA,9500814601,R H SCHOOL SAMSA TARHAR CHITTAURA,0,51,56,0,0,107,0,56,21.4,56000.0,3,0,Class 10,Ghost Classes
BAHRAICH,FAKHAR PUR,9500303405,GGIC ACHAULIYA,51,95,54,44,23,267,23,95,53.4,4.13,0,1,Class 9,Severely Imbalanced
BAHRAICH,FAKHAR PUR,9500308406,GOVT. HIGH SCHOOL BAUNDI,0,80,84,0,0,164,0,84,32.8,84000.0,3,2,Class 10,Ghost Classes
BAHRAICH,HUJUR PUR,9500612301,GIC BHAGADWA BAZAR HUJURPUR,61,165,142,93,79,540,61,165,108.0,2.7,0,5,Class 9,Overcrowded
BAHRAICH,HUJUR PUR,9500600107,GOVERNMENT G.H.S. SCHOOL,0,19,8,15,19,61,0,19,12.2,19000.0,2,0,Class 9,Ghost Classes
BAHRAICH,HUJUR PUR,9500603205,GOVT MODEL INTER COLLEGE,0,68,11,43,8,130,0,68,26.0,68000.0,2,1,Class 9,Ghost Classes
BAHRAICH,HUJUR PUR,9500608704,R H S JIGANIYA CHHATER PAL,0,19,21,0,0,40,0,21,8.0,21000.0,3,0,Class 10,Ghost Classes
BAHRAICH,HUJUR PUR,9500607203,R H SCHOOL CHAKUJOT,0,107,77,0,0,184,0,107,36.8,107000.0,3,2,Class 9,Ghost Classes
BAHRAICH,HUJUR PUR,9500608004,R. H. AILIHA,0,34,28,0,0,62,0,34,12.4,34000.0,3,0,Class 9,Ghost Classes
BAHRAICH,JARWAL,9500107705,GGIC BASAHIYAPATE,26,45,49,19,8,147,8,49,29.4,6.12,1,0,Class 10,Severely Imbalanced
BAHRAICH,JARWAL,9500108805,GOVT H S MUSTAFA BAD JARWAL,0,68,59,0,0,127,0,68,25.4,68000.0,3,1,Class 9,Ghost Classes
BAHRAICH,JARWAL,9500102903,GOVT H S SONBARSA JARAWAL,0,52,36,0,0,88,0,52,17.6,52000.0,3,0,Class 9,Ghost Classes
BAHRAICH,JARWAL,9500102506,R H S  KURSANDA,0,37,18,0,0,55,0,37,11.0,37000.0,3,0,Class 9,Ghost Classes
BAHRAICH,JARWAL,9500108207,R H S AHATA,0,89,76,0,0,165,0,89,33.0,89000.0,3,2,Class 9,Ghost Classes
BAHRAICH,JARWAL,9500100805,R HS NARAUDA,0,50,38,0,0,88,0,50,17.6,50000.0,3,0,Class 9,Ghost Classes
BAHRAICH,KAISER GANJ,9500205111,GOV. HIGH SCHOOL LUDIYA NO-4,0,86,64,0,0,150,0,86,30.0,86000.0,3,2,Class 9,Ghost Classes
BAHRAICH,KAISER GANJ,9500204403,GOV. INTER COLLEGE,38,113,142,128,121,542,38,142,108.4,3.74,0,4,Class 10,Overcrowded
BAHRAICH,KAISER GANJ,9500200108,R H SCHOOL BADRAULI,0,83,52,0,0,135,0,83,27.0,83000.0,3,1,Class 9,Ghost Classes
BAHRAICH,KAISER GANJ,9500207202,R H SCHOOL UMARI KAISARGANJ,0,67,63,0,0,130,0,67,26.0,67000.0,3,2,Class 9,Ghost Classes
BAHRAICH,KAISER GANJ,9500203010,RAJKIYE BALIKA INTER COLLEGE,40,211,224,214,177,866,40,224,173.2,5.6,0,4,Class 10,Overcrowded
BAHRAICH,KAISER GANJ,9500206006,RAJKIYE HIGH SCHOOL GULHARIYA,0,52,48,0,0,100,0,52,20.0,52000.0,3,0,Class 9,Ghost Classes
BAHRAICH,KAISER GANJ,9500204705,RH SCHOOL PARSENDI,0,60,35,0,0,95,0,60,19.0,60000.0,3,0,Class 9,Ghost Classes
BAHRAICH,MAHSI,9500400103,R H SCHOOL MAIKUPURWA,0,47,28,0,0,75,0,47,15.0,47000.0,3,0,Class 9,Ghost Classes
BAHRAICH,MAHSI,9500403005,R H SCHOOL NAKAHI,0,30,46,0,0,76,0,46,15.2,46000.0,3,0,Class 10,Ghost Classes
BAHRAICH,MAHSI,9500401203,RAJKEEY HIGH SCHOOL BAHORIKPUR MAHSI,0,61,51,0,0,112,0,61,22.4,61000.0,3,1,Class 9,Ghost Classes
BAHRAICH,MIHIN PURVA,9501104811,GIC MADHWAPUR,0,49,74,78,30,231,0,78,46.2,78000.0,1,2,Class 11,Overcrowded
BAHRAICH,MIHIN PURVA,9501108016,R H S CHALWA,0,61,84,0,0,145,0,84,29.0,84000.0,3,2,Class 10,Ghost Classes
BAHRAICH,MIHIN PURVA,9501102503,R H SCHOOL SALARPUR MIHIPURWA,0,49,45,0,0,94,0,49,18.8,49000.0,3,0,Class 9,Ghost Classes
BAHRAICH,MIHIN PURVA,9501110505,R.H. SCHOOL PARGAHWA,0,37,11,0,0,48,0,37,9.6,37000.0,3,0,Class 9,Ghost Classes
BAHRAICH,MIHIN PURVA,9501104605,R.H. SCHOOL PURAINA RAGHUNATHPUR,0,64,42,0,0,106,0,64,21.2,64000.0,3,1,Class 9,Ghost Classes
BAHRAICH,MIHIN PURVA,9501114002,R.H. SCHOOL RAMPURWA MATEHI,0,108,145,0,0,253,0,145,50.6,145000.0,3,2,Class 10,Ghost Classes
BAHRAICH,MIHIN PURVA,9501104004,R.H. SCHOOL URRA BAZAR,0,47,38,0,0,85,0,47,17.0,47000.0,3,0,Class 9,Ghost Classes
BAHRAICH,NAGAR AREA,9501301904,RAJKEEYA INTER COLLEGE,52,163,123,121,86,545,52,163,109.0,3.13,0,4,Class 9,Overcrowded
BAHRAICH,NAGAR AREA,9501301105,RAJKIYA BALIKA INTER COLLAGE ,62,162,144,124,118,610,62,162,122.0,2.61,0,5,Class 9,Overcrowded
BAHRAICH,NAWAB GANJ,9501207210,GOVT.G. INTER COLEGE,0,66,48,36,47,197,0,66,39.4,66000.0,1,1,Class 9,Severely Imbalanced
BAHRAICH,NAWAB GANJ,9501214301,R H SCHOOL PATNA NAWABGANJ,0,47,48,0,0,95,0,48,19.0,48000.0,3,0,Class 10,Ghost Classes
BAHRAICH,PAYAGPUR,9501400411,MAMRAJ GOV. GIRLS H.S. SCHOOL,0,68,66,68,62,264,0,68,52.8,68000.0,1,4,Class 9,Overcrowded
BAHRAICH,PAYAGPUR,9501401502,R HS GANGA PUR,0,31,65,0,0,96,0,65,19.2,65000.0,3,1,Class 10,Ghost Classes
BAHRAICH,PAYAGPUR,9501401304,R.H. SEMRIYAWAN,0,120,128,0,0,248,0,128,49.6,128000.0,3,2,Class 10,Ghost Classes
BAHRAICH,RISIA,9500903803,R H S BHAGTAPUR,0,42,17,0,0,59,0,42,11.8,42000.0,3,0,Class 9,Ghost Classes
BAHRAICH,RISIA,9500904603,R H SCHOOL BHOPATPUR CHAUKI,0,76,41,0,0,117,0,76,23.4,76000.0,3,1,Class 9,Ghost Classes
BAHRAICH,SHIV PUR,9500505306,R.H. SCHOOL INTAHA,0,57,23,0,0,80,0,57,16.0,57000.0,3,0,Class 9,Ghost Classes
BAHRAICH,SHIV PUR,9500503505,R.H. SCHOOL RAMPUR DHOBIYAHAR,0,88,76,0,0,164,0,88,32.8,88000.0,3,2,Class 9,Ghost Classes
BAHRAICH,TAJWA PUR,9500703302,GOVT HIGH SCHOOL TEDAVA SISTIPUR,0,69,73,0,0,142,0,73,28.4,73000.0,3,2,Class 10,Ghost Classes
BAHRAICH,TAJWA PUR,9500703604,GOVT INTER COLLEGE RAMPURWA,95,278,304,238,219,1134,95,304,226.8,3.2,0,5,Class 10,Overcrowded
BAHRAICH,VISHESHWAR  GANJ,9501508302,R H SCHOOL BASANT TEPRA VISHESHWARGANJ,0,69,57,0,0,126,0,69,25.2,69000.0,3,1,Class 9,Ghost Classes
BAHRAICH,VISHESHWAR  GANJ,9501508303,R H SCHOOL GANGA JAMUNI VISHESHWARGANJ,0,129,132,76,0,337,0,132,67.4,132000.0,2,3,Class 10,Ghost Classes
BAHRAICH,VISHESHWAR  GANJ,9501508301,R H SCHOOL VISHESHWARGANJ VISHESHWARGANJ,0,49,43,0,0,92,0,49,18.4,49000.0,3,0,Class 9,Ghost Classes
BAHRAICH,VISHESHWAR  GANJ,9501504003,RH SCHOOL SEMRONA,0,39,19,0,0,58,0,39,11.6,39000.0,3,0,Class 9,Ghost Classes
BALLIA,BAIRIA,9631601818,G.G.I.C. BAIRIA,28,24,32,14,27,125,14,32,25.0,2.29,0,0,Class 10,Imbalanced
BALLIA,BALLIA N.P.,9631802003,GGIC BALLIA,154,246,290,277,341,1308,154,341,261.6,2.21,0,5,Class 12,Overcrowded
BALLIA,BALLIA N.P.,9631800503,GIC BALLIA,28,92,67,75,115,377,28,115,75.4,4.11,0,4,Class 12,Overcrowded
