District,Block,School_ID,School_Name,Total_2223,Total_2324,Total_2425,Total_2526,Size_Tag,Size_Trend,Closure_Risk_Score,Closure_Risk_Tag
SHAHJAHANPUR,JALALABAD,9220307603,G.H.S. CHAURASI,60,53,35,34,Very Small,Getting Smaller,4,Critical
SHAHJAHANPUR,JALALABAD,9220309803,RAJKIYE UCHTAR M.V. KAKRALA,194,113,124,120,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,JALALABAD,9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,92,100,166,211,Medium School,Growing,1,Monitor
SHAHJAHANPUR,KALAN,9221002405,G.H.S.BARA KALAN,80,62,69,83,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,KALAN,9221002502,G.H.S.HATHINI NAGARIYA,17,12,17,34,Very Small,Fluctuating,2,At Risk
SHAHJAHANPUR,KALAN,9221003412,GOVT. INTER COLLEGE,960,997,877,871,Large School,Fluctuating,0,Safe
SHAHJAHANPUR,KALAN,9221004402,RAJKIYA INTER COLLEGE SANGERI,120,155,266,335,Medium School,Growing,0,Safe
SHAHJAHANPUR,KANTH,9221117203,G.H.S.  CHAUHANPUR,65,72,78,105,Small School,Growing,1,Monitor
SHAHJAHANPUR,KANTH,9221109302,G.H.S. NAWADA RUDRAPUR,107,103,89,108,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,KANTH,9221101223,GOVT. INTER COLLEGE,1910,1787,1896,2175,Large School,Fluctuating,0,Safe
SHAHJAHANPUR,KANTH,9221117403,RAJKIYE U. M. VIDHAYLAY PADAINCHA KANTH SHAHJAHANPUR,391,345,286,311,Medium School,Fluctuating,1,Monitor
SHAHJAHANPUR,KANTH,9221103207,RAJKIYE UCHCHYTER MADHYMIK VIDHAYLAY JAMUNI DAULAT PUR,135,142,160,174,Small School,Growing,1,Monitor
SHAHJAHANPUR,KATRA KHUDAGANJ,9220904102,G.H.S. NAUSNA,55,44,58,55,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,KATRA KHUDAGANJ,9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,202,253,289,302,Medium School,Growing,0,Safe
SHAHJAHANPUR,KHUTAR,9220706503,RAJKIYE HIGH SCHOOL CHANDPUR KHUTAR SHAHJAHANPUR,166,143,151,149,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,KHUTAR,9220701807,RAJKIYE UCHTAR MADMAMIK MALIKA,119,124,134,144,Small School,Growing,1,Monitor
SHAHJAHANPUR,MADNAPUR,9221701903,RAJKIYA UCHCHTAR MADHYAMIK VID KUDAIYA MADNAPUR SPN,84,82,75,95,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,MADNAPUR,9221713304,RAJKIYA UMV BARUA MADNAPUR SPN,232,201,206,237,Medium School,Fluctuating,1,Monitor
SHAHJAHANPUR,MIRJAPUR,9221209803,G.H.S. CHITRAU,47,52,58,55,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,MIRJAPUR,9221208002,RAJKIYE UCHTAR M.V. SADIKPUR,75,72,83,91,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,NIGOHI,9220402903,G.H.S. PARSAUNA KHALILPUR,59,39,46,75,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,NIGOHI,9220401603,RAJKIYE U.M. VIDHALYA BARILAL PUR SHAHJAHNAPUR,68,54,42,60,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,PUWAYA,9221401606,G.H.S. JUJHARPUR,65,62,79,81,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,PUWAYA,9221406910,G.H.S. NAHIL,121,129,117,138,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,PUWAYA,9221405543,GOVT. GIRLS INTER COLLEGE,618,663,676,702,Large School,Growing,0,Safe
SHAHJAHANPUR,PUWAYA,9221413501,RAJKIYE U.M.V.BITAUNI SHAHJAHANPUR,67,63,62,71,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,SINDHAULI,9220500608,G.H.S. SINDHAULI,334,286,228,286,Medium School,Fluctuating,1,Monitor
SHAHJAHANPUR,SINDHAULI,9220505207,Pandit Deen Dayal Upadhyay Rajkiya Model Inter College,541,553,647,810,Large School,Growing,0,Safe
SHAHJAHANPUR,SINDHAULI,9220505205,RAJKIYE UMV BILANDPUR GADDIPUR,122,119,116,108,Small School,Getting Smaller,2,At Risk
SHAHJAHANPUR,T.A.SHAHJAHANPUR,9221507402,G.G.I.C.,1568,1637,1568,1506,Large School,Fluctuating,0,Safe
SHAHJAHANPUR,T.A.SHAHJAHANPUR,9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,1259,1226,1245,1268,Large School,Fluctuating,0,Safe
SHAHJAHANPUR,TILHAR,9220807705,G.H.S. SAMDHANA,76,68,72,76,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,TILHAR,9220807002,"Government Higher Secondary School, Sahampur",86,66,91,117,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,TILHAR,9220815101,RAJKIYE KANYA INTER COLLEGE TILHAR,700,682,677,680,Large School,Fluctuating,0,Safe
SHAHJAHANPUR,TILHAR,9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,51,36,61,70,Small School,Fluctuating,1,Monitor
SHAHJAHANPUR,TILHAR,9220809002,RAJKIYE U.M. VIDHYALAY NOUGAI SHAHJAHANPUR,104,115,123,111,Small School,Fluctuating,1,Monitor
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,241,224,223,196,Small School,Getting Smaller,2,At Risk
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,41,36,36,55,Small School,Fluctuating,1,Monitor
SHAMLI (PRABUDH NAGAR),KAIRANA,9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,98,126,159,183,Small School,Growing,0,Safe
SHAMLI (PRABUDH NAGAR),KAIRANA,9740802211,RAJKIY INTER CO KURGAN,101,93,105,125,Small School,Fluctuating,0,Safe
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704313,GOVT GIRLS HIGHER SECONDARY S  GANGERU SHAMLI,40,53,67,78,Small School,Growing,1,Monitor
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,110,128,135,120,Small School,Fluctuating,0,Safe
SHAMLI (PRABUDH NAGAR),KANDHLA,9740705403,RAJKIYA INTER COLLEGE KHERA KURTAN,195,158,138,155,Small School,Fluctuating,0,Safe
SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],9741800155,GOVT GIRLS INTER COLLEGE,1284,1254,1212,1084,Large School,Getting Smaller,2,At Risk
SHAMLI (PRABUDH NAGAR),OON,9740901906,GOVT HIGHER SECONDARY SCHOOL TODA,32,32,33,51,Small School,Growing,1,Monitor
SHAMLI (PRABUDH NAGAR),OON,9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,397,324,270,236,Medium School,Getting Smaller,2,At Risk
SHAMLI (PRABUDH NAGAR),OON,9740901211,GOVT. HIGH SCHOOL DATHERA,35,25,33,54,Small School,Fluctuating,1,Monitor
SHAMLI (PRABUDH NAGAR),OON,9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,45,32,38,59,Small School,Fluctuating,0,Safe
SHAMLI (PRABUDH NAGAR),OON,9740907304,RAJKIYA BALIKA HIGH SCHOOL TAPRANA,31,34,41,54,Small School,Growing,1,Monitor
SHAMLI (PRABUDH NAGAR),OON,9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,26,25,28,51,Small School,Fluctuating,1,Monitor
SHAMLI (PRABUDH NAGAR),OON,9740904106,RAJKIYA INTER COLLEGE KERTOO,178,181,194,210,Medium School,Growing,0,Safe
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000113,RAJKIYA INTER COLLEGE LILON,177,214,220,231,Medium School,Growing,0,Safe
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000311,RAJKIYE HIGH SCHOOL BALWA,138,117,117,157,Small School,Fluctuating,1,Monitor
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,75,84,87,84,Small School,Fluctuating,1,Monitor
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741101009,RAJKAYA INTER COLLEGE UMARPUR,354,458,420,377,Medium School,Fluctuating,0,Safe
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,103,170,194,166,Small School,Fluctuating,0,Safe
SHRAWASTI,GILAULA,9510103104,RAJKIYA HIGH SCHOOL KATAR,47,46,46,61,Small School,Fluctuating,1,Monitor
SHRAWASTI,GILAULA,9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,60,58,59,74,Small School,Fluctuating,1,Monitor
SHRAWASTI,GILAULA,9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,39,47,40,49,Very Small,Fluctuating,2,At Risk
SHRAWASTI,HARIHARPUR RANI,9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,177,208,244,258,Medium School,Growing,0,Safe
SHRAWASTI,HARIHARPUR RANI,9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,54,50,54,73,Small School,Fluctuating,1,Monitor
SHRAWASTI,HARIHARPUR RANI,9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,26,22,24,41,Very Small,Fluctuating,2,At Risk
SHRAWASTI,HARIHARPUR RANI,9510206205,RAJKIYA HIGH SCHOOL GOTHWA,56,59,89,180,Small School,Growing,1,Monitor
SHRAWASTI,HARIHARPUR RANI,9510216503,RAJKIYA HIGH SCHOOL JOGNI,60,64,75,88,Small School,Growing,1,Monitor
SHRAWASTI,HARIHARPUR RANI,9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,64,58,89,109,Small School,Fluctuating,1,Monitor
SHRAWASTI,HARIHARPUR RANI,9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,52,64,76,90,Small School,Growing,1,Monitor
SHRAWASTI,IKAUNA,9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,55,95,92,122,Small School,Fluctuating,1,Monitor
SHRAWASTI,IKAUNA,9510302403,RAJKIYA HIGH SCHOOL DEENNAM GARH,68,44,70,72,Small School,Fluctuating,1,Monitor
SHRAWASTI,IKAUNA,9510311401,RAJKIYA HIGH SCHOOL SITADWAR IKAUNA,138,108,118,131,Small School,Fluctuating,1,Monitor
SHRAWASTI,IKAUNA,9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,43,38,48,52,Small School,Fluctuating,1,Monitor
SHRAWASTI,JAMUNHA,9510407103,RAJKIYA HIGH SCHOOL CHIRAIYA,90,74,71,71,Small School,Getting Smaller,2,At Risk
SHRAWASTI,JAMUNHA,9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,53,74,73,88,Small School,Fluctuating,1,Monitor
SHRAWASTI,JAMUNHA,9510404906,RAJKIYA HIGH SCHOOL EMLIYA KARANPUR,57,50,41,44,Very Small,Fluctuating,3,High Risk
SHRAWASTI,JAMUNHA,9510401103,RAJKIYA HIGH SCHOOL INDWA,96,61,67,65,Small School,Fluctuating,2,At Risk
SHRAWASTI,SIRSIYA,9510611204,RAJKIYA HIGH SCHOOL BALANPUR,48,48,62,64,Small School,Growing,1,Monitor
SHRAWASTI,SIRSIYA,9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,126,130,143,177,Small School,Growing,1,Monitor
SHRAWASTI,SIRSIYA,9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,46,33,64,100,Small School,Fluctuating,1,Monitor
SHRAWASTI,SIRSIYA,9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,48,38,53,57,Small School,Fluctuating,1,Monitor
SHRAWASTI,SIRSIYA,9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,28,24,26,55,Small School,Fluctuating,1,Monitor
SHRAWASTI,SIRSIYA,9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,84,105,107,208,Medium School,Growing,1,Monitor
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,36,47,61,56,Small School,Fluctuating,1,Monitor
SHRAWASTI,SIRSIYA,9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",120,271,463,588,Large School,Growing,0,Safe
SIDDHARTHNAGAR,BANSI,9540310301,GOVRN.KANYA INTER COLLEGE BANS,182,186,187,183,Small School,Fluctuating,0,Safe
SIDDHARTHNAGAR,BANSI,9540305503,RAJKEEY UMV ATRAMU NANKAR,81,61,63,97,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,BANSI,9540303603,RAJKIYEE U.M.V. GONHATAL,131,95,111,143,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,BARHANI,9540101203,RAJKEEY UMV MOHAN KOLA,94,71,84,92,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,BHANVAPUR,9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,205,233,237,167,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,BIRDPUR,9540203811,RAJKEEY UMV BAHORAVA UTTARI,103,123,59,88,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,64,45,52,28,Very Small,Fluctuating,3,High Risk
SIDDHARTHNAGAR,DUMARIYAGANJ,9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,369,353,398,394,Medium School,Fluctuating,0,Safe
SIDDHARTHNAGAR,DUMARIYAGANJ,9540806903,RAJKEEY U.M.V. KUNDI,154,107,122,174,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,DUMARIYAGANJ,9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,375,467,335,391,Medium School,Fluctuating,0,Safe
SIDDHARTHNAGAR,DUMARIYAGANJ,9540814803,RAJKIYEE U.M.V. AMAUNA PANDEY,145,118,95,102,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,157,117,96,84,Small School,Getting Smaller,3,High Risk
SIDDHARTHNAGAR,ITAVA,9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,231,265,284,276,Medium School,Fluctuating,0,Safe
SIDDHARTHNAGAR,ITAVA,9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,60,23,34,85,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,224,199,123,101,Small School,Getting Smaller,3,High Risk
SIDDHARTHNAGAR,KHESARAHA,9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,364,321,404,472,Medium School,Fluctuating,0,Safe
SIDDHARTHNAGAR,KHESARAHA,9540505103,RAJKIYEE U.M.V MATIYARIYA,47,47,37,73,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,KHUNIYANV,9541000105,RAJKEEY U.M.V. UNCHDIH,201,138,137,155,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,KHUNIYANV,9541016708,RAJKIYA U M V DHOBHA,12,28,35,76,Small School,Growing,1,Monitor
SIDDHARTHNAGAR,MITHAVAL,9540603004,RAJKIYEE U.M.V. MASINA KHAS,36,13,22,55,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,NAUGARH,9541207002,G.G.I.C. TETARI BAZAR,307,330,400,371,Medium School,Fluctuating,0,Safe
SIDDHARTHNAGAR,NAUGARH,9541204303,RAJKEEY INTER COLLEGE NAUGARH,428,544,531,536,Large School,Fluctuating,0,Safe
SIDDHARTHNAGAR,NAUGARH,9541209304,RAJKEEY U.M.V. BASAUNI,137,155,145,194,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,NAUGARH,9541202204,RAJKEEY U.M.V. KODRA GRANT,63,55,59,62,Small School,Fluctuating,1,Monitor
SIDDHARTHNAGAR,SHOHARATGARH,9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,44,52,40,63,Small School,Fluctuating,1,Monitor
SITAPUR,ALIYA,9240100708,GGIC IMALIYA SULTANPUR,101,173,183,270,Medium School,Growing,0,Safe
SITAPUR,ALIYA,9240100702,GOVT GIRLS H.S. SCHOOL EMILIYA SULTANPUR ,152,136,133,150,Small School,Fluctuating,1,Monitor
SITAPUR,ALIYA,9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,76,72,109,116,Small School,Fluctuating,1,Monitor
SITAPUR,BEHTA,9240208305,G HS SALARPUR DARAPUR BEHTA,69,50,59,66,Small School,Fluctuating,1,Monitor
SITAPUR,BEHTA,9240204505,GOVT. SECONDRY SCHOOL RIHAR,103,97,93,116,Small School,Fluctuating,1,Monitor
SITAPUR,BEHTA,9240209103,GOVT.HIGHER SECONDARY SCHOOL RAIGHATA,34,36,38,49,Very Small,Growing,2,At Risk
SITAPUR,BEHTA,9240210005,GOVT.Higher Secondary School JuaPurva,56,51,35,41,Very Small,Fluctuating,3,High Risk
SITAPUR,BEHTA,9240200405,RAJKIYA U.M.V. BHADFAR,165,156,132,156,Small School,Fluctuating,1,Monitor
SITAPUR,BEHTA,9240212801,RAJKIYA U.M.V. BHAVANIPUR,22,24,43,54,Small School,Growing,1,Monitor
SITAPUR,BISWAN,9240307905,RAJKIYA INTER COLLEGE JANUVA BISWAN,125,364,509,624,Large School,Growing,0,Safe
SITAPUR,BISWAN,9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,148,115,106,100,Small School,Getting Smaller,3,High Risk
SITAPUR,BISWAN,9240301402,RAJKIYA U.M.V. PIPRAKALA,108,100,106,117,Small School,Fluctuating,1,Monitor
SITAPUR,GONDLAMAU,9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,205,205,210,188,Small School,Fluctuating,1,Monitor
SITAPUR,GONDLAMAU,9240402203,RAJKIYA UCHHTAR MADHYMAIK SCHOOL DEVRIKAIL,55,49,31,67,Small School,Fluctuating,1,Monitor
SITAPUR,HARGAON,9240506605,GOVT. H.S. VAJEERPUR,73,78,73,74,Small School,Fluctuating,1,Monitor
SITAPUR,HARGAON,9240503602,GOVT. HIGH SCHOOL SALARPUR,152,170,178,180,Small School,Growing,1,Monitor
SITAPUR,KASMANDA,9240600103,GOVT. GIRLS INTER COLLEGE KAMLAPUR,656,753,801,899,Large School,Growing,0,Safe
SITAPUR,KASMANDA,9240600906,GOVT. HIGHER SECONDARY SCHOOL BHITHAULI,189,206,203,205,Medium School,Fluctuating,1,Monitor
SITAPUR,KHAIRABAD,9240700104,GOVT.H.S. SCHOOL SIPAH SITAPUR U.P,86,89,106,112,Small School,Growing,1,Monitor
SITAPUR,KHAIRABAD,9240701601,RAJKIYA U.M.V CHILVARA,110,133,119,105,Small School,Fluctuating,1,Monitor
SITAPUR,LAHARPUR,9240802503,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Patwara,219,255,322,413,Medium School,Growing,0,Safe
SITAPUR,LAHARPUR,9240810601,RAJKIYA BALIKA INTER COLLEGE LAHARPUR,227,285,301,378,Medium School,Growing,0,Safe
SITAPUR,LAHARPUR,9240800811,RAJKIYA INTER COLLEGE GANESHPUR NEVADA LAHARPUR,17,150,231,413,Medium School,Growing,0,Safe
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,339,481,539,455,Medium School,Fluctuating,0,Safe
SITAPUR,MACHHAREHTA,9240904704,RAJKIYA U.M.V. BANIAMAU,62,42,46,58,Small School,Fluctuating,1,Monitor
SITAPUR,MACHHAREHTA,9240908303,RAJKIYA U.M.V. BHITHORA,90,69,101,102,Small School,Fluctuating,1,Monitor
SITAPUR,MAHMOODABAD,9241010002,GGIC MAHMOODABAD,694,579,548,616,Large School,Fluctuating,0,Safe
SITAPUR,MAHMOODABAD,9241012202,GOVT INTER COLLEGE LAILKHURD MAHMUDABAD,28,59,116,166,Small School,Growing,0,Safe
SITAPUR,MAHMOODABAD,9241003905,GOVT.HIGHER SECONDARY SCHOOL LALPUR,41,44,68,109,Small School,Growing,1,Monitor
SITAPUR,MAHMOODABAD,9241008803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Judaura Pac hdevra Chaubepur,132,163,243,260,Medium School,Growing,0,Safe
SITAPUR,MAHOLI,9241101730,RAJKIYA BALIKA INTER COLLEGE MAHOLI,467,430,426,437,Medium School,Fluctuating,0,Safe
SITAPUR,MAHOLI,9241107705,RAJKIYA U.M.V. RAJVAPUR,43,100,134,149,Small School,Growing,1,Monitor
SITAPUR,MISRIKH,9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,670,852,801,842,Large School,Fluctuating,0,Safe
SITAPUR,MISRIKH,9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,89,94,102,114,Small School,Growing,1,Monitor
SITAPUR,MISRIKH,9241200201,RAJKIYA U.M.V. GULHARIYA,65,105,114,108,Small School,Fluctuating,1,Monitor
SITAPUR,N.K.BISWAN,9242000315,RAJKIYA BALIKA INTER COLLEGE BISWAN,782,711,640,607,Large School,Getting Smaller,2,At Risk
SITAPUR,N.K.KHAIRABAD,9242101305,RAJKIYA BALIKA INTER COLLEGE KHAIRABAD,957,885,982,952,Large School,Fluctuating,0,Safe
SITAPUR,N.K.SITAPUR,9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,1211,1219,1218,1092,Large School,Fluctuating,0,Safe
SITAPUR,N.K.SITAPUR,9242301416,RAJKIYA INTER COLLEGE SITAPUR,1388,1394,1257,1305,Large School,Fluctuating,0,Safe
SITAPUR,PAHALA,9241300604,GOVT.HIGHER SECONDARY SCHOOL KABRA,51,55,58,74,Small School,Growing,1,Monitor
SITAPUR,PAHALA,9241300117,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Akbapur,422,484,522,541,Large School,Growing,0,Safe
SITAPUR,PAHALA,9241300106,RAJKIYA U.M.V. BHITKURA,122,121,120,127,Small School,Fluctuating,1,Monitor
SITAPUR,PAHALA,9241309903,RAJKIYA UCCHTAR MADHYAMIK SCHOOL KORAR,34,39,36,49,Very Small,Fluctuating,2,At Risk
SITAPUR,PARSENDI,9241403603,GOVT.HIGH SCHOOL TAPPA KHAJURIYA,118,109,120,116,Small School,Fluctuating,1,Monitor
SITAPUR,PISAWAN,9241500112,GOVT. GIRLS INTER COLLEGE NERI,497,524,470,503,Large School,Fluctuating,0,Safe
SITAPUR,PISAWAN,9241500806,RAJKIYA BALIKA INTER COLLEGE MAHMDAPUR PISAWAN,18,35,75,108,Small School,Growing,0,Safe
SITAPUR,PISAWAN,9241505705,RAJKIYA INTER COLLEGE BEEHAT GAUR,683,740,758,642,Large School,Fluctuating,0,Safe
SITAPUR,PISAWAN,9241508502,RAJKIYA U.M.V. MOHARNIYA,141,149,170,205,Medium School,Growing,1,Monitor
SITAPUR,RAMPURMATHURA,9241606005,GOVT.GIRLS HIGH SCHOOL KODORA,136,124,127,151,Small School,Fluctuating,1,Monitor
SITAPUR,RAMPURMATHURA,9241600502,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Sahranankari,220,287,235,287,Medium School,Fluctuating,0,Safe
SITAPUR,RAMPURMATHURA,9241605008,RAJKIYA INTER COLLEGE BASURA,860,1005,928,1006,Large School,Fluctuating,0,Safe
SITAPUR,RAMPURMATHURA,9241608212,RAJKIYA INTER COLLEGE RAMPURMATHURA,491,565,528,569,Large School,Fluctuating,0,Safe
SITAPUR,RAMPURMATHURA,9241607002,RAJKIYA U.M.V. BILASPUR,32,37,44,51,Small School,Growing,1,Monitor
SITAPUR,REUSA,9241703404,GOVT. HIGHER SECONDARY SCHOOL CHAUSA,43,32,32,56,Small School,Fluctuating,1,Monitor
SITAPUR,REUSA,9241700119,GOVT. Higher Secondary School THANGAON,135,147,176,179,Small School,Growing,1,Monitor
SITAPUR,SAKARAN,9241806804,GOVT. GIRLS  HIGHER SECONDARY SCHOOL  MADNAPUR,58,91,63,72,Small School,Fluctuating,1,Monitor
SITAPUR,SAKARAN,9241807903,GOVT. HIGHER SECONDRAY SCHOOL PACHDEVRA,44,45,45,60,Small School,Growing,1,Monitor
SITAPUR,SAKARAN,9241804804,RAJKIYA INTER COLLEGE. SANDA,1384,1435,1193,1164,Large School,Fluctuating,0,Safe
SITAPUR,SIDHAULI,9241901111,G.I.C.NEELGAON,769,637,531,619,Large School,Fluctuating,0,Safe
SITAPUR,SIDHAULI,9241911203,GOVT.HIGHER SECONDARY SCHOOL SARAURA,171,150,188,226,Medium School,Fluctuating,1,Monitor
SITAPUR,SIDHAULI,9241910803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Jajour,768,817,810,781,Large School,Fluctuating,0,Safe
SITAPUR,SIDHAULI,9241907402,RAJKIYA U.M.V JALLABAD,107,103,110,131,Small School,Fluctuating,1,Monitor
SONBHADRA,BABHANI,9700700704,G.I.C. CHAPKI,604,699,719,777,Large School,Growing,0,Safe
SONBHADRA,BABHANI,9700702704,GOVT. HIGH SCHOOL NAWATOLA,77,62,48,73,Small School,Fluctuating,1,Monitor
SONBHADRA,BABHANI,9700700205,GOVT. U.M.V. CHAUNA,143,142,145,172,Small School,Fluctuating,1,Monitor
SONBHADRA,BABHANI,9700701706,GOVT. U.M.V. IKDIRI,142,113,286,333,Medium School,Fluctuating,1,Monitor
SONBHADRA,CHATRA,9700505203,GOVT. GIRLS HIGH SCHOOL BHUSAULIYA,37,51,51,54,Small School,Growing,1,Monitor
SONBHADRA,CHATRA,9700504511,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RAMGARH,10,299,471,567,Large School,Growing,0,Safe
SONBHADRA,CHOPAN,9700106103,G. I. C. KON,1348,1390,1538,1655,Large School,Growing,0,Safe
SONBHADRA,CHOPAN,9700112318,G.G.I.C. OBRA,622,655,660,651,Large School,Fluctuating,0,Safe
SONBHADRA,CHOPAN,9700100503,GOVERNMENT INTER COLLEGE  GURMURA,297,567,658,694,Large School,Growing,0,Safe
SONBHADRA,CHOPAN,9700107304,GOVT. GIRLS HIGH SCHOOL GOTHANI,287,281,217,236,Medium School,Fluctuating,1,Monitor
SONBHADRA,CHOPAN,9700107242,GOVT. HIGH SCHOL JUGAIL,333,346,341,303,Medium School,Fluctuating,1,Monitor
SONBHADRA,CHOPAN,9700101033,GOVT. HIGH SCHOOL PANARI,65,71,79,104,Small School,Growing,1,Monitor
SONBHADRA,CHOPAN,9700109211,Govt. H.S.S. CHAKDAHIYA,71,59,54,80,Small School,Fluctuating,1,Monitor
SONBHADRA,CHOPAN,9700100110,Govt. H.S.S. SIDHAHAWA,193,174,128,118,Small School,Getting Smaller,3,High Risk
SONBHADRA,DUDHI,9700208504,G.G.I.C. DUDHI,1582,1600,1501,1510,Large School,Fluctuating,0,Safe
SONBHADRA,DUDHI,9700208505,G.I.C. DUDHI,1452,1429,1427,1356,Large School,Getting Smaller,0,Safe
SONBHADRA,DUDHI,9700202616,GOVT. GIRLS HIGH SCHOOL JHAROKALA,116,118,113,136,Small School,Fluctuating,1,Monitor
SONBHADRA,DUDHI,9700205007,GOVT. U.M.V. BAIRKHAN,97,100,102,115,Small School,Growing,1,Monitor
SONBHADRA,DUDHI,9700201908,Govt. H.S.S. DIGHUL,135,145,165,169,Small School,Growing,1,Monitor
SONBHADRA,DUDHI,9700206506,Govt. H.S.S. MEDNIKHAN,186,248,272,231,Medium School,Fluctuating,1,Monitor
