District,Block,School_ID,School_Name,Total_2223,Total_2526,Boys_2223,Girls_2223,Boys_2526,Girls_2526,Girls_pct_2223,Girls_pct_2324,Girls_pct_2425,Girls_pct_2526,Gender_Dominance_Tag,Direction_Change,Concern_Flag
AURAIYA,BHAGYANAGAR,9320600102,GOVT. GIRLS INTER COLLEGE DIBIYAPUR,138,109,0,138,1,108,100.0,100.0,100.0,99.1,Girls Only School,Stable,False
AURAIYA,BHAGYANAGAR,9320608206,GOVT. U.M.V. JUA,53,34,23,30,14,20,56.6,45.9,58.8,58.8,Slightly Girls Heavy,Stable,False
AURAIYA,BHAGYANAGAR,9320602003,GOVT. U.M.V. TURKIPUR,20,25,10,10,13,12,50.0,53.1,58.3,48.0,Balanced,Stable,False
AURAIYA,BIDHUNA,9320500105,GOVT.  GIRLS INTER COLLEGE  BIDHURA,165,293,0,165,0,293,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AURAIYA,BIDHUNA,9320500271,GOVT. U.M.V. BHATAULI,38,71,17,21,27,44,55.3,48.6,73.2,62.0,Slightly Girls Heavy,Stable,False
AURAIYA,SAHAR,9320811706,GOVT GIRLS INTER COLLEGE SAHAR AURAIYA,29,14,0,29,0,14,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AURAIYA,SAHAR,9320805603,GOVT. U.M.V. BIJHAI SAHAR,82,141,43,39,73,68,47.6,54.5,55.9,48.2,Balanced,Stable,False
AURAIYA,SAHAR,9320801103,GOVT. U.M.V. LAKHUNO,27,57,6,21,19,38,77.8,60.6,66.0,66.7,Slightly Girls Heavy,Moving to Boys Dominant,True
AZAMGARH,ATRAULIYA,9611201913,GOVT GIRLS INTER COLLEGE,411,267,0,411,0,267,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,AZAMGRAH,9612301305,GOVT B.I.COLLEGE RAIDOPUR,1011,774,0,1011,0,774,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,AZMATGARH,9611604608,GOVT. GIRLS HR. SECODARY SCHOOL,613,659,0,613,0,659,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,BILARIYAGANJ,9611515002,GOVT.GIRLS INTER COLLEGE BAGWAR,190,178,0,190,0,178,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,FOOLPOOR,9610806403,RAJKIYA UMV FATTEPUR FOOLPUR,70,64,31,39,37,27,55.7,51.3,41.2,42.2,Slightly Boys Heavy,Moving to Boys Dominant,True
AZAMGARH,HARRAIYA,9611410802,G.B.U.M.V. PIHAR,78,40,37,41,24,16,52.6,50.0,38.5,40.0,Slightly Boys Heavy,Moving to Boys Dominant,True
AZAMGARH,HARRAIYA,9611400505,MAHANT RAMASHRYA DAS GOVT. I.C.,329,202,164,165,84,118,50.2,58.7,58.5,58.4,Slightly Girls Heavy,Stable,False
AZAMGARH,HARRAIYA,9611400703,R.U.M.V. ETAILY,181,28,73,108,17,11,59.7,34.0,20.0,39.3,Slightly Boys Heavy,Moving to Boys Dominant,True
AZAMGARH,JAHANAGANJ,9612000408,GOVT HSS MITTUPUR,124,166,41,83,68,98,66.9,59.4,57.4,59.0,Slightly Girls Heavy,Stable,False
AZAMGARH,JAHANAGANJ,9612014707,RAJKIYA U.M.V. KANAILA,148,109,71,77,63,46,52.0,53.1,50.8,42.2,Slightly Boys Heavy,Stable,False
AZAMGARH,LALGANJ,9610401511,G.G.I.C. DEVGAON,136,160,74,62,67,93,45.6,57.3,55.3,58.1,Slightly Girls Heavy,Moving to Girls Dominant,False
AZAMGARH,LALGANJ,9610400611,G.G.I.C. KATGHAR LALGANJ,198,212,0,198,0,212,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,LALGANJ,9610405403,RAJKIYA UMV RASULPUR,117,126,47,70,53,73,59.8,55.0,61.2,57.9,Slightly Girls Heavy,Stable,False
AZAMGARH,MAHARAJ GANJ,9610104507,"GOVT ABHINAV SCHOOL, TERAHI",37,50,19,18,29,21,48.6,39.0,36.7,42.0,Slightly Boys Heavy,Stable,False
AZAMGARH,MIRZAPUR,9611703403,G.G.H.S.S.SARAIMIR,437,448,0,437,0,448,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,MOHAMMADPUR,9611800313,G G I C NANDAV,25,77,0,25,0,77,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,MOHAMMADPUR,9611803703,G.U.M.V. KHARATI,22,74,10,12,49,25,54.5,25.0,20.0,33.8,Slightly Boys Heavy,Moving to Boys Dominant,True
AZAMGARH,MOHAMMADPUR,9611801105,GOVT H S S SURJANPUR,87,88,44,43,33,55,49.4,58.7,67.7,62.5,Slightly Girls Heavy,Moving to Girls Dominant,False
AZAMGARH,PALHNA,9612205105,R.UMV DUBHAV,53,88,17,36,45,43,67.9,75.5,59.7,48.9,Balanced,Moving to Boys Dominant,True
AZAMGARH,PAWAE,9610701108,GOVT. GIRLS H.S. SCHOOL PAWAI,419,318,0,419,0,318,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,PAWAE,9610705504,RAJKIYA U.M.V. SARAIPUL,110,71,77,33,37,34,30.0,20.0,25.5,47.9,Balanced,Moving to Girls Dominant,False
AZAMGARH,TAHBERPUR,9611006403,RAJKIYA U.M.V. RAISINGHPUR,160,125,78,82,50,75,51.2,53.5,63.8,60.0,Slightly Girls Heavy,Stable,False
AZAMGARH,TARWA,9610611101,R.B.U.M.V. BARAWANLALGANJ,25,32,0,25,0,32,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
AZAMGARH,THEKMA,9612106802,GOVT GIRLS I.C.  ASHWANIYA,65,34,41,24,17,17,36.9,38.6,42.9,50.0,Balanced,Moving to Girls Dominant,False
BAGHPAT,BAGPAT,9080104909,G.G.I.C BAGHPAT,606,693,0,606,2,691,100.0,100.0,100.0,99.7,Girls Only School,Stable,False
BAGHPAT,BAGPAT,9080104207,G.H.S AHERA,100,77,44,56,34,43,56.0,54.9,43.9,55.8,Slightly Girls Heavy,Stable,False
BAGHPAT,BAGPAT,9080103506,G.H.S FATEHPUR POOTHI,66,62,31,35,30,32,53.0,57.1,58.7,51.6,Balanced,Stable,False
BAGHPAT,BAGPAT,9080103703,GIC JAHANGARH DAUJHA,231,240,139,92,139,101,39.8,44.7,42.5,42.1,Slightly Boys Heavy,Stable,False
BAGHPAT,BAROUT,9080203312,G. G.I.C. BAVLI,208,221,0,208,0,221,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BAGHPAT,BAROUT,9080202903,G.H.S CHOBLI,48,50,26,22,25,25,45.8,34.0,36.0,50.0,Balanced,Stable,False
BAGHPAT,BAROUT URBAN,9080400107,G.G.I.C BAROUT,192,176,0,192,0,176,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BAGHPAT,BINOLY,9080304608,G.G.I.C. DAHA,211,188,0,211,0,188,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BAGHPAT,BINOLY,9080305606,G.H.S GANGNOLI,35,86,13,22,51,35,62.9,43.9,41.4,40.7,Slightly Boys Heavy,Moving to Boys Dominant,True
BAGHPAT,BINOLY,9080302506,G.H.S MAVIKALAN,61,77,37,24,41,36,39.3,42.1,42.3,46.8,Balanced,Stable,False
BAGHPAT,CHHAPROLI,9080501906,G.G.I.C TUGANA,85,93,0,85,0,93,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BAGHPAT,CHHAPROLI,9080502304,G.H.S BADARKHA,32,57,16,16,28,29,50.0,41.4,34.1,50.9,Balanced,Stable,False
BAGHPAT,CHHAPROLI,9080502006,G.H.S BODHA,39,49,15,24,21,28,61.5,66.7,62.5,57.1,Slightly Girls Heavy,Stable,False
BAGHPAT,CHHAPROLI,9080501109,G.H.S SOOP,44,60,22,22,35,25,50.0,30.2,19.2,41.7,Slightly Boys Heavy,Stable,False
BAGHPAT,KHEKRA,9080602704,G.H.S GONA,109,87,44,65,51,36,59.6,64.0,48.2,41.4,Slightly Boys Heavy,Moving to Boys Dominant,True
BAGHPAT,KHEKRA,9080601605,G.H.S MUBARIKPUR,54,61,33,21,37,24,38.9,37.3,36.2,39.3,Slightly Boys Heavy,Stable,False
BAGHPAT,KHEKRA,9080602802,G.H.S SUBHANPR,40,48,23,17,21,27,42.5,44.2,42.9,56.2,Slightly Girls Heavy,Moving to Girls Dominant,False
BAGHPAT,PILANA,9080705205,G.H.S BASAUD,120,101,67,53,66,35,44.2,52.4,48.5,34.7,Slightly Boys Heavy,Stable,False
BAGHPAT,PILANA,9080700903,G.H.S TIPANI,59,74,31,28,29,45,47.5,48.9,50.0,60.8,Slightly Girls Heavy,Moving to Girls Dominant,False
BAHRAICH,BALHA,9501001805,R H S SCHOOL RAJAPUR KALAN,130,200,71,59,103,97,45.4,43.1,49.4,48.5,Balanced,Stable,False
