District,Block,School_ID,School_Name,Alert_ID,Alert_Type,Severity,Current_Value,Threshold,Year_Triggered
RAMPUR,SHAHBAD,9050123005,GOVT INTER COLLEGE PATWAI,W7,GENDER DESERT,HIGH,0.039,0.2,2025-26
RAMPUR,SHAHBAD,9050125507,GOVT INTER COLLEGE SHAHBAD,W7,GENDER DESERT,HIGH,0.108,0.2,2025-26
RAMPUR,SHAHBAD,9050125507,GOVT INTER COLLEGE SHAHBAD,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
RAMPUR,SHAHBAD,9050122704,GOVT. I C REBDI KALAN,W2,ENROLLMENT DECLINE,HIGH,-15.0,-10,2025-26
RAMPUR,SHAHBAD,9050122704,GOVT. I C REBDI KALAN,W4,GIRLS ENROLLMENT DROP,HIGH,-14.2,-10,2025-26
RAMPUR,SUAR,9050315824,GOVT INTER COLLEGE SWAR,W7,GENDER DESERT,HIGH,0.096,0.2,2025-26
RAMPUR,TOWN AREA RAMPUR,9050705613,GOVT GIRLS IC QILA RAMPUR,W1,ENROLLMENT CRASH,CRITICAL,-35.3,-20,2025-26
RAMPUR,TOWN AREA RAMPUR,9050705613,GOVT GIRLS IC QILA RAMPUR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-35.3,-20,2025-26
RAMPUR,TOWN AREA RAMPUR,9050705613,GOVT GIRLS IC QILA RAMPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
RAMPUR,TOWN AREA RAMPUR,9050704510,GOVT HAMID IC RAMPUR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
RAMPUR,TOWN AREA RAMPUR,9050703909,GOVT ORIENTAL COLLEGE RAMPUR,W1,ENROLLMENT CRASH,CRITICAL,-25.0,-20,2025-26
RAMPUR,TOWN AREA RAMPUR,9050703909,GOVT ORIENTAL COLLEGE RAMPUR,W5,CONTINUITY COLLAPSE,CRITICAL,0.0,60,2025-26
RAMPUR,TOWN AREA RAMPUR,9050703909,GOVT ORIENTAL COLLEGE RAMPUR,W8,MICRO SCHOOL,HIGH,6,25,2025-26
RAMPUR,TOWN AREA RAMPUR,9050703906,GOVT RAZA IC RAM PUR,W7,GENDER DESERT,HIGH,0.056,0.2,2025-26
RAMPUR,TOWN AREA RAMPUR,9050700515,GOVT ZULFEQAR  IC RAMPUR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
RAMPUR,TOWN AREA RAMPUR,9050700515,GOVT ZULFEQAR  IC RAMPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
RAMPUR,TOWN AREA RAMPUR,9050700514,GOVT ZULFEQAR GIRL IC RAM PUR,W2,ENROLLMENT DECLINE,HIGH,-14.1,-10,2025-26
RAMPUR,TOWN AREA RAMPUR,9050700514,GOVT ZULFEQAR GIRL IC RAM PUR,W4,GIRLS ENROLLMENT DROP,HIGH,-14.1,-10,2025-26
SAHARANPUR,BALIA KHEDI,9010802912,RAJKIYA HIGH SCHOOL SABDALPUR,W2,ENROLLMENT DECLINE,HIGH,-10.1,-10,2025-26
SAHARANPUR,BALIA KHEDI,9010802912,RAJKIYA HIGH SCHOOL SABDALPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SAHARANPUR,BALIA KHEDI,9010802912,RAJKIYA HIGH SCHOOL SABDALPUR,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
SAHARANPUR,BALIA KHEDI,9010805402,RAMABAI RAJKIYA KANYA VIDHALAY,W2,ENROLLMENT DECLINE,HIGH,-11.9,-10,2025-26
SAHARANPUR,BALIA KHEDI,9010805402,RAMABAI RAJKIYA KANYA VIDHALAY,W4,GIRLS ENROLLMENT DROP,HIGH,-11.9,-10,2025-26
SAHARANPUR,BALIA KHEDI,9010805402,RAMABAI RAJKIYA KANYA VIDHALAY,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SAHARANPUR,DEOBAND,9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,W1,ENROLLMENT CRASH,CRITICAL,-35.9,-20,2025-26
SAHARANPUR,DEOBAND,9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-42.4,-20,2025-26
SAHARANPUR,GANGOH,9010305905,GOVT. HIGH SCHOOL,W2,ENROLLMENT DECLINE,HIGH,-10.5,-10,2025-26
SAHARANPUR,GANGOH,9010305905,GOVT. HIGH SCHOOL,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-22.9,-20,2025-26
SAHARANPUR,MUZAFFARABAD,9011214506,RAJKIY HIGH SCHOOL,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-20.3,-20,2025-26
SAHARANPUR,MUZAFFARABAD,9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,W2,ENROLLMENT DECLINE,HIGH,-12.8,-10,2025-26
SAHARANPUR,MUZAFFARABAD,9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-28.6,-20,2025-26
SAHARANPUR,NAGAL,9011101410,RAJKIYE INTER COLLEGE BANHERA KHAS,W1,ENROLLMENT CRASH,CRITICAL,-31.7,-20,2025-26
SAHARANPUR,NAGAL,9011101410,RAJKIYE INTER COLLEGE BANHERA KHAS,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-29.9,-20,2025-26
SAHARANPUR,NAKUR,9010102805,GOVT. HIGH SCHOOL BADHI,W4,GIRLS ENROLLMENT DROP,HIGH,-10.4,-10,2025-26
SAHARANPUR,NAKUR,9010109005,GOVT. HIGH SCHOOL MACHCHARHERI,W2,ENROLLMENT DECLINE,HIGH,-14.1,-10,2025-26
SAHARANPUR,NAKUR,9010109005,GOVT. HIGH SCHOOL MACHCHARHERI,W4,GIRLS ENROLLMENT DROP,HIGH,-13.7,-10,2025-26
SAHARANPUR,NAKUR,9010103304,GOVT. HIGH SCHOOL RANIPUR BARSI,W2,ENROLLMENT DECLINE,HIGH,-13.2,-10,2025-26
SAHARANPUR,NAKUR,9010105208,GOVT. INTER COLLEGE KAPURI,W4,GIRLS ENROLLMENT DROP,HIGH,-15.9,-10,2025-26
SAHARANPUR,NAKUR,9010105208,GOVT. INTER COLLEGE KAPURI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SAHARANPUR,NAKUR,9010106752,LALA INDARSEN GOVT GIRLS INTER COLLEGE,W2,ENROLLMENT DECLINE,HIGH,-13.1,-10,2025-26
SAHARANPUR,NAKUR,9010106752,LALA INDARSEN GOVT GIRLS INTER COLLEGE,W4,GIRLS ENROLLMENT DROP,HIGH,-13.1,-10,2025-26
SAHARANPUR,NAKUR,9010106752,LALA INDARSEN GOVT GIRLS INTER COLLEGE,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SAHARANPUR,NANAUTA,9010902802,GOVT. HIGH SHCOOL BHAWASI RAIPUR,W1,ENROLLMENT CRASH,CRITICAL,-21.7,-20,2025-26
SAHARANPUR,NANAUTA,9010902802,GOVT. HIGH SHCOOL BHAWASI RAIPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-19.1,-10,2025-26
SAHARANPUR,NANAUTA,9010900806,RAJKIYA HAIGH SCHOOL ABHA NANAUTA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-41.8,-20,2025-26
SAHARANPUR,PUNWARKA,9011007604,"GOVT HIGH SCHOOL CHANDPUR, SRE",W2,ENROLLMENT DECLINE,HIGH,-16.7,-10,2025-26
SAHARANPUR,PUNWARKA,9011007604,"GOVT HIGH SCHOOL CHANDPUR, SRE",W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SAHARANPUR,PUNWARKA,9011007604,"GOVT HIGH SCHOOL CHANDPUR, SRE",W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
SAHARANPUR,SADHOLI KADIM,9010409003,PDDUGICNAUGAVAN,W5,CONTINUITY COLLAPSE,CRITICAL,20.0,60,2025-26
SAHARANPUR,SADHOLI KADIM,9010409003,PDDUGICNAUGAVAN,W7,GENDER DESERT,HIGH,0.042,0.2,2025-26
SAHARANPUR,SADHOLI KADIM,9010409003,PDDUGICNAUGAVAN,W8,MICRO SCHOOL,HIGH,24,25,2025-26
SAHARANPUR,SARSAVA,9010702506,GOVT. HIGH SCHOOL DAULATPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-13.0,-10,2025-26
SAHARANPUR,T.A. SAHAHRANPUR,9010602509,GOVT.BOYS INTER COLLEGE,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
SAMBHAL (BHIM NAGAR),ASMOLI,9680102306,GOVT.HIGHER SECONDARY SCHOOL MADALA FATEHPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-15.8,-10,2025-26
SAMBHAL (BHIM NAGAR),BANIYAKHERA,9680507903,GOVERNMNET HIGHER SECONDARY SCHOOL,W2,ENROLLMENT DECLINE,HIGH,-18.3,-10,2025-26
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-40.0,-20,2025-26
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,W5,CONTINUITY COLLAPSE,CRITICAL,22.2,60,2025-26
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,W7,GENDER DESERT,HIGH,0.053,0.2,2025-26
SANT KABIR NAGAR,PAULI,9561014503,GOVT. UMV GOVINDGUNJ,W2,ENROLLMENT DECLINE,HIGH,-10.9,-10,2025-26
SANT KABIR NAGAR,PAULI,9561014503,GOVT. UMV GOVINDGUNJ,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SANT KABIR NAGAR,SEMARINYAVA,9561702605,GOVT. HIGH SCHOOL UMILA,W1,ENROLLMENT CRASH,CRITICAL,-21.9,-20,2025-26
SANT KABIR NAGAR,SEMARINYAVA,9561704403,GOVT.UMVIDYALAY KARMAKHAN,W2,ENROLLMENT DECLINE,HIGH,-16.2,-10,2025-26
SANT KABIR NAGAR,SEMARINYAVA,9561704403,GOVT.UMVIDYALAY KARMAKHAN,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-23.8,-20,2025-26
SHAHJAHANPUR,DADRAUL,9220105810,RAJKIYE U.M. VIDHAYALA SHAHBAZNAGAR,W4,GIRLS ENROLLMENT DROP,HIGH,-13.9,-10,2025-26
SHAHJAHANPUR,JALALABAD,9220307603,G.H.S. CHAURASI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SHAHJAHANPUR,JALALABAD,9220307603,G.H.S. CHAURASI,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
SHAHJAHANPUR,SINDHAULI,9220505205,RAJKIYE UMV BILANDPUR GADDIPUR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-25.8,-20,2025-26
SHAHJAHANPUR,SINDHAULI,9220505205,RAJKIYE UMV BILANDPUR GADDIPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SHAHJAHANPUR,T.A.SHAHJAHANPUR,9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,W2,ENROLLMENT DECLINE,HIGH,-12.1,-10,2025-26
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,W4,GIRLS ENROLLMENT DROP,HIGH,-12.2,-10,2025-26
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SHAMLI (PRABUDH NAGAR),KAIRANA,9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,W4,GIRLS ENROLLMENT DROP,HIGH,-10.4,-10,2025-26
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,W2,ENROLLMENT DECLINE,HIGH,-11.1,-10,2025-26
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-25.0,-20,2025-26
SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],9741800155,GOVT GIRLS INTER COLLEGE,W2,ENROLLMENT DECLINE,HIGH,-10.6,-10,2025-26
SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],9741800155,GOVT GIRLS INTER COLLEGE,W4,GIRLS ENROLLMENT DROP,HIGH,-10.5,-10,2025-26
SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],9741800155,GOVT GIRLS INTER COLLEGE,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SHAMLI (PRABUDH NAGAR),OON,9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,W2,ENROLLMENT DECLINE,HIGH,-12.6,-10,2025-26
SHAMLI (PRABUDH NAGAR),OON,9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-21.4,-20,2025-26
SHAMLI (PRABUDH NAGAR),OON,9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SHAMLI (PRABUDH NAGAR),OON,9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741101009,RAJKAYA INTER COLLEGE UMARPUR,W2,ENROLLMENT DECLINE,HIGH,-10.2,-10,2025-26
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741101009,RAJKAYA INTER COLLEGE UMARPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-14.2,-10,2025-26
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,W2,ENROLLMENT DECLINE,HIGH,-14.4,-10,2025-26
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,W4,GIRLS ENROLLMENT DROP,HIGH,-14.4,-10,2025-26
SHRAWASTI,SIRSIYA,9510611204,RAJKIYA HIGH SCHOOL BALANPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-13.3,-10,2025-26
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,W4,GIRLS ENROLLMENT DROP,HIGH,-18.9,-10,2025-26
SIDDHARTHNAGAR,BHANVAPUR,9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,W1,ENROLLMENT CRASH,CRITICAL,-29.5,-20,2025-26
SIDDHARTHNAGAR,BHANVAPUR,9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-35.3,-20,2025-26
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,W1,ENROLLMENT CRASH,CRITICAL,-46.1,-20,2025-26
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-64.7,-20,2025-26
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,W2,ENROLLMENT DECLINE,HIGH,-12.5,-10,2025-26
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,W4,GIRLS ENROLLMENT DROP,HIGH,-11.7,-10,2025-26
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,W2,ENROLLMENT DECLINE,HIGH,-17.9,-10,2025-26
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
SITAPUR,BISWAN,9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SITAPUR,BISWAN,9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
SITAPUR,GONDLAMAU,9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,W2,ENROLLMENT DECLINE,HIGH,-10.5,-10,2025-26
SITAPUR,GONDLAMAU,9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,W4,GIRLS ENROLLMENT DROP,HIGH,-11.4,-10,2025-26
SITAPUR,KHAIRABAD,9240701601,RAJKIYA U.M.V CHILVARA,W2,ENROLLMENT DECLINE,HIGH,-11.8,-10,2025-26
SITAPUR,KHAIRABAD,9240701601,RAJKIYA U.M.V CHILVARA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-22.7,-20,2025-26
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,W2,ENROLLMENT DECLINE,HIGH,-15.6,-10,2025-26
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,W4,GIRLS ENROLLMENT DROP,HIGH,-17.9,-10,2025-26
SITAPUR,MAHOLI,9241107705,RAJKIYA U.M.V. RAJVAPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-19.1,-10,2025-26
SITAPUR,N.K.BISWAN,9242000315,RAJKIYA BALIKA INTER COLLEGE BISWAN,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SITAPUR,N.K.SITAPUR,9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,W2,ENROLLMENT DECLINE,HIGH,-10.3,-10,2025-26
SITAPUR,N.K.SITAPUR,9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-10.3,-10,2025-26
SITAPUR,N.K.SITAPUR,9242301416,RAJKIYA INTER COLLEGE SITAPUR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
SITAPUR,PAHALA,9241300106,RAJKIYA U.M.V. BHITKURA,W4,GIRLS ENROLLMENT DROP,HIGH,-13.2,-10,2025-26
SITAPUR,PISAWAN,9241505705,RAJKIYA INTER COLLEGE BEEHAT GAUR,W2,ENROLLMENT DECLINE,HIGH,-15.3,-10,2025-26
SITAPUR,PISAWAN,9241505705,RAJKIYA INTER COLLEGE BEEHAT GAUR,W4,GIRLS ENROLLMENT DROP,HIGH,-14.7,-10,2025-26
SONBHADRA,CHOPAN,9700107242,GOVT. HIGH SCHOL JUGAIL,W2,ENROLLMENT DECLINE,HIGH,-11.1,-10,2025-26
SONBHADRA,CHOPAN,9700100110,Govt. H.S.S. SIDHAHAWA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SONBHADRA,CHOPAN,9700100110,Govt. H.S.S. SIDHAHAWA,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
SONBHADRA,DUDHI,9700208505,G.I.C. DUDHI,W7,GENDER DESERT,HIGH,0.003,0.2,2025-26
SONBHADRA,DUDHI,9700206506,Govt. H.S.S. MEDNIKHAN,W2,ENROLLMENT DECLINE,HIGH,-15.1,-10,2025-26
SONBHADRA,NAGWA,9700602307,GOVT. GIRLS HIGH SCHOOL SARAIGARH,W2,ENROLLMENT DECLINE,HIGH,-11.2,-10,2025-26
SONBHADRA,NAGWA,9700605304,GOVT. H.S.S. MARKUDI,W2,ENROLLMENT DECLINE,HIGH,-19.7,-10,2025-26
SONBHADRA,NAGWA,9700605304,GOVT. H.S.S. MARKUDI,W4,GIRLS ENROLLMENT DROP,HIGH,-13.9,-10,2025-26
SONBHADRA,NAGWA,9700600502,GOVT. HIGH SCHOOL KANHAURA,W4,GIRLS ENROLLMENT DROP,HIGH,-18.9,-10,2025-26
SULTANPUR,BHADAIYAN,9490403118,GHS BHADAIYAN,W7,GENDER DESERT,HIGH,0.18,0.2,2025-26
SULTANPUR,DHANPATGANJ,9490701806,GHS SARAIYA BHARTHI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SULTANPUR,DOSTPUR,9490800302,Pandit Deen Dayal Upadhyay IC,W1,ENROLLMENT CRASH,CRITICAL,-20.1,-20,2025-26
SULTANPUR,DOSTPUR,9490800302,Pandit Deen Dayal Upadhyay IC,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-25.0,-20,2025-26
SULTANPUR,DUBEYPUR,9490906103,GIC MAHRAJGANJ,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
SULTANPUR,JAISINGHPUR,9491207604,GHS PEEDHI,W4,GIRLS ENROLLMENT DROP,HIGH,-14.3,-10,2025-26
SULTANPUR,JAISINGHPUR,9491207604,GHS PEEDHI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SULTANPUR,JAISINGHPUR,9491207604,GHS PEEDHI,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
SULTANPUR,KURWAR,9491606506,GHS HAZIPATTI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SULTANPUR,KURWAR,9491609205,GHS JUDUPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
SULTANPUR,SULTANPUR CITY,9492300512,GIC SULTANPUR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
UNNAO,AURAS,9260502603,GOVT HIGH SCHOOL DHAMIYANA,W4,GIRLS ENROLLMENT DROP,HIGH,-19.4,-10,2025-26
UNNAO,BAGARMAU,9260201204,GOVT. HIGH SCHOOL BERIYA GARAHA UNNAO,W1,ENROLLMENT CRASH,CRITICAL,-23.5,-20,2025-26
UNNAO,BAGARMAU,9260201204,GOVT. HIGH SCHOOL BERIYA GARAHA UNNAO,W4,GIRLS ENROLLMENT DROP,HIGH,-14.7,-10,2025-26
UNNAO,BICHHIYA,9261003410, GOVT GIRLS INTER COLLEGE PADRI KHURD UNNAO,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
UNNAO,BIGHAPUR,9261504305,GOVT HIGH SCHOOL KHARAJARA,W2,ENROLLMENT DECLINE,HIGH,-10.3,-10,2025-26
UNNAO,BIGHAPUR,9261504305,GOVT HIGH SCHOOL KHARAJARA,W4,GIRLS ENROLLMENT DROP,HIGH,-15.6,-10,2025-26
UNNAO,CITI AREA,9261702951,GOVT GIRLS INTER COLLEGE UNNAO,W2,ENROLLMENT DECLINE,HIGH,-14.1,-10,2025-26
UNNAO,CITI AREA,9261702951,GOVT GIRLS INTER COLLEGE UNNAO,W4,GIRLS ENROLLMENT DROP,HIGH,-14.1,-10,2025-26
UNNAO,CITI AREA,9261702950,GOVT INTER COLLEGE UNNAO,W2,ENROLLMENT DECLINE,HIGH,-15.3,-10,2025-26
UNNAO,CITI AREA,9261702950,GOVT INTER COLLEGE UNNAO,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
UNNAO,CITI AREA,9261702950,GOVT INTER COLLEGE UNNAO,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
UNNAO,HILOULI,9261300404,GOVT HIGH SCHOOL PARA UNNAO,W2,ENROLLMENT DECLINE,HIGH,-14.7,-10,2025-26
UNNAO,HILOULI,9261300404,GOVT HIGH SCHOOL PARA UNNAO,W4,GIRLS ENROLLMENT DROP,HIGH,-16.2,-10,2025-26
UNNAO,NAVABGANJ,9260805106,GOVT INTER COLLEGE CHAMRAULI,W2,ENROLLMENT DECLINE,HIGH,-12.8,-10,2025-26
UNNAO,NAVABGANJ,9260805106,GOVT INTER COLLEGE CHAMRAULI,W4,GIRLS ENROLLMENT DROP,HIGH,-12.3,-10,2025-26
UNNAO,NAVABGANJ,9260805106,GOVT INTER COLLEGE CHAMRAULI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
UNNAO,NAVABGANJ,9260805106,GOVT INTER COLLEGE CHAMRAULI,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
UNNAO,PURWA,9261401403,GOVT HIGH SCHOOL BANIGON UNNAO,W2,ENROLLMENT DECLINE,HIGH,-17.7,-10,2025-26
UNNAO,PURWA,9261401403,GOVT HIGH SCHOOL BANIGON UNNAO,W4,GIRLS ENROLLMENT DROP,HIGH,-16.7,-10,2025-26
UNNAO,SAFIPUR,9260401803,GOVT HIGH SCHOOL KISHAUN PUR TANDAWA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-23.5,-20,2025-26
UNNAO,SIKANDERPUR KARN,9261103301,GOVT HIGH GHONGHI RAUTAPUR,W1,ENROLLMENT CRASH,CRITICAL,-31.7,-20,2025-26
UNNAO,SIKANDERPUR KARN,9261103301,GOVT HIGH GHONGHI RAUTAPUR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-33.9,-20,2025-26
UNNAO,SIKANDERPUR KARN,9261109404,GOVT HIGH SCHOOL KULUHA GARHA,W1,ENROLLMENT CRASH,CRITICAL,-22.2,-20,2025-26
VARANASI,ARAJILINES,9670509206,GOVERNMENT ABHINAV INTER COLLEGE ARAJILINES,W4,GIRLS ENROLLMENT DROP,HIGH,-11.0,-10,2025-26
VARANASI,ARAJILINES,9670509206,GOVERNMENT ABHINAV INTER COLLEGE ARAJILINES,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
VARANASI,ARAJILINES,9670509206,GOVERNMENT ABHINAV INTER COLLEGE ARAJILINES,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
VARANASI,ARAJILINES,9670517403,GOVT. HIGHSCHOOL BARHAINIKALA,W4,GIRLS ENROLLMENT DROP,HIGH,-16.2,-10,2025-26
VARANASI,ARAJILINES,9670514201,GOVT. INTER COLLAGE JAKKHINI,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
