District,Block,School_ID,School_Name,School_Growth_Tag,Block_Cluster_Type,Is_Outlier,Outlier_Type
BAHRAICH,CHITTAURA,9500801802,R H SCHOOL KISHUNPURMAFI CHITTAURA,Peaked,Mixed Block,No,Normal
BAHRAICH,CHITTAURA,9500814601,R H SCHOOL SAMSA TARHAR CHITTAURA,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,FAKHAR PUR,9500308406,GOVT. HIGH SCHOOL BAUNDI,Recovery,Mixed Block,No,Normal
BAHRAICH,FAKHAR PUR,9500303405,GGIC ACHAULIYA,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,HUJUR PUR,9500612301,GIC BHAGADWA BAZAR HUJURPUR,Peaked,Mixed Block,No,Normal
BAHRAICH,HUJUR PUR,9500600107,GOVERNMENT G.H.S. SCHOOL,Volatile,Mixed Block,No,Normal
BAHRAICH,HUJUR PUR,9500608704,R H S JIGANIYA CHHATER PAL,Peaked,Mixed Block,No,Normal
BAHRAICH,HUJUR PUR,9500607203,R H SCHOOL CHAKUJOT,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,HUJUR PUR,9500608004,R. H. AILIHA,Volatile,Mixed Block,No,Normal
BAHRAICH,HUJUR PUR,9500603205,GOVT MODEL INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,JARWAL,9500108805,GOVT H S MUSTAFA BAD JARWAL,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,JARWAL,9500102903,GOVT H S SONBARSA JARAWAL,Recovery,Mixed Block,No,Normal
BAHRAICH,JARWAL,9500102506,R H S  KURSANDA,Recovery,Mixed Block,No,Normal
BAHRAICH,JARWAL,9500108207,R H S AHATA,Volatile,Mixed Block,No,Normal
BAHRAICH,JARWAL,9500100805,R HS NARAUDA,Stable,Mixed Block,No,Normal
BAHRAICH,JARWAL,9500107705,GGIC BASAHIYAPATE,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,KAISER GANJ,9500205111,GOV. HIGH SCHOOL LUDIYA NO-4,Recovery,Growth Pocket,No,Normal
BAHRAICH,KAISER GANJ,9500204403,GOV. INTER COLLEGE,Consistent Growth,Growth Pocket,No,Normal
BAHRAICH,KAISER GANJ,9500200108,R H SCHOOL BADRAULI,Recovery,Growth Pocket,No,Normal
BAHRAICH,KAISER GANJ,9500207202,R H SCHOOL UMARI KAISARGANJ,Consistent Growth,Growth Pocket,No,Normal
BAHRAICH,KAISER GANJ,9500203010,RAJKIYE BALIKA INTER COLLEGE,Consistent Growth,Growth Pocket,No,Normal
BAHRAICH,KAISER GANJ,9500206006,RAJKIYE HIGH SCHOOL GULHARIYA,Recovery,Growth Pocket,No,Normal
BAHRAICH,KAISER GANJ,9500204705,RH SCHOOL PARSENDI,Recovery,Growth Pocket,No,Normal
BAHRAICH,MAHSI,9500400103,R H SCHOOL MAIKUPURWA,Recovery,Mixed Block,No,Normal
BAHRAICH,MAHSI,9500403005,R H SCHOOL NAKAHI,Peaked,Mixed Block,No,Normal
BAHRAICH,MAHSI,9500401203,RAJKEEY HIGH SCHOOL BAHORIKPUR MAHSI,Volatile,Mixed Block,No,Normal
BAHRAICH,MIHIN PURVA,9501108016,R H S CHALWA,Recovery,Recovery Cluster,No,Normal
BAHRAICH,MIHIN PURVA,9501102503,R H SCHOOL SALARPUR MIHIPURWA,Recovery,Recovery Cluster,No,Normal
BAHRAICH,MIHIN PURVA,9501110505,R.H. SCHOOL PARGAHWA,Peaked,Recovery Cluster,No,Normal
BAHRAICH,MIHIN PURVA,9501104605,R.H. SCHOOL PURAINA RAGHUNATHPUR,Recovery,Recovery Cluster,No,Normal
BAHRAICH,MIHIN PURVA,9501114002,R.H. SCHOOL RAMPURWA MATEHI,Consistent Growth,Recovery Cluster,No,Normal
BAHRAICH,MIHIN PURVA,9501104004,R.H. SCHOOL URRA BAZAR,Peaked,Recovery Cluster,No,Normal
BAHRAICH,MIHIN PURVA,9501104811,GIC MADHWAPUR,Peaked,Recovery Cluster,No,Normal
BAHRAICH,NAGAR AREA,9501301904,RAJKEEYA INTER COLLEGE,Recovery,Mixed Block,No,Normal
BAHRAICH,NAGAR AREA,9501301105,RAJKIYA BALIKA INTER COLLAGE ,Volatile,Mixed Block,No,Normal
BAHRAICH,NAWAB GANJ,9501204707,GOVT INTER COLLEGE LAKHAIYA KALAN,Volatile,Mixed Block,No,Normal
BAHRAICH,NAWAB GANJ,9501207210,GOVT.G. INTER COLEGE,Recovery,Mixed Block,No,Normal
BAHRAICH,NAWAB GANJ,9501214301,R H SCHOOL PATNA NAWABGANJ,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,PAYAGPUR,9501400411,MAMRAJ GOV. GIRLS H.S. SCHOOL,Volatile,Mixed Block,No,Normal
BAHRAICH,PAYAGPUR,9501401502,R HS GANGA PUR,Volatile,Mixed Block,No,Normal
BAHRAICH,PAYAGPUR,9501401304,R.H. SEMRIYAWAN,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,RISIA,9500903803,R H S BHAGTAPUR,Recovery,Mixed Block,No,Normal
BAHRAICH,RISIA,9500904603,R H SCHOOL BHOPATPUR CHAUKI,Volatile,Mixed Block,No,Normal
BAHRAICH,SHIV PUR,9500505306,R.H. SCHOOL INTAHA,Recovery,Mixed Block,No,Normal
BAHRAICH,SHIV PUR,9500503505,R.H. SCHOOL RAMPUR DHOBIYAHAR,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,TAJWA PUR,9500703302,GOVT HIGH SCHOOL TEDAVA SISTIPUR,Recovery,Mixed Block,No,Normal
BAHRAICH,TAJWA PUR,9500703604,GOVT INTER COLLEGE RAMPURWA,Consistent Growth,Mixed Block,No,Normal
BAHRAICH,VISHESHWAR  GANJ,9501508302,R H SCHOOL BASANT TEPRA VISHESHWARGANJ,Consistent Growth,Recovery Cluster,No,Normal
BAHRAICH,VISHESHWAR  GANJ,9501508303,R H SCHOOL GANGA JAMUNI VISHESHWARGANJ,Recovery,Recovery Cluster,No,Normal
BAHRAICH,VISHESHWAR  GANJ,9501508301,R H SCHOOL VISHESHWARGANJ VISHESHWARGANJ,Recovery,Recovery Cluster,No,Normal
BAHRAICH,VISHESHWAR  GANJ,9501504003,RH SCHOOL SEMRONA,Recovery,Recovery Cluster,No,Normal
BALLIA,BAIRIA,9631601818,G.G.I.C. BAIRIA,Volatile,Mixed Block,No,Normal
BALLIA,BALLIA N.P.,9631802003,GGIC BALLIA,Consistent Decline,Mixed Block,No,Normal
BALLIA,BALLIA N.P.,9631800503,GIC BALLIA,Consistent Decline,Mixed Block,No,Normal
BALLIA,BANSDEEH,9630900117,G G I C BANSDEEH BALLIA,Peaked,Mixed Block,No,Normal
BALLIA,BANSDEEH,9630904207,RAJKIYA U M V KEWRA,Recovery,Mixed Block,No,Normal
BALLIA,BELAHARI,9631503802,RAJKIYA U M V BASUDHARPAH,Recovery,Recovery Cluster,No,Normal
BALLIA,BELAHARI,9631502003,RAJKIYA UCHHTAR J H S DUDHAILA,Recovery,Recovery Cluster,No,Normal
BALLIA,BELAHARI,9631502903,rajkiy j h s rudrapur,Recovery,Recovery Cluster,No,Normal
BALLIA,CHILKAHAR,9630404605,RAJKIY U M V BACHAIPUR,Volatile,Mixed Block,No,Normal
BALLIA,CHILKAHAR,9630400410,RAJKIY U M VIDYALAY HAJAULI,Peaked,Mixed Block,No,Normal
BALLIA,DUBAHAR,9631400502,GOV. G J H S RAMPUR BASARIKAPU,Volatile,Mixed Block,No,Normal
BALLIA,GARWAR,9631102904,RAJKIYA UPS BISUKIA,Recovery,Mixed Block,No,Normal
BALLIA,GARWAR,9631103806,RAJKIYA UPS JAGDISHPUR,Recovery,Mixed Block,No,Normal
BALLIA,GARWAR,9631100203,Rajkiya umv Savarupur,Consistent Growth,Mixed Block,No,Normal
BALLIA,MANIAR,9630702404,RAJKIYA U M V BARSARI,Consistent Growth,Isolated Growth,No,Normal
BALLIA,MURLI CHHAPRA,9631701103,PRABHAVATI DS GGIC J P NAGAR,Consistent Decline,Isolated Decline,No,Normal
BALLIA,MURLI CHHAPRA,9631707602,RAJKIYA U.M.V TOLA BAJRAY BALLIA,Volatile,Isolated Decline,No,Normal
BALLIA,MURLI CHHAPRA,9631701403,RAJKIYA U.M.V TOLA FATEH RAI BALLIA,Consistent Growth,Isolated Decline,No,Normal
BALLIA,NAGARA,9630205004,RAJKIY U M V TURKI,Volatile,Mixed Block,No,Normal
BALLIA,NAGARA,9630204904,RAJKIY UPS JUDANPUR,Consistent Decline,Mixed Block,No,Normal
BALLIA,NAGARA,9630210104,RAJKIYA UPS KHARUAV,Consistent Decline,Mixed Block,No,Normal
BALLIA,NAVANAGAR,9630504805,RAJKIYA UPS KOTH,Recovery,Mixed Block,No,Normal
BALLIA,NAVANAGAR,9630501314,GOVERNMENT INTER COLLEGE DUHA BIHARA ,Consistent Growth,Mixed Block,No,Normal
BALLIA,PANDAH,9630608702,PT Deendayal Upadhyay Rajkiya Model Inter College Sudhauli Pandah ballia,Recovery,Mixed Block,No,Normal
BALLIA,PANDAH,9630604004,RAJKIYA UPS EKAIL,Consistent Decline,Mixed Block,No,Normal
BALLIA,RASARA,9630306503,PT Deendayal Upadhyay Rajkiya Model Inter College Motira Rasra ballia,Consistent Growth,Mixed Block,No,Normal
BALLIA,RASARA,9630302508,RAJKIY BALIKA INTER COL. RASARA,Volatile,Mixed Block,No,Normal
BALLIA,RASARA,9630302403,RAJKIYA UPS ATHILA,Recovery,Mixed Block,No,Normal
BALLIA,REVATI,9631002204,RAJKIYA U M V RAJULI,Volatile,Mixed Block,No,Normal
BALLIA,REVATI,9631001603,RAJKIYA U.M.V. CHOUBEY CHAPARA REWATI,Recovery,Mixed Block,No,Normal
BALLIA,SEAR,9630102205,RAJKIYA U M V SHAHPUR AFAGA,Recovery,Mixed Block,No,Normal
BALLIA,SEAR,9630103506,RAJKIYA UPS SONA DHIH,Volatile,Mixed Block,No,Normal
BALLIA,SEAR,9630105011,GOVERNMENT INTER COLLEGE AKHOP ,Consistent Growth,Mixed Block,No,Normal
BALLIA,SOHAWN,9631200117,G.G.I.C CHITBARAGAON,Volatile,Mixed Block,No,Normal
BALRAMPUR,BALRAMPUR,9522405303,GOVI  SEC SCH MIRZAPUR,Volatile,Recovery Cluster,No,Normal
BALRAMPUR,BALRAMPUR,9522419701,GOVT HIGH SCHOOL MADHWAJOT,Recovery,Recovery Cluster,No,Normal
BALRAMPUR,BALRAMPUR,9522409704,"GOVT. UCCATAR MADHYAMIC VIDYALAYA, VIRAHIMPUR, BALRAMPUR",Consistent Growth,Recovery Cluster,No,Normal
BALRAMPUR,BALRAMPUR,9522411303,"GOVT. UCCHATAR MADHYMIC VIDYALAYA, RAMNAGRA, BALRAMPUR",Recovery,Recovery Cluster,No,Normal
BALRAMPUR,BALRAMPUR,9522405404,GOVT. UCCHTAR MADHYMIC VIDYALAYA CHAKWA BALRAMPUR,Recovery,Recovery Cluster,No,Normal
BALRAMPUR,GAINDAS BUZURG,9521703402,GOVT HIGH SCHOOL DEVARIYA JANALI,Recovery,Mixed Block,No,Normal
BALRAMPUR,GAINDAS BUZURG,9521700805,GOVT. INTER COLLEGE ITAI RAMPUR,Consistent Growth,Mixed Block,No,Normal
BALRAMPUR,GAINSARI,9522312501,GOVT HIGH SCHOOL BAGHEL KHAND,Recovery,Mixed Block,No,Normal
BALRAMPUR,GAINSARI,9522300109,GOVT. INTER COLLEGE GAINSARI,Recovery,Mixed Block,No,Normal
BALRAMPUR,GAINSARI,9522304102,GOVT. UCCHATAR MADHYAMIC VIDYALAYA CHAPIYA SUKHRAMPUR,Peaked,Mixed Block,No,Normal
BALRAMPUR,HARAIYA SATGHARWA,9522103806,GOVT HR SEC BAHADURGANJ,Consistent Growth,Isolated Growth,No,Normal
BALRAMPUR,PACHPERWA,9522206002,GOVT HIGH SCHOOL BISUNPUR VISRAM,Recovery,Mixed Block,No,Normal
BALRAMPUR,REHRA BAZAR,9522806805,GOVT HIGH SCHOOL RUDHAULI BUZURG,Recovery,Mixed Block,No,Normal
BALRAMPUR,REHRA BAZAR,9522804908,"RAJKIYA UCCHATAR MADHYAMIC VIDYALAYA, SAHJAURA, REHRA BAZAR",Recovery,Mixed Block,No,Normal
BALRAMPUR,SHRIDUTTGANJ,9521600304,GOVT HIGH SCHOOL DEVRIYA MUBARAKPUR,Consistent Decline,Recovery Cluster,No,Normal
BALRAMPUR,SHRIDUTTGANJ,9521605808,GOVT HIGH SVHOOL CHAMRUPUR,Recovery,Recovery Cluster,No,Normal
BALRAMPUR,SHRIDUTTGANJ,9521601002,GOVT. INTER COLLEGE DARICHAURA,Recovery,Recovery Cluster,No,Normal
BALRAMPUR,SHRIDUTTGANJ,9521602703,GOVT. UCCATAR MADHYMIC VIDYALAYA SHIVPUR MAHANT,Recovery,Recovery Cluster,No,Normal
BALRAMPUR,TULSIPUR,9522003609,GOVT SEC SCHOOL MAHARJGANJ TARAI,Consistent Growth,Mixed Block,No,Normal
BALRAMPUR,TULSIPUR,9522004203,"GOVT. UCCATAR MADHYAMIC VIDYALAYA RAMGARH MAITAHAWA, BALRAMPUR",Recovery,Mixed Block,No,Normal
BALRAMPUR,TULSIPUR,9522006204,"GOVT. UCCHATAR MADHYMIC VIDYALAYA, HARHATA, TULSIPUR",Volatile,Mixed Block,No,Normal
BALRAMPUR,UTRAULA (MUN. CORP.),9523000112,GOVT. GIRLS HIGHER SECONDARY SCHOOL,Volatile,Mixed Block,No,Normal
BANDA,BABERU,9400509404,GOVT BALIKA I C BABERU,Volatile,Recovery Cluster,No,Normal
BANDA,BABERU,9400500605,GOVT HIGH SCHOOL AHAR,Recovery,Recovery Cluster,No,Normal
BANDA,BABERU,9400506702,GOVT HIGH SCHOOL PAKHARAULI,Recovery,Recovery Cluster,No,Normal
BANDA,BABERU,9400505604,GOVT HIGH SCHOOL SIMAUNI,Recovery,Recovery Cluster,No,Normal
BANDA,BABERU,9400502528,GOVT INTER COLLEGE MARKA ,Peaked,Recovery Cluster,No,Normal
BANDA,BABERU,9400502708,GOVT. HIGH SCH. SAMGARA,Consistent Growth,Recovery Cluster,No,Normal
BANDA,BADOKHAR KHURD,9400102522,G.I.C.MATAUNDH,Volatile,Recovery Cluster,No,Normal
BANDA,BADOKHAR KHURD,9400102204,GOVT HIGH SCH. HATHAUDA,Consistent Decline,Recovery Cluster,No,Normal
BANDA,BADOKHAR KHURD,9400101407,GOVT HIGH SCHOOL CHAHITARA,Recovery,Recovery Cluster,No,Normal
BANDA,BADOKHAR KHURD,9400105103,GOVT HIGH SCHOOL KARAHIA,Recovery,Recovery Cluster,No,Normal
BANDA,BADOKHAR KHURD,9400100604,GOVT HIGH SCHOOL KHAIRADA,Recovery,Recovery Cluster,No,Normal
BANDA,BADOKHAR KHURD,9400104708,PT DEENDAYAL UPADHYAY RAJKEEY MODEL INTER COLLEGE PACHNEHI,Recovery,Recovery Cluster,No,Normal
BANDA,BISANDA,9400604318,G.G.I.C. BISANDA,Recovery,Recovery Cluster,No,Normal
BANDA,BISANDA,9400600610,G.G.I.C. KORRAHI,Consistent Decline,Recovery Cluster,No,Normal
BANDA,BISANDA,9400601707,GANDHI GOVT COLLEGE ORAN,Recovery,Recovery Cluster,No,Normal
BANDA,BISANDA,9400602708,GOVT HIGH SCHOOL BALLAN,Consistent Growth,Recovery Cluster,No,Normal
BANDA,BISANDA,9400603507,GOVT HIGH SCHOOL BHADEHDU,Recovery,Recovery Cluster,No,Normal
BANDA,BISANDA,9400604707,GOVT. HIGH SCHOOL RANIPUR,Recovery,Recovery Cluster,No,Normal
BANDA,JASPURA,9400801005,GOVT HIGH SCH. BAREHTA,Recovery,Mixed Block,No,Normal
BANDA,JASPURA,9400802406,GOVT HIGH SCH. SABADA,Peaked,Mixed Block,No,Normal
BANDA,JASPURA,9400800716,GOVT HIGH SCHOOL GADARIA,Peaked,Mixed Block,No,Normal
BANDA,KAMASIN,9400700113,GGIC KAMASIN,Consistent Decline,Growth Pocket,Yes,Problem School
BANDA,KAMASIN,9400701510,GOV INTER COLLEGE BEERA ,Consistent Growth,Growth Pocket,No,Normal
BANDA,KAMASIN,9400704210,GOVERNMENT INTER COLLEGE LOHRA BLOCK KAMASIN ,Consistent Growth,Growth Pocket,No,Normal
BANDA,KAMASIN,9400705005,GOVT HIGH SCHOOL  CHARKA,Consistent Growth,Growth Pocket,No,Normal
BANDA,KAMASIN,9400702207,GOVT HIGH SCHOOL  MAMSI KHURD,Recovery,Growth Pocket,No,Normal
BANDA,MAHUWA,9400301707,GIVT. INTER COLLEGE BILGAW,Recovery,Recovery Cluster,No,Normal
BANDA,MAHUWA,9400303208,GOVT HIGH SCH. BADO BUJURG,Recovery,Recovery Cluster,No,Normal
BANDA,MAHUWA,9400306006,GOVT HIGH SCH. GUMAI,Peaked,Recovery Cluster,No,Normal
BANDA,MAHUWA,9400300703,GOVT HIGH SCH. JAKHANI,Recovery,Recovery Cluster,No,Normal
BANDA,MAHUWA,9400301604,GOVT. HIGH SCHOOL ADHRORI,Peaked,Recovery Cluster,No,Normal
BANDA,NAGAR KSHETRA,9400900404,GIC BANDA,Recovery,Mixed Block,No,Normal
BANDA,NAGAR KSHETRA,9400902302,GOVT GILS INT COLLEGE BANDA,Consistent Decline,Mixed Block,No,Normal
BANDA,NARAINI,9400402237,G.G.I.C. ATARRA,Volatile,Recovery Cluster,No,Normal
BANDA,NARAINI,9400405209,G.G.I.C. KARTAL,Consistent Decline,Recovery Cluster,No,Normal
BANDA,NARAINI,9400407204,G.I.C. KALINGER,Recovery,Recovery Cluster,No,Normal
BANDA,NARAINI,9400402717,G.I.C.FATEH GANJ,Recovery,Recovery Cluster,No,Normal
BANDA,NARAINI,9400407007,GOVT. HIGH SCHOOL BIRAUNA,Peaked,Recovery Cluster,No,Normal
BANDA,NARAINI,9400402408,GOVT. HIGH SCHOOL JABARA PUR,Volatile,Recovery Cluster,No,Normal
BANDA,NARAINI,9400403205,GOVT. HIGH SCHOOL MAHUI,Volatile,Recovery Cluster,No,Normal
BANDA,NARAINI,9400400109,GOVT. HIGH SCHOOL PAUHAR,Consistent Decline,Recovery Cluster,No,Normal
BANDA,NARAINI,9400406207,GOVT.HIGH SCHOOL BARUA KALINGER,Recovery,Recovery Cluster,No,Normal
BANDA,TINDWARI,9400210110,G.G.I.C.TINDWARI,Consistent Decline,Mixed Block,No,Normal
BANDA,TINDWARI,9400203608,G.I.C.PAILANI,Recovery,Mixed Block,No,Normal
BANDA,TINDWARI,9400204403,GOVT HIGH SCHOOL REHUNTA ,Peaked,Mixed Block,No,Normal
BANDA,TINDWARI,9400202304,GOVT. HIGH SCHOOL GUGAULI,Consistent Growth,Mixed Block,No,Normal
BANDA,TINDWARI,9400200209,GOVT. HIGH SCHOOL JAMUWAN,Volatile,Mixed Block,No,Normal
BANDA,TINDWARI,9400201707,GOVT.HIGH SCHOOL AMLIKAUR,Recovery,Mixed Block,No,Normal
BARABANKI,BANI KODAR,9460500109,RAJKIYA INTER COLLEGE AHAMADPUR (MSDP),Peaked,Mixed Block,No,Normal
BARABANKI,BANI KODAR,9460511103,RAJKIYA U.M.V DHEMA,Recovery,Mixed Block,No,Normal
BARABANKI,BANKI,9460400139,GOVT HIGH SCHOOL BADEL BARABANKI,Consistent Decline,Recovery Cluster,No,Normal
BARABANKI,BANKI,9460402406,Govt high school Bhanauli Barabanki,Recovery,Recovery Cluster,No,Normal
BARABANKI,BANKI,9460406615,RAJIKIYA U.M.V RAMPUR JAHANGIRA BAD,Volatile,Recovery Cluster,No,Normal
BARABANKI,BANKI,9461011101,RAJKIYA INTER COLLEGE SHABPUR (MSDP),Recovery,Recovery Cluster,No,Normal
BARABANKI,BANKI,9460403405,RAJKIYA U.M.V BAROLIJATA,Consistent Decline,Recovery Cluster,No,Normal
BARABANKI,BANKI,9460407105,RAJKIYA U.M.V RASOOLPUR HOUSE,Recovery,Recovery Cluster,No,Normal
BARABANKI,BARABANKI CITY,9461621202,RAJKIYA GIRLS INTER COLLEGE,Volatile,Mixed Block,No,Normal
BARABANKI,BARABANKI CITY,9461621201,RAJKIYA INTER COLLEGE BARABANKI,Volatile,Mixed Block,No,Normal
BARABANKI,DARIYA BAD,9460903202,Govt high school Danapur kayampur Barabanki,Recovery,Mixed Block,No,Normal
BARABANKI,DEWA,9460300108,GOVT. G. INTER COLLEGE DEWA,Peaked,Mixed Block,No,Normal
BARABANKI,DEWA,9460306205,RAJKIYA U.M.V MITTAI,Volatile,Mixed Block,No,Normal
BARABANKI,FATEH PUR,9460106303,GOVT. GIRLS INTER COLLEGE FATEHPUR,Stable,Mixed Block,No,Normal
BARABANKI,FATEH PUR,9460104607,RAJKIYA INTER COLLEGE BELHARA (MSDP),Consistent Growth,Mixed Block,No,Normal
BARABANKI,FATEH PUR,9460100806,RAJKIYA U.M.V HASANPUR TANDA,Peaked,Mixed Block,No,Normal
BARABANKI,HAIDAR GARH,9460603507,G H S  CHAUBISI BARABANKI,Recovery,Mixed Block,No,Normal
BARABANKI,HAIDAR GARH,9460609416,RAJKIYA BALIKA INTER COLLGE HAIDAR,Stable,Mixed Block,No,Normal
BARABANKI,HAIDAR GARH,9460608703,RAJKIYA U.M.V JARMAU HAIDARGARH,Consistent Decline,Mixed Block,No,Normal
BARABANKI,HAIDAR GARH,9460614502,RAJKIYA U.M.V SUBEHA,Volatile,Mixed Block,No,Normal
BARABANKI,HARAKH,9461110119,RAJKIYA BALIKA NTER COLLEGE  JAIDPUR MSDPalika ,Volatile,Mixed Block,No,Normal
BARABANKI,HARAKH,9461109908,RAJKIYA K.INTER COLLGE SATRIKH,Peaked,Mixed Block,No,Normal
BARABANKI,HARAKH,9461110903,RAJKIYA U.M.V MOHDIPUR CHAKSAR,Recovery,Mixed Block,No,Normal
BARABANKI,MASAULI,9461010302,GOVERNMENT GIRLS INTER COLLEGE,Peaked,Mixed Block,No,Normal
BARABANKI,MASAULI,9461000506,RAJKEEY U.M.V BANSA,Recovery,Mixed Block,No,Normal
BARABANKI,MASAULI,9461003403,RAJKIYA U.M.V NYAMAT PUR,Peaked,Mixed Block,No,Normal
BARABANKI,NINDURA,9461408503,GOVT HIGH SCHOOL GHUGHTAIR,Recovery,Mixed Block,No,Normal
BARABANKI,NINDURA,9461404803,GOVT HIGH SCHOOL SAMARDA,Peaked,Mixed Block,No,Normal
BARABANKI,NINDURA,9461405803,Govt high school Kaji behta Barabanki,Consistent Decline,Mixed Block,No,Normal
BARABANKI,NINDURA,9461402403,RAJKIYA INTER COLLEGE NINDURA,Volatile,Mixed Block,No,Normal
BARABANKI,NINDURA,9461408803,RAJKIYA U.M.V BADAIDEEH,Recovery,Mixed Block,No,Normal
BARABANKI,PURE DALAI,9460704103,RAJKEEY U.M.V PUREDALAI,Recovery,Mixed Block,No,Normal
BARABANKI,PURE DALAI,9460701106,GOVERNMENT GIRLS INTER COLLEG KASBA ICHAULI,Volatile,Mixed Block,No,Normal
BARABANKI,SIDDHAOR,9461220701,RAJKIYA U.M.V ASDAMAU BELHARI SIDDHAUR,Consistent Decline,Isolated Decline,No,Normal
BARABANKI,SIRAULI GAUSPUR,9460200106,RAJKIYA INTER COLLEGE SIRAULIGAUS,Stable,Mixed Block,No,Normal
BARABANKI,SURAT GANJ,9460805708,RAJ. INTER COLLEGE SURATGANJ,Recovery,Mixed Block,No,Normal
BARABANKI,SURAT GANJ,9460808806,RAJKIYA U.M.V CHHEDA,Recovery,Mixed Block,No,Normal
BARABANKI,TRIVEDI GANJ,9461306504,RAJKIYA U.M.V KABOOLPUR TRIVEDIGANJ,Volatile,Mixed Block,No,Normal
BARABANKI,TRIVEDI GANJ,9461307705,RAJKIYA U.M.V POKHRA,Recovery,Mixed Block,No,Normal
BAREILLY,ALAMPUR,9201711002,GOVT. SEC. SCHOOL KHULI,Peaked,Mixed Block,No,Normal
BAREILLY,AONLA,9201201405,GOVT. GIRLS INTER COLLEGE AONLA,Recovery,Mixed Block,No,Normal
BAREILLY,BAHERI,9201401303,GOVT. GIRLS HIGH SCHOOL MALHPUR,Consistent Growth,Mixed Block,No,Normal
BAREILLY,BAHERI,9201403206,GOVT. HIGH SCHOOL RATANGARH,Volatile,Mixed Block,No,Normal
BAREILLY,BAHERI,9201409603,GOVT. HIGH SCHOOL SIYATHERI,Peaked,Mixed Block,No,Normal
BAREILLY,BAHERI,9201410803,GOVT. HIGH SCHOOL TANDA CHHANGA,Recovery,Mixed Block,No,Normal
BAREILLY,BAHERI,9201408109,GOVT. GIRLS INTER COLLEGE MAVAYI KAZIYAN,Consistent Growth,Mixed Block,No,Normal
BAREILLY,BAHERI TOWN,9201300412,GOVT. GIRLS INTER COLLEGE BAHERI,Volatile,Mixed Block,No,Normal
BAREILLY,BAREILLY TOWN,9201904905,GOVT. GIRLS INTER COLLEGE BAREILLY,Peaked,Mixed Block,No,Normal
BAREILLY,BAREILLY TOWN,9201910704,GOVT. INTER COLLEGE BAREILLY,Peaked,Mixed Block,No,Normal
BAREILLY,BHADPURA,9200604320,GOVT. GIRLS HIGH SCHOOL KYOLARIYA,Recovery,Mixed Block,No,Normal
BAREILLY,BHADPURA,9200603205,GOVT. HIGH SCHOOL JYOTI JAGIR,Recovery,Mixed Block,No,Normal
BAREILLY,BHADPURA,9200601404,GOVT. HIGH SCHOOL MOHAMMADPUR,Consistent Growth,Mixed Block,No,Normal
BAREILLY,BHADPURA,9200605803,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE ALAHIYA BHADPURA NAWABGANJ BAREILLY,Consistent Growth,Mixed Block,No,Normal
BAREILLY,BHOJIPURA,9201100403,GOVT. HIGH SCHOOL ALINAGAR,Consistent Decline,Mixed Block,No,Normal
BAREILLY,BHOJIPURA,9201106803,GOVT. HIGH SCHOOL DALPATPUR,Stable,Mixed Block,No,Normal
BAREILLY,BHUTA,9200310603,GOVT. HIGH SCHOOL INAYATPUR,Volatile,Mixed Block,No,Normal
BAREILLY,BHUTA,9200301003,GOVT. SEC. SCHOOL SIMARA KESHOPUR,Recovery,Mixed Block,No,Normal
BAREILLY,BHUTA,9200302904,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE BEBAL BASANTPUR BHUTA BAREILLY,Consistent Growth,Mixed Block,No,Normal
BAREILLY,FARIDPUR,9201506403,GOVT. HIGH SCHOOL AURANGABAD,Volatile,Mixed Block,No,Normal
BAREILLY,FARIDPUR,9201506103,GOVT. HIGH SCHOOL KARTAULI,Recovery,Mixed Block,No,Normal
BAREILLY,FARIDPUR,9201505404,GOVT. HIGH SCHOOL SHIVPURI,Recovery,Mixed Block,No,Normal
BAREILLY,FATEHGANJ,9200700205,GOVT INTER COLLEGE AGRAS,Consistent Decline,Isolated Decline,No,Normal
BAREILLY,FATEHGANJ,9200700603,GOVT. INTER COLLEGE TURSA PATTI FATEHGANJ W,Consistent Growth,Isolated Decline,No,Normal
BAREILLY,FATEHGANJ,9200703103,GOVT. SEC. SCHOOL NARA FARIDAPUR,Peaked,Isolated Decline,No,Normal
BAREILLY,FATEHGANJ,9200704204,GOVT. INTER COLLEGE CHITAULI FATEHGANJ,Consistent Growth,Isolated Decline,No,Normal
BAREILLY,KYARA,9200800106,GOVT. GIRLS HIGH SCHOOL KYARA,Volatile,Mixed Block,No,Normal
BAREILLY,KYARA,9200808702,GOVT. HIGH SCHOOL NANDGAON,Recovery,Mixed Block,No,Normal
BAREILLY,KYARA,9200801302,GOVT. HIGH SCHOOL NAVI NAGAR,Volatile,Mixed Block,No,Normal
BAREILLY,KYARA,9200802505,GOVT. HIGH SCHOOL PALPUR KAMALPUR,Recovery,Mixed Block,No,Normal
