school_id,school_name,district,block,School_Type,Class_Range_Label,Boys_2223,Boys_2324,Boys_2425,Boys_2526,Girls_2223,Girls_2324,Girls_2425,Girls_2526,Girls_Growth_Pct,Boys_Growth_Pct,Gender_Gap_Pct,Girls_Ratio_Current,Girls_Imbalance_Flag,Girls_Declining_Flag
9050704510,GOVT HAMID IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,121.0,129.0,96,97,0.0,0.0,0,0,,-19.83,,0.0,Yes,No
9050721403,"GOVT INTER COLLEGE, PAHADI GATE, RAMPUR",RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,86.0,88.0,100,88,171.0,173.0,186,173,1.17,2.33,-1.16,0.663,Yes,No
9050701903,GOVT KHURSHEED GIRLS IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,0.0,0.0,0,0,859.0,726.0,994,1108,28.99,,,1.0,No,No
9050702906,GOVT MURTAZA INTER COLL RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,270.0,266.0,282,258,35.0,43.0,65,75,114.29,-4.44,118.73,0.225,Yes,No
9050703909,GOVT ORIENTAL COLLEGE RAMPUR,RAMPUR,TOWN AREA RAMPUR,Full_School,1-12,0.0,1.0,8,4,1.0,0.0,0,2,100.0,,,0.333,Yes,No
9050703906,GOVT RAZA IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Secondary,6-10,349.0,262.0,261,284,0.0,0.0,6,17,,-18.62,,0.056,Yes,No
9050700515,GOVT ZULFEQAR  IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,388.0,377.0,348,316,0.0,0.0,0,0,,-18.56,,0.0,Yes,No
9050700514,GOVT ZULFEQAR GIRL IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,0.0,0.0,0,0,438.0,509.0,462,397,-9.36,,,1.0,No,Yes
9010800104,GOVT. HIGH SCHOOL PUNDAIN,SAHARANPUR,BALIA KHEDI,Senior_Secondary,9-12,24.0,23.0,28,29,23.0,16.0,16,22,-4.35,20.83,-25.18,0.431,Yes,Yes
9010802912,RAJKIYA HIGH SCHOOL SABDALPUR,SAHARANPUR,BALIA KHEDI,Senior_Secondary,9-12,59.0,52.0,28,22,56.0,53.0,41,40,-28.57,-62.71,34.14,0.645,Yes,Yes
9010805402,RAMABAI RAJKIYA KANYA VIDHALAY,SAHARANPUR,BALIA KHEDI,Middle_to_Higher,6-12,0.0,0.0,0,0,315.0,314.0,312,275,-12.7,,,1.0,No,Yes
9010504805,GOVT. HIGH SCHOOL JAHKWALA,SAHARANPUR,DEOBAND,Senior_Secondary,9-12,40.0,35.0,32,46,28.0,27.0,21,37,32.14,15.0,17.14,0.446,Yes,No
9010502204,GOVT. HIGH SCHOOL UNCHAGAON,SAHARANPUR,DEOBAND,Senior_Secondary,9-12,12.0,12.0,13,20,21.0,17.0,20,20,-4.76,66.67,-71.43,0.5,Yes,Yes
9010505604,GOVT. INTER COLLEGE TAYYABPUR TAPPALALU PHULAS AKBARPUR,SAHARANPUR,DEOBAND,Middle_to_Higher,6-12,66.0,71.0,71,87,73.0,73.0,52,55,-24.66,31.82,-56.48,0.387,Yes,Yes
9010506007,GOVT.HIGH SCHOOL DIVALHEDI,SAHARANPUR,DEOBAND,Senior_Secondary,9-12,19.0,14.0,10,18,29.0,20.0,13,18,-37.93,-5.26,-32.67,0.5,Yes,Yes
9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,SAHARANPUR,DEOBAND,Middle_to_Higher,6-12,6.0,16.0,20,15,10.0,27.0,33,19,90.0,150.0,-60.0,0.559,Yes,No
9010301503,GOVT INTER COLLEGE JHADVAN ,SAHARANPUR,GANGOH,Middle_to_Higher,6-12,69.0,73.0,61,58,91.0,93.0,80,97,6.59,-15.94,22.53,0.626,Yes,No
9010305905,GOVT. HIGH SCHOOL,SAHARANPUR,GANGOH,Senior_Secondary,9-12,30.0,23.0,22,24,37.0,31.0,35,27,-27.03,-20.0,-7.03,0.529,Yes,Yes
9010310203,GOVT. HIGH SCHOOL CHAUPURA,SAHARANPUR,GANGOH,Senior_Secondary,9-12,17.0,13.0,16,27,20.0,23.0,24,27,35.0,58.82,-23.82,0.5,Yes,No
9010302208,GOVT. HIGH SCHOOL LAKHNOTI,SAHARANPUR,GANGOH,Senior_Secondary,9-12,29.0,36.0,41,46,51.0,48.0,40,51,0.0,58.62,-58.62,0.526,Yes,No
9010306705,PtDDUGICDhayakiGangoh,SAHARANPUR,GANGOH,Middle_to_Higher,6-12,48.0,48.0,56,56,55.0,64.0,68,64,16.36,16.67,-0.31,0.533,Yes,No
9011208803,GOVT. HIGH SCHOOL BHAGUWALA,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,38.0,44.0,42,43,46.0,36.0,34,38,-17.39,13.16,-30.55,0.469,Yes,Yes
9011213906,GOVT. HIGH SCHOOL PATHLOKAR,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,8.0,11.0,19,31,22.0,18.0,38,52,136.36,287.5,-151.14,0.627,Yes,No
9011202905,Govt. High School BADHERI GHOGHU,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,54.0,48.0,57,69,65.0,64.0,60,63,-3.08,27.78,-30.86,0.477,Yes,Yes
9011214506,RAJKIY HIGH SCHOOL,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,43.0,34.0,37,41,66.0,69.0,69,55,-16.67,-4.65,-12.02,0.573,Yes,Yes
9011212104,RAJKIYA HIGH SCHOOL TOTA TANDA,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,135.0,108.0,102,120,96.0,97.0,111,116,20.83,-11.11,31.94,0.492,Yes,No
9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,SAHARANPUR,MUZAFFARABAD,Middle_to_Higher,6-12,44.0,51.0,60,60,38.0,46.0,49,35,-7.89,36.36,-44.25,0.368,Yes,Yes
9011101207,GOVT. HIGH SCHOOL KPOORI GOVINDPUR,SAHARANPUR,NAGAL,Senior_Secondary,9-12,65.0,51.0,51,46,56.0,50.0,54,58,3.57,-29.23,32.8,0.558,Yes,No
9011103706,GOVT. HIGH SCHOOL KUTUBPUR LABDOLA,SAHARANPUR,NAGAL,Senior_Secondary,9-12,48.0,40.0,58,61,48.0,42.0,44,71,47.92,27.08,20.84,0.538,Yes,No
9011106403,GOVT. HIGH SCHOOL SHIVPUR,SAHARANPUR,NAGAL,Senior_Secondary,9-12,13.0,10.0,7,10,18.0,25.0,21,25,38.89,-23.08,61.97,0.714,Yes,No
9011101410,RAJKIYE INTER COLLEGE BANHERA KHAS,SAHARANPUR,NAGAL,Middle_to_Higher,6-12,40.0,82.0,106,71,27.0,50.0,77,54,100.0,77.5,22.5,0.432,Yes,No
9010106501,GOVT. GIRL INTER COLLEGE NICHI NAKUR,SAHARANPUR,NAKUR,Middle_to_Secondary,6-10,25.0,32.0,38,42,54.0,72.0,73,71,31.48,68.0,-36.52,0.628,Yes,No
9010102805,GOVT. HIGH SCHOOL BADHI,SAHARANPUR,NAKUR,Senior_Secondary,9-12,69.0,60.0,55,63,49.0,48.0,67,60,22.45,-8.7,31.15,0.488,Yes,No
9010109005,GOVT. HIGH SCHOOL MACHCHARHERI,SAHARANPUR,NAKUR,Senior_Secondary,9-12,36.0,36.0,34,29,28.0,35.0,51,44,57.14,-19.44,76.58,0.603,Yes,No
9010103304,GOVT. HIGH SCHOOL RANIPUR BARSI,SAHARANPUR,NAKUR,Senior_Secondary,9-12,18.0,28.0,25,15,20.0,16.0,28,31,55.0,-16.67,71.67,0.674,Yes,No
9010106116,GOVT. HIGH SCHOOL TABER,SAHARANPUR,NAKUR,Senior_Secondary,9-12,28.0,21.0,30,35,37.0,29.0,31,41,10.81,25.0,-14.19,0.539,Yes,No
9010105208,GOVT. INTER COLLEGE KAPURI,SAHARANPUR,NAKUR,Middle_to_Higher,6-12,148.0,119.0,101,99,57.0,64.0,69,58,1.75,-33.11,34.86,0.369,Yes,No
9010106752,LALA INDARSEN GOVT GIRLS INTER COLLEGE,SAHARANPUR,NAKUR,Middle_to_Secondary,6-10,0.0,0.0,0,0,202.0,200.0,191,166,-17.82,,,1.0,No,Yes
9010106026,SH.DEVENDRA KUMAR GOVT GIRLS INTER COLLEGE,SAHARANPUR,NAKUR,Middle_to_Secondary,6-10,0.0,0.0,0,0,356.0,345.0,353,374,5.06,,,1.0,No,No
9010906011,GOVT. GIRLS INTER COLLEGE TIKRAUL,SAHARANPUR,NANAUTA,Middle_to_Secondary,6-10,0.0,0.0,0,0,284.0,327.0,341,345,21.48,,,1.0,No,No
9010902802,GOVT. HIGH SHCOOL BHAWASI RAIPUR,SAHARANPUR,NANAUTA,Senior_Secondary,9-12,40.0,35.0,48,37,20.0,22.0,21,17,-15.0,-7.5,-7.5,0.315,Yes,Yes
9010904804,RAJKIYA  HIGH SCHOOL KUWA KHERA,SAHARANPUR,NANAUTA,Senior_Secondary,9-12,33.0,28.0,40,56,53.0,51.0,61,66,24.53,69.7,-45.17,0.541,Yes,No
9010900806,RAJKIYA HAIGH SCHOOL ABHA NANAUTA,SAHARANPUR,NANAUTA,Senior_Secondary,9-12,34.0,35.0,37,54,41.0,54.0,55,32,-21.95,58.82,-80.77,0.372,Yes,Yes
9011007604,"GOVT HIGH SCHOOL CHANDPUR, SRE",SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,14.0,17.0,10,5,20.0,14.0,20,20,0.0,-64.29,64.29,0.8,No,No
9011001825,GOVT INTER COLLEGE KAILASHPUR,SAHARANPUR,PUNWARKA,Middle_to_Higher,6-12,96.0,153.0,175,179,159.0,218.0,225,241,51.57,86.46,-34.89,0.574,Yes,No
9011005113,GOVT. HIGH SCHOOL SADAK DUDLEE,SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,38.0,38.0,51,59,64.0,63.0,65,66,3.12,55.26,-52.14,0.528,Yes,No
9011001203,GOVT. HIGH SCHOOL SONA,SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,52.0,50.0,49,50,49.0,50.0,61,73,48.98,-3.85,52.83,0.593,Yes,No
9011009401,PDDUGICCHAURADEV,SAHARANPUR,PUNWARKA,Middle_to_Higher,6-12,144.0,154.0,167,148,96.0,107.0,125,125,30.21,2.78,27.43,0.458,Yes,No
9011002605,RAJKIY KANYA INTER COLLEGE,SAHARANPUR,PUNWARKA,Middle_to_Secondary,6-10,0.0,0.0,0,0,611.0,628.0,700,710,16.2,,,1.0,No,No
9011010911,RAJKIYE HIGH SCHOOL,SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,57.0,49.0,58,53,138.0,131.0,134,126,-8.7,-7.02,-1.68,0.704,Yes,Yes
9011010719,RAJKIYE KANYA INTER COLLEGE.GAGALHEDI,SAHARANPUR,PUNWARKA,Middle_to_Secondary,6-10,0.0,0.0,0,0,599.0,540.0,568,585,-2.34,,,1.0,No,Yes
9010205108,GOVT. HIGH SHCOOL SADHOLI HARIA,SAHARANPUR,RAMPUR MANIHARAN,Senior_Secondary,9-12,64.0,64.0,58,62,56.0,74.0,73,69,23.21,-3.12,26.33,0.527,Yes,No
9010201511,RAJKIYA KANYA HIGH SCHOOL,SAHARANPUR,RAMPUR MANIHARAN,Senior_Secondary,9-12,3.0,6.0,24,38,113.0,88.0,76,73,-35.4,1166.67,-1202.07,0.658,Yes,Yes
9010404507,GOVT INTER COLLEGE DABKAURA,SAHARANPUR,SADHOLI KADIM,Middle_to_Higher,6-12,68.0,107.0,78,81,42.0,86.0,91,101,140.48,19.12,121.36,0.555,Yes,No
9010406103,GOVT INTER COLLEGE HABIBPUR TAPOVAN,SAHARANPUR,SADHOLI KADIM,Middle_to_Higher,6-12,44.0,54.0,50,64,25.0,30.0,25,30,20.0,45.45,-25.45,0.319,Yes,No
9010408003,GOVT. HIGH SCHOOL,SAHARANPUR,SADHOLI KADIM,Senior_Secondary,9-12,71.0,59.0,44,39,77.0,74.0,65,79,2.6,-45.07,47.67,0.669,Yes,No
9010401006,GOVT. HIGH SCHOOL KHERI MADHTI,SAHARANPUR,SADHOLI KADIM,Senior_Secondary,9-12,73.0,53.0,80,93,40.0,47.0,73,76,90.0,27.4,62.6,0.45,Yes,No
9010409003,PDDUGICNAUGAVAN,SAHARANPUR,SADHOLI KADIM,Middle_to_Higher,6-12,23.0,16.0,14,23,0.0,0.0,0,1,,0.0,,0.042,Yes,No
9010710108,GOVT. HIGH SCHOOL BUDDA KHEDA,SAHARANPUR,SARSAVA,Senior_Secondary,9-12,28.0,26.0,27,32,64.0,79.0,75,77,20.31,14.29,6.02,0.706,Yes,No
9010702506,GOVT. HIGH SCHOOL DAULATPUR,SAHARANPUR,SARSAVA,Senior_Secondary,9-12,17.0,13.0,18,23,15.0,19.0,23,20,33.33,35.29,-1.96,0.465,Yes,No
9010710801,GOVT. INTER COLLEGE GHUMTI,SAHARANPUR,SARSAVA,Middle_to_Higher,6-12,173.0,212.0,216,197,326.0,332.0,317,299,-8.28,13.87,-22.15,0.603,Yes,Yes
9010703103,RAJKIYA INTER COLLEGE PANCHKUAN,SAHARANPUR,SARSAVA,Middle_to_Higher,6-12,106.0,118.0,131,143,191.0,186.0,199,199,4.19,34.91,-30.72,0.582,Yes,No
9011400504,GOVT.KANYA INTER COLLEGE DEOBAND,SAHARANPUR,T.A. DEOBAND,Middle_to_Higher,6-12,0.0,0.0,0,0,560.0,570.0,607,597,6.61,,,1.0,No,No
9010610303,GOVT. INTER COLLEGE KAMELA ROAD,SAHARANPUR,T.A. SAHAHRANPUR,Middle_to_Higher,6-12,0.0,0.0,0,0,150.0,223.0,288,354,136.0,,,1.0,No,No
9010602509,GOVT.BOYS INTER COLLEGE,SAHARANPUR,T.A. SAHAHRANPUR,Middle_to_Higher,6-12,422.0,395.0,484,497,0.0,0.0,0,0,,17.77,,0.0,Yes,No
9010605703,GOVT.KANYA HYRE SECONDARY SCHOOL,SAHARANPUR,T.A. SAHAHRANPUR,Full_School,1-12,0.0,0.0,0,0,510.0,491.0,521,571,11.96,,,1.0,No,No
9680107105,GOVT.HIGHER SEC.SCHOOL HARTHALA,SAMBHAL (BHIM NAGAR),ASMOLI,Senior_Secondary,9-12,84.0,58.0,59,58,77.0,65.0,71,82,6.49,-30.95,37.44,0.586,Yes,No
9680102306,GOVT.HIGHER SECONDARY SCHOOL MADALA FATEHPUR,SAMBHAL (BHIM NAGAR),ASMOLI,Senior_Secondary,9-12,26.0,19.0,14,22,41.0,48.0,38,32,-21.95,-15.38,-6.57,0.593,Yes,Yes
9680516204,GOVERNMENT HIGHER SECONDARY SCHOOL,SAMBHAL (BHIM NAGAR),BANIYAKHERA,Senior_Secondary,9-12,75.0,76.0,73,68,63.0,66.0,74,85,34.92,-9.33,44.25,0.556,Yes,No
9680507903,GOVERNMNET HIGHER SECONDARY SCHOOL,SAMBHAL (BHIM NAGAR),BANIYAKHERA,Senior_Secondary,9-12,70.0,77.0,82,60,70.0,62.0,60,56,-20.0,-14.29,-5.71,0.483,Yes,Yes
9680409002,GOVT.HIGHER SECONDARY SCHOOL LEHRAWAN,SAMBHAL (BHIM NAGAR),BEHJOI,Middle_to_Secondary,6-10,626.0,603.0,633,621,432.0,429.0,422,434,0.46,-0.8,1.26,0.411,Yes,No
9680410105,Pt deendayal govt ic rajpur,SAMBHAL (BHIM NAGAR),BEHJOI,Middle_to_Higher,6-12,162.0,218.0,225,233,117.0,140.0,160,172,47.01,43.83,3.18,0.425,Yes,No
9680700305,Pt deendayal govt ic nadrauli,SAMBHAL (BHIM NAGAR),JUNAVAI,Middle_to_Higher,6-12,138.0,138.0,164,172,77.0,86.0,101,100,29.87,24.64,5.23,0.368,Yes,No
9681000106,GOVERNMENT INTER COLLEGE,SAMBHAL (BHIM NAGAR),PAWANSA,Middle_to_Higher,6-12,24.0,27.0,43,57,21.0,31.0,52,72,242.86,137.5,105.36,0.558,Yes,No
9681110418,GOVERNMENT KANYA INTER COLLEGE,SAMBHAL (BHIM NAGAR),SAMBHAL,Middle_to_Higher,6-12,0.0,0.0,0,0,338.0,375.0,397,403,19.23,,,1.0,No,No
9681112903,GOVT INTER COLLEGE DHIMARKHEDI,SAMBHAL (BHIM NAGAR),SAMBHAL,Middle_to_Higher,6-12,127.0,156.0,183,198,142.0,197.0,229,232,63.38,55.91,7.47,0.54,Yes,No
9681300307,GOVERNMENT GIRLS INTER COLLEGE,SAMBHAL (BHIM NAGAR),SAMBHAL CITY,Full_School,1-12,0.0,0.0,0,0,869.0,905.0,929,888,2.19,,,1.0,No,No
9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,SAMBHAL (BHIM NAGAR),SAMBHAL CITY,Middle_to_Higher,6-12,30.0,33.0,27,54,3.0,5.0,5,3,0.0,80.0,-80.0,0.053,Yes,No
9561613001,GOVT. INTER COLLEGE BANAULI SANT KABIR NAGAR,SANT KABIR NAGAR,BAGHAULI,Middle_to_Higher,6-12,44.0,98.0,102,111,62.0,132.0,196,228,267.74,152.27,115.47,0.673,Yes,No
9561602803,GOVT.HIGH SCHOOL BHAGWANPUR,SANT KABIR NAGAR,BAGHAULI,Senior_Secondary,9-12,16.0,15.0,13,15,17.0,21.0,33,30,76.47,-6.25,82.72,0.667,Yes,No
9561606805,GOVT.HIGH SCHOOL JAMDEEH,SANT KABIR NAGAR,BAGHAULI,Senior_Secondary,9-12,15.0,14.0,61,67,21.0,16.0,13,36,71.43,346.67,-275.24,0.35,Yes,No
9561605209,GOVT.KANYA UMV BAGHAULI,SANT KABIR NAGAR,BAGHAULI,Senior_Secondary,9-12,55.0,52.0,58,49,70.0,70.0,79,83,18.57,-10.91,29.48,0.629,Yes,No
9562103203,G.U.M.V. SHIYA KATAI,SANT KABIR NAGAR,BELHAR KALA,Senior_Secondary,9-12,79.0,64.0,74,66,81.0,72.0,85,85,4.94,-16.46,21.4,0.563,Yes,No
9561915401,GOVT. HIGH SCHOOL RAMJANGALA,SANT KABIR NAGAR,HAINSAR BAZAR,Senior_Secondary,9-12,64.0,68.0,90,125,80.0,89.0,101,115,43.75,95.31,-51.56,0.479,Yes,No
9561907604,GOVT. UMV BABHANAULI,SANT KABIR NAGAR,HAINSAR BAZAR,Senior_Secondary,9-12,66.0,49.0,50,44,69.0,61.0,66,67,-2.9,-33.33,30.43,0.604,Yes,Yes
9561500506,GOVT. GIRLS INTET COLLEGE KHALILABAD,SANT KABIR NAGAR,KHALILABAD,Middle_to_Higher,6-12,0.0,0.0,0,0,1210.0,1230.0,1178,1235,2.07,,,1.0,No,No
9561502903,GOVT. UMV GIRDHARPUR,SANT KABIR NAGAR,KHALILABAD,Senior_Secondary,9-12,62.0,63.0,58,45,54.0,54.0,61,63,16.67,-27.42,44.09,0.583,Yes,No
9561517502,GOVT. UMVIDYALAY DHAURAHARA,SANT KABIR NAGAR,KHALILABAD,Senior_Secondary,9-12,21.0,21.0,24,31,44.0,33.0,40,43,-2.27,47.62,-49.89,0.581,Yes,Yes
9562007409,GOVT. UMV MAHULI,SANT KABIR NAGAR,NATHNAGAR,Senior_Secondary,9-12,15.0,18.0,20,24,23.0,21.0,29,44,91.3,60.0,31.3,0.647,Yes,No
9561014503,GOVT. UMV GOVINDGUNJ,SANT KABIR NAGAR,PAULI,Senior_Secondary,9-12,159.0,152.0,141,110,153.0,149.0,144,144,-5.88,-30.82,24.94,0.567,Yes,Yes
9561701709,GOVT. HIGH SCHOOL SALEHPUR,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,53.0,38.0,31,43,28.0,18.0,28,26,-7.14,-18.87,11.73,0.377,Yes,Yes
9561702605,GOVT. HIGH SCHOOL UMILA,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,51.0,49.0,60,40,70.0,61.0,54,49,-30.0,-21.57,-8.43,0.551,Yes,Yes
9561704403,GOVT.UMVIDYALAY KARMAKHAN,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,46.0,46.0,38,35,34.0,40.0,42,32,-5.88,-23.91,18.03,0.478,Yes,Yes
9220610103,G.H.S CHILHAUTA BANDA,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,32.0,13.0,14,18,27.0,19.0,12,11,-59.26,-43.75,-15.51,0.379,Yes,Yes
9220603308,G.H.S. RARUA,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,32.0,29.0,31,37,33.0,29.0,24,26,-21.21,15.62,-36.83,0.413,Yes,Yes
9220607703,G.H.S. SINGHAPUR PANAI,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,34.0,39.0,38,37,42.0,55.0,42,42,0.0,8.82,-8.82,0.532,Yes,No
9220612305,RAJKIYE U. M. VIDHYALAY DHAKA GHANSHYAM,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,137.0,118.0,108,103,87.0,91.0,67,78,-10.34,-24.82,14.48,0.431,Yes,Yes
9220603906,RAJKIYE UCHCHTAR MADHYMIK VIDHYALAY NAVICHI,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,58.0,53.0,59,76,51.0,59.0,63,57,11.76,31.03,-19.27,0.429,Yes,No
9221305202,G.H.S. DINGURPUR,SHAHJAHANPUR,BHAWALKHERA,Senior_Secondary,9-12,37.0,29.0,19,26,30.0,23.0,15,25,-16.67,-29.73,13.06,0.49,Yes,Yes
9221306403,GOVT. INTER COLLAGE,SHAHJAHANPUR,BHAWALKHERA,Middle_to_Higher,6-12,177.0,208.0,181,221,142.0,159.0,155,194,36.62,24.86,11.76,0.467,Yes,No
9221312604,RAJKIYE UCHTAR M.S. SARSAWAN,SHAHJAHANPUR,BHAWALKHERA,Senior_Secondary,9-12,126.0,125.0,131,107,69.0,66.0,67,85,23.19,-15.08,38.27,0.443,Yes,No
9220101206,G.H.S. DHANAURA,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,42.0,34.0,37,38,36.0,31.0,31,28,-22.22,-9.52,-12.7,0.424,Yes,Yes
9220108303,G.H.S. KAPER KATKA,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,21.0,14.0,22,34,21.0,15.0,35,49,133.33,61.9,71.43,0.59,Yes,No
9220100505,GOV. HSS PIPROULA SHAHJAHANPUR,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,135.0,138.0,144,146,108.0,124.0,133,137,26.85,8.15,18.7,0.484,Yes,No
9220108903,Government Higher Secondary School,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,52.0,59.0,54,52,53.0,61.0,60,67,26.42,0.0,26.42,0.563,Yes,No
9220102901,RAJKIYA INTER COLLEGE,SHAHJAHANPUR,DADRAUL,Middle_to_Higher,6-12,638.0,604.0,574,549,518.0,530.0,541,550,6.18,-13.95,20.13,0.5,Yes,No
9220102808,RAJKIYA INTER COLLEGE TIKRI,SHAHJAHANPUR,DADRAUL,Middle_to_Higher,6-12,84.0,85.0,122,196,91.0,126.0,158,204,124.18,133.33,-9.15,0.51,Yes,No
9220105810,RAJKIYE U.M. VIDHAYALA SHAHBAZNAGAR,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,42.0,38.0,34,36,53.0,52.0,72,62,16.98,-14.29,31.27,0.633,Yes,No
9220202705,G.H.S. BARI PRASIDDHAPUR,SHAHJAHANPUR,JAITIPUR,Senior_Secondary,9-12,15.0,22.0,20,22,22.0,14.0,16,22,0.0,46.67,-46.67,0.5,Yes,No
9220203605,RAJKIYE U.M. VIDHAYALAY SHANKAR PITRAI JAITUPUR,SHAHJAHANPUR,JAITIPUR,Senior_Secondary,9-12,26.0,20.0,26,31,37.0,38.0,37,36,-2.7,19.23,-21.93,0.537,Yes,Yes
9220307603,G.H.S. CHAURASI,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,34.0,33.0,16,15,26.0,20.0,19,19,-26.92,-55.88,28.96,0.559,Yes,Yes
9220309803,RAJKIYE UCHTAR M.V. KAKRALA,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,83.0,51.0,61,63,111.0,62.0,63,57,-48.65,-24.1,-24.55,0.475,Yes,Yes
9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,56.0,63.0,98,122,36.0,37.0,68,89,147.22,117.86,29.36,0.422,Yes,No
9221002405,G.H.S.BARA KALAN,SHAHJAHANPUR,KALAN,Senior_Secondary,9-12,38.0,29.0,27,37,42.0,33.0,42,46,9.52,-2.63,12.15,0.554,Yes,No
9221002502,G.H.S.HATHINI NAGARIYA,SHAHJAHANPUR,KALAN,Senior_Secondary,9-12,9.0,6.0,8,15,8.0,6.0,9,19,137.5,66.67,70.83,0.559,Yes,No
9221003412,GOVT. INTER COLLEGE,SHAHJAHANPUR,KALAN,Middle_to_Higher,6-12,617.0,624.0,522,551,343.0,373.0,355,320,-6.71,-10.7,3.99,0.367,Yes,Yes
9221004402,RAJKIYA INTER COLLEGE SANGERI,SHAHJAHANPUR,KALAN,Middle_to_Higher,6-12,74.0,102.0,166,210,46.0,53.0,100,125,171.74,183.78,-12.04,0.373,Yes,No
9221117203,G.H.S.  CHAUHANPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,38.0,42.0,46,64,27.0,30.0,32,41,51.85,68.42,-16.57,0.39,Yes,No
9221109302,G.H.S. NAWADA RUDRAPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,45.0,49.0,46,50,62.0,54.0,43,58,-6.45,11.11,-17.56,0.537,Yes,Yes
9221101223,GOVT. INTER COLLEGE,SHAHJAHANPUR,KANTH,Middle_to_Secondary,6-10,1137.0,1041.0,1154,1312,773.0,746.0,742,863,11.64,15.39,-3.75,0.397,Yes,No
9221117403,RAJKIYE U. M. VIDHAYLAY PADAINCHA KANTH SHAHJAHANPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,264.0,217.0,162,182,127.0,128.0,124,129,1.57,-31.06,32.63,0.415,Yes,No
9221103207,RAJKIYE UCHCHYTER MADHYMIK VIDHAYLAY JAMUNI DAULAT PUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,71.0,73.0,95,102,64.0,69.0,65,72,12.5,43.66,-31.16,0.414,Yes,No
9220904102,G.H.S. NAUSNA,SHAHJAHANPUR,KATRA KHUDAGANJ,Senior_Secondary,9-12,24.0,17.0,25,23,31.0,27.0,33,32,3.23,-4.17,7.4,0.582,Yes,No
9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,SHAHJAHANPUR,KATRA KHUDAGANJ,Middle_to_Secondary,6-10,91.0,110.0,120,124,111.0,143.0,169,178,60.36,36.26,24.1,0.589,Yes,No
9220706503,RAJKIYE HIGH SCHOOL CHANDPUR KHUTAR SHAHJAHANPUR,SHAHJAHANPUR,KHUTAR,Senior_Secondary,9-12,87.0,66.0,71,72,79.0,77.0,80,77,-2.53,-17.24,14.71,0.517,Yes,Yes
9220701807,RAJKIYE UCHTAR MADMAMIK MALIKA,SHAHJAHANPUR,KHUTAR,Senior_Secondary,9-12,55.0,57.0,55,57,64.0,67.0,79,87,35.94,3.64,32.3,0.604,Yes,No
9221701903,RAJKIYA UCHCHTAR MADHYAMIK VID KUDAIYA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,Senior_Secondary,9-12,50.0,37.0,31,52,34.0,45.0,44,43,26.47,4.0,22.47,0.453,Yes,No
9221713304,RAJKIYA UMV BARUA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,Senior_Secondary,9-12,149.0,137.0,131,149,83.0,64.0,75,88,6.02,0.0,6.02,0.371,Yes,No
