District,Block,School_ID,School_Name,Girls_C8,Girls_C9,Girls_C10,Girls_C11,Girls_C12,Cont_C8_C9_pct,Cont_C9_C10_pct,Cont_C10_C11_pct,Cont_C11_C12_pct,Girls_Progression_pct,Weakest_Step,C10_C11_Trend,Ladder_Tag
SAMBHAL (BHIM NAGAR),PAWANSA,9681000106,GOVERNMENT INTER COLLEGE,14,25,5,8,20,178.6,20.0,160.0,250.0,142.8,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap
SAMBHAL (BHIM NAGAR),SAMBHAL,9681110418,GOVERNMENT KANYA INTER COLLEGE,51,103,96,89,64,202.0,93.2,92.7,71.9,125.5,C11-C12,More Girls Enrolling in C11,Moderate Enrollment
SAMBHAL (BHIM NAGAR),SAMBHAL,9681112903,GOVT INTER COLLEGE DHIMARKHEDI,28,36,64,48,56,128.6,177.8,75.0,116.7,200.0,C10-C11,Fewer Girls Enrolling in C11,Moderate Enrollment
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681300307,GOVERNMENT GIRLS INTER COLLEGE,102,200,192,182,212,196.1,96.0,94.8,116.5,207.8,C10-C11,More Girls Enrolling in C11,Strong Enrollment
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,0,0,0,0,3,0.0,0.0,0.0,300000.0,300000.0,C8-C9,Stable,Multiple Enrollment Gaps
SANT KABIR NAGAR,BAGHAULI,9561613001,GOVT. INTER COLLEGE BANAULI SANT KABIR NAGAR,27,51,59,54,37,188.9,115.7,91.5,68.5,137.0,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap
SANT KABIR NAGAR,BAGHAULI,9561602803,GOVT.HIGH SCHOOL BHAGWANPUR,0,6,24,0,0,600000.0,399.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,BAGHAULI,9561606805,GOVT.HIGH SCHOOL JAMDEEH,0,25,11,0,0,2500000.0,44.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,BAGHAULI,9561605209,GOVT.KANYA UMV BAGHAULI,0,42,41,0,0,4200000.0,97.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,BELHAR KALA,9562103203,G.U.M.V. SHIYA KATAI,0,44,41,0,0,4400000.0,93.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,HAINSAR BAZAR,9561915401,GOVT. HIGH SCHOOL RAMJANGALA,0,65,50,0,0,6500000.0,76.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,HAINSAR BAZAR,9561907604,GOVT. UMV BABHANAULI,0,33,34,0,0,3300000.0,103.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,KHALILABAD,9561500506,GOVT. GIRLS INTET COLLEGE KHALILABAD,156,316,257,233,273,202.6,81.3,90.7,117.2,175.0,C9-C10,Fewer Girls Enrolling in C11,Strong Enrollment
SANT KABIR NAGAR,KHALILABAD,9561502903,GOVT. UMV GIRDHARPUR,0,35,28,0,0,3500000.0,80.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,KHALILABAD,9561517502,GOVT. UMVIDYALAY DHAURAHARA,0,19,24,0,0,1900000.0,126.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,NATHNAGAR,9562007409,GOVT. UMV MAHULI,0,24,20,0,0,2400000.0,83.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,PAULI,9561014503,GOVT. UMV GOVINDGUNJ,0,76,68,0,0,7600000.0,89.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,SEMARINYAVA,9561701709,GOVT. HIGH SCHOOL SALEHPUR,0,11,15,0,0,1100000.0,136.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,SEMARINYAVA,9561702605,GOVT. HIGH SCHOOL UMILA,0,27,22,0,0,2700000.0,81.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SANT KABIR NAGAR,SEMARINYAVA,9561704403,GOVT.UMVIDYALAY KARMAKHAN,0,8,24,0,0,800000.0,300.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,BANDA,9220610103,G.H.S CHILHAUTA BANDA,0,8,3,0,0,800000.0,37.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,BANDA,9220603308,G.H.S. RARUA,0,15,11,0,0,1500000.0,73.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,BANDA,9220607703,G.H.S. SINGHAPUR PANAI,0,25,17,0,0,2500000.0,68.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,BANDA,9220612305,RAJKIYE U. M. VIDHYALAY DHAKA GHANSHYAM,0,51,27,0,0,5100000.0,52.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,BANDA,9220603906,RAJKIYE UCHCHTAR MADHYMIK VIDHYALAY NAVICHI,0,22,35,0,0,2200000.0,159.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,BHAWALKHERA,9221305202,G.H.S. DINGURPUR,0,18,7,0,0,1800000.0,38.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,BHAWALKHERA,9221306403,GOVT. INTER COLLAGE,41,43,28,39,43,104.9,65.1,139.3,110.3,104.9,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap
SHAHJAHANPUR,BHAWALKHERA,9221312604,RAJKIYE UCHTAR M.S. SARSAWAN,0,49,36,0,0,4900000.0,73.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,DADRAUL,9220101206,G.H.S. DHANAURA,0,14,14,0,0,1400000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,DADRAUL,9220108303,G.H.S. KAPER KATKA,0,21,28,0,0,2100000.0,133.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,DADRAUL,9220100505,GOV. HSS PIPROULA SHAHJAHANPUR,0,74,63,0,0,7400000.0,85.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,DADRAUL,9220108903,Government Higher Secondary School,0,34,33,0,0,3400000.0,97.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,DADRAUL,9220102901,RAJKIYA INTER COLLEGE,31,128,111,137,143,412.9,86.7,123.4,104.4,461.3,C9-C10,More Girls Enrolling in C11,Strong Enrollment
SHAHJAHANPUR,DADRAUL,9220102808,RAJKIYA INTER COLLEGE TIKRI,0,47,53,50,54,4700000.0,112.8,94.3,108.0,5400000.0,C10-C11,More Girls Enrolling in C11,Strong Enrollment
SHAHJAHANPUR,DADRAUL,9220105810,RAJKIYE U.M. VIDHAYALA SHAHBAZNAGAR,0,31,31,0,0,3100000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,JAITIPUR,9220202705,G.H.S. BARI PRASIDDHAPUR,0,14,8,0,0,1400000.0,57.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,JAITIPUR,9220203605,RAJKIYE U.M. VIDHAYALAY SHANKAR PITRAI JAITUPUR,0,12,24,0,0,1200000.0,200.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,JALALABAD,9220307603,G.H.S. CHAURASI,0,9,10,0,0,900000.0,111.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,JALALABAD,9220309803,RAJKIYE UCHTAR M.V. KAKRALA,0,28,29,0,0,2800000.0,103.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,JALALABAD,9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,0,48,41,0,0,4800000.0,85.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KALAN,9221002405,G.H.S.BARA KALAN,0,25,21,0,0,2500000.0,84.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KALAN,9221002502,G.H.S.HATHINI NAGARIYA,0,13,6,0,0,1300000.0,46.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KALAN,9221003412,GOVT. INTER COLLEGE,44,80,71,60,65,181.8,88.7,84.5,108.3,147.7,C10-C11,More Girls Enrolling in C11,Strong Enrollment
SHAHJAHANPUR,KALAN,9221004402,RAJKIYA INTER COLLEGE SANGERI,35,44,8,9,29,125.7,18.2,112.5,322.2,82.9,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap
SHAHJAHANPUR,KANTH,9221117203,G.H.S.  CHAUHANPUR,0,21,20,0,0,2100000.0,95.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KANTH,9221109302,G.H.S. NAWADA RUDRAPUR,0,37,21,0,0,3700000.0,56.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KANTH,9221101223,GOVT. INTER COLLEGE,0,203,168,238,254,20300000.0,82.8,141.7,106.7,25400000.0,C9-C10,Stable,Strong Enrollment
SHAHJAHANPUR,KANTH,9221117403,RAJKIYE U. M. VIDHAYLAY PADAINCHA KANTH SHAHJAHANPUR,0,66,63,0,0,6600000.0,95.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KANTH,9221103207,RAJKIYE UCHCHYTER MADHYMIK VIDHAYLAY JAMUNI DAULAT PUR,0,47,25,0,0,4700000.0,53.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KATRA KHUDAGANJ,9220904102,G.H.S. NAUSNA,0,15,17,0,0,1500000.0,113.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KATRA KHUDAGANJ,9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,0,48,54,40,36,4800000.0,112.5,74.1,90.0,3600000.0,C10-C11,More Girls Enrolling in C11,Moderate Enrollment
SHAHJAHANPUR,KHUTAR,9220706503,RAJKIYE HIGH SCHOOL CHANDPUR KHUTAR SHAHJAHANPUR,0,39,38,0,0,3900000.0,97.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,KHUTAR,9220701807,RAJKIYE UCHTAR MADMAMIK MALIKA,0,43,44,0,0,4300000.0,102.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,MADNAPUR,9221701903,RAJKIYA UCHCHTAR MADHYAMIK VID KUDAIYA MADNAPUR SPN,0,20,23,0,0,2000000.0,115.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,MADNAPUR,9221713304,RAJKIYA UMV BARUA MADNAPUR SPN,0,39,49,0,0,3900000.0,125.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,MIRJAPUR,9221209803,G.H.S. CHITRAU,0,16,20,0,0,1600000.0,125.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,MIRJAPUR,9221208002,RAJKIYE UCHTAR M.V. SADIKPUR,0,16,32,0,0,1600000.0,200.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,NIGOHI,9220402903,G.H.S. PARSAUNA KHALILPUR,0,22,10,0,0,2200000.0,45.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,NIGOHI,9220401603,RAJKIYE U.M. VIDHALYA BARILAL PUR SHAHJAHNAPUR,0,18,12,0,0,1800000.0,66.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,PUWAYA,9221401606,G.H.S. JUJHARPUR,0,32,27,0,0,3200000.0,84.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,PUWAYA,9221406910,G.H.S. NAHIL,0,42,28,0,0,4200000.0,66.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,PUWAYA,9221405543,GOVT. GIRLS INTER COLLEGE,51,178,126,178,169,349.0,70.8,141.3,94.9,331.4,C9-C10,More Girls Enrolling in C11,Moderate Enrollment
SHAHJAHANPUR,PUWAYA,9221413501,RAJKIYE U.M.V.BITAUNI SHAHJAHANPUR,0,22,13,0,0,2200000.0,59.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,SINDHAULI,9220500608,G.H.S. SINDHAULI,0,88,65,0,0,8800000.0,73.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,SINDHAULI,9220505207,Pandit Deen Dayal Upadhyay Rajkiya Model Inter College,0,135,90,75,63,13500000.0,66.7,83.3,84.0,6300000.0,C9-C10,Stable,Early Class Enrollment Gap
SHAHJAHANPUR,SINDHAULI,9220505205,RAJKIYE UMV BILANDPUR GADDIPUR,0,19,27,0,0,1900000.0,142.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,T.A.SHAHJAHANPUR,9221507402,G.G.I.C.,164,285,355,367,335,173.8,124.6,103.4,91.3,204.3,C11-C12,More Girls Enrolling in C11,Strong Enrollment
SHAHJAHANPUR,T.A.SHAHJAHANPUR,9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,0,0,0,0,0,,,,,,N/A,No Girls Data,No Girls Data
SHAHJAHANPUR,TILHAR,9220807705,G.H.S. SAMDHANA,0,25,15,0,0,2500000.0,60.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,TILHAR,9220807002,"Government Higher Secondary School, Sahampur",0,29,30,0,0,2900000.0,103.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,TILHAR,9220815101,RAJKIYE KANYA INTER COLLEGE TILHAR,65,176,157,123,159,270.8,89.2,78.3,129.3,244.6,C10-C11,Fewer Girls Enrolling in C11,Moderate Enrollment
SHAHJAHANPUR,TILHAR,9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,0,22,21,0,0,2200000.0,95.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAHJAHANPUR,TILHAR,9220809002,RAJKIYE U.M. VIDHYALAY NOUGAI SHAHJAHANPUR,0,40,27,0,0,4000000.0,67.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,0,60,41,40,54,6000000.0,68.3,97.6,135.0,5400000.0,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,0,27,12,0,0,2700000.0,44.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),KAIRANA,9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,0,12,10,8,13,1200000.0,83.3,80.0,162.5,1300000.0,C10-C11,More Girls Enrolling in C11,Strong Enrollment
SHAMLI (PRABUDH NAGAR),KAIRANA,9740802211,RAJKIY INTER CO KURGAN,0,26,16,4,7,2600000.0,61.5,25.0,175.0,700000.0,C10-C11,Stable,Multiple Enrollment Gaps
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704313,GOVT GIRLS HIGHER SECONDARY S  GANGERU SHAMLI,0,38,40,0,0,3800000.0,105.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,0,7,7,6,16,700000.0,100.0,85.7,266.6,1600000.0,C10-C11,More Girls Enrolling in C11,Strong Enrollment
SHAMLI (PRABUDH NAGAR),KANDHLA,9740705403,RAJKIYA INTER COLLEGE KHERA KURTAN,2,9,9,9,12,449.8,100.0,100.0,133.3,599.7,C9-C10,More Girls Enrolling in C11,Strong Enrollment
SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],9741800155,GOVT GIRLS INTER COLLEGE,166,243,258,200,217,146.4,106.2,77.5,108.5,130.7,C10-C11,More Girls Enrolling in C11,Moderate Enrollment
SHAMLI (PRABUDH NAGAR),OON,9740901906,GOVT HIGHER SECONDARY SCHOOL TODA,0,13,7,0,0,1300000.0,53.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),OON,9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,4,18,18,12,25,449.9,100.0,66.7,208.3,624.8,C10-C11,More Girls Enrolling in C11,Class 10-11 Enrollment Gap
SHAMLI (PRABUDH NAGAR),OON,9740901211,GOVT. HIGH SCHOOL DATHERA,0,15,13,0,0,1500000.0,86.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),OON,9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,0,1,6,8,2,100000.0,599.4,133.3,25.0,200000.0,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap
SHAMLI (PRABUDH NAGAR),OON,9740907304,RAJKIYA BALIKA HIGH SCHOOL TAPRANA,0,31,23,0,0,3100000.0,74.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),OON,9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,0,16,8,0,0,1600000.0,50.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),OON,9740904106,RAJKIYA INTER COLLEGE KERTOO,0,21,31,23,25,2100000.0,147.6,74.2,108.7,2500000.0,C10-C11,More Girls Enrolling in C11,Moderate Enrollment
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000113,RAJKIYA INTER COLLEGE LILON,44,68,56,28,35,154.5,82.4,50.0,125.0,79.5,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000311,RAJKIYE HIGH SCHOOL BALWA,0,44,27,0,0,4400000.0,61.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,0,54,30,0,0,5400000.0,55.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741101009,RAJKAYA INTER COLLEGE UMARPUR,0,33,28,33,33,3300000.0,84.8,117.9,100.0,3300000.0,C9-C10,More Girls Enrolling in C11,Strong Enrollment
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,0,35,48,53,30,3500000.0,137.1,110.4,56.6,3000000.0,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap
SHRAWASTI,GILAULA,9510103104,RAJKIYA HIGH SCHOOL KATAR,0,25,14,0,0,2500000.0,56.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,GILAULA,9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,0,24,25,0,0,2400000.0,104.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,GILAULA,9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,0,17,10,0,0,1700000.0,58.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,HARIHARPUR RANI,9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,20,70,71,44,53,350.0,101.4,62.0,120.5,265.0,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap
SHRAWASTI,HARIHARPUR RANI,9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,0,21,13,0,0,2100000.0,61.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,HARIHARPUR RANI,9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,0,16,3,0,0,1600000.0,18.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,HARIHARPUR RANI,9510206205,RAJKIYA HIGH SCHOOL GOTHWA,0,78,30,0,0,7800000.0,38.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,HARIHARPUR RANI,9510216503,RAJKIYA HIGH SCHOOL JOGNI,0,22,18,0,0,2200000.0,81.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,HARIHARPUR RANI,9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,0,21,23,0,0,2100000.0,109.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,HARIHARPUR RANI,9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,0,14,18,0,0,1400000.0,128.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,IKAUNA,9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,0,79,19,16,8,7900000.0,24.1,84.2,50.0,800000.0,C9-C10,More Girls Enrolling in C11,Multiple Enrollment Gaps
SHRAWASTI,IKAUNA,9510302403,RAJKIYA HIGH SCHOOL DEENNAM GARH,0,25,21,0,0,2500000.0,84.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,IKAUNA,9510311401,RAJKIYA HIGH SCHOOL SITADWAR IKAUNA,0,31,43,0,0,3100000.0,138.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,IKAUNA,9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,0,14,18,0,0,1400000.0,128.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,JAMUNHA,9510407103,RAJKIYA HIGH SCHOOL CHIRAIYA,0,20,21,0,0,2000000.0,105.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,JAMUNHA,9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,0,19,22,0,0,1900000.0,115.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,JAMUNHA,9510404906,RAJKIYA HIGH SCHOOL EMLIYA KARANPUR,0,12,5,0,0,1200000.0,41.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,JAMUNHA,9510401103,RAJKIYA HIGH SCHOOL INDWA,0,11,17,0,0,1100000.0,154.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510611204,RAJKIYA HIGH SCHOOL BALANPUR,0,11,15,0,0,1100000.0,136.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,0,35,26,0,0,3500000.0,74.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,0,15,16,0,0,1500000.0,106.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,0,19,13,0,0,1900000.0,68.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,0,18,8,0,0,1800000.0,44.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,0,72,23,0,0,7200000.0,31.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,0,14,16,0,0,1400000.0,114.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SHRAWASTI,SIRSIYA,9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",0,105,63,74,28,10500000.0,60.0,117.5,37.8,2800000.0,C11-C12,More Girls Enrolling in C11,Multiple Enrollment Gaps
SIDDHARTHNAGAR,BANSI,9540310301,GOVRN.KANYA INTER COLLEGE BANS,22,59,42,27,33,268.2,71.2,64.3,122.2,150.0,C10-C11,More Girls Enrolling in C11,Class 10-11 Enrollment Gap
SIDDHARTHNAGAR,BANSI,9540305503,RAJKEEY UMV ATRAMU NANKAR,0,37,28,0,0,3700000.0,75.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,BANSI,9540303603,RAJKIYEE U.M.V. GONHATAL,0,50,50,0,0,5000000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,BARHANI,9540101203,RAJKEEY UMV MOHAN KOLA,0,33,26,0,0,3300000.0,78.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,BHANVAPUR,9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,0,42,33,0,0,4200000.0,78.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,BIRDPUR,9540203811,RAJKEEY UMV BAHORAVA UTTARI,0,23,13,0,0,2300000.0,56.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,0,3,3,0,0,300000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,DUMARIYAGANJ,9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,14,97,95,84,103,692.8,97.9,88.4,122.6,735.7,C10-C11,More Girls Enrolling in C11,Strong Enrollment
SIDDHARTHNAGAR,DUMARIYAGANJ,9540806903,RAJKEEY U.M.V. KUNDI,0,57,44,0,0,5700000.0,77.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,DUMARIYAGANJ,9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,32,66,48,39,38,206.2,72.7,81.2,97.4,118.7,C9-C10,Stable,Moderate Enrollment
SIDDHARTHNAGAR,DUMARIYAGANJ,9540814803,RAJKIYEE U.M.V. AMAUNA PANDEY,0,35,13,0,0,3500000.0,37.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,0,29,24,0,0,2900000.0,82.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,ITAVA,9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,17,27,47,35,25,158.8,174.1,74.5,71.4,147.1,C11-C12,Fewer Girls Enrolling in C11,Moderate Enrollment
SIDDHARTHNAGAR,ITAVA,9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,0,24,21,0,0,2400000.0,87.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,0,42,32,0,0,4200000.0,76.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
