District,Block,School_ID,School_Name,SegA_2223,SegB_2223,SegA_2526,SegB_2526,SegA_Growth_pct,SegB_Growth_pct,Ratio_2223,Ratio_2324,Ratio_2425,Ratio_2526,Ratio_Trend,Segment_Tag
SONBHADRA,GHORAWAL,9700401109,GOVT. INTER C. SIRSIYA THAKURAI KHAIRPUR,343,117,440,289,28.28,147.01,34.1,46.6,72.2,65.7,Improving,Both Growing
SONBHADRA,GHORAWAL,9700408605,Govt. H.S.S. HINAUTI,39,0,61,0,56.41,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,GHORAWAL,9700403203,Pt Deendayal Upadhyay Govt Model Inter College Mudiladeeh,285,90,589,322,106.67,257.78,31.6,52.0,60.0,54.7,Improving,Both Growing
SONBHADRA,MYORPUR,9700807506,G I C SHAKTINAGAR,519,476,405,458,-21.97,-3.78,91.7,85.5,102.8,113.1,Improving,Both Declining
SONBHADRA,MYORPUR,9700806705,GOVT. H.S.S. CHANGA,62,0,198,0,219.35,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,MYORPUR,9700807311,GOVT. H.S.S. DHURVAH,155,0,129,0,-16.77,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,MYORPUR,9700805803,GOVT. H.S.S. PIPARHAR,78,0,151,0,93.59,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,MYORPUR,9700807108,GOVT. INTER COLLEGE PIPRI,483,438,495,310,2.48,-29.22,90.7,77.0,78.7,62.6,Declining,Secondary Only
SONBHADRA,MYORPUR,9700802805,GOVT. U.M.V. MADHUBAN,85,0,91,0,7.06,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,MYORPUR,9700800907,GOVT. U.M.V. SAGOBANDH,94,0,143,0,52.13,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,MYORPUR,9700807412,Govt. Inter College .ANPRA,863,474,732,399,-15.18,-15.82,54.9,90.9,118.3,54.5,Declining,Both Declining
SONBHADRA,MYORPUR,9700808127,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE MEDARDAH,1,0,218,127,21700.0,,0.0,13.8,14.6,58.3,Improving,Both Declining
SONBHADRA,NAGWA,9700607003,GOVT. GIRLS HIGH SCHOOL CHANANI,43,0,55,0,27.91,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700605205,GOVT. GIRLS HIGH SCHOOL CHERUI,81,0,61,0,-24.69,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700602307,GOVT. GIRLS HIGH SCHOOL SARAIGARH,89,0,87,0,-2.25,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700602706,GOVT. GIRLS HIGH SCHOOL SUARSOT,63,0,59,0,-6.35,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700605304,GOVT. H.S.S. MARKUDI,79,0,61,0,-22.78,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700606105,GOVT. H.S.S. PINDARI,68,0,67,0,-1.47,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700606304,GOVT. HIGH SCHOOL CHAKARIYA,103,0,107,0,3.88,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700604903,GOVT. HIGH SCHOOL CHICHALIK,96,0,116,0,20.83,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,NAGWA,9700600502,GOVT. HIGH SCHOOL KANHAURA,75,0,55,0,-26.67,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,ROBERTSGANJ,9700306103,GOVT. GIRLS HIGH SCHOOL CHATARA,200,0,223,0,11.5,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,ROBERTSGANJ,9700315104,GOVT. U.M.V. PAIKA,104,0,103,0,-0.96,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SONBHADRA,ROBERTSGANJ,9700300714,GOVT.GIRL INTER COLLEGE ROBERTSGANJ,682,389,650,435,-4.69,11.83,57.0,76.0,97.0,66.9,Improving,Sr Secondary Only
SULTANPUR,BALDIRAI,9492601004,GHS ISAULI,66,0,88,0,33.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,BALDIRAI,9492607907,GHS PIPARI,22,0,26,0,18.18,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,BALDIRAI,9492607908,GIC PIPARI,98,56,99,35,1.02,-37.5,57.1,140.3,70.2,35.4,Declining,Secondary Only
SULTANPUR,BHADAIYAN,9490403106,GGIC BHADAIYAN,151,145,158,126,4.64,-13.1,96.0,114.3,100.0,79.7,Declining,Secondary Only
SULTANPUR,BHADAIYAN,9490403118,GHS BHADAIYAN,43,0,50,0,16.28,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,BHADAIYAN,9490404705,GHS KENAURA,187,0,184,0,-1.6,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,BHADAIYAN,9490400203,GHS SALAHPUR,125,0,119,0,-4.8,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,BHADAIYAN,9490403121,Samajbadi Abhinav Vidyalay,143,0,144,33,0.7,,0.0,0.0,0.0,22.9,Improving,Senior Collapse
SULTANPUR,DHANPATGANJ,9490703703,GHS KANAKPUR SIKVA,67,0,119,0,77.61,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,DHANPATGANJ,9490701806,GHS SARAIYA BHARTHI,156,0,113,0,-27.56,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,DOSTPUR,9490810804,GHS JAJRAHI,36,0,74,0,105.56,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,DOSTPUR,9490800302,Pandit Deen Dayal Upadhyay IC,149,92,137,82,-8.05,-10.87,61.7,123.5,101.5,59.9,Declining,Both Declining
SULTANPUR,DUBEYPUR,9490906103,GIC MAHRAJGANJ,170,79,223,140,31.18,77.22,46.5,52.5,41.9,62.8,Improving,Both Growing
SULTANPUR,JAISINGHPUR,9491207604,GHS PEEDHI,127,0,93,0,-26.77,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,JAISINGHPUR,9491206905,Pandit Deen Dayal Upadhyay IC,196,100,215,184,9.69,84.0,51.0,48.5,47.8,85.6,Improving,Both Growing
SULTANPUR,KADIPUR,9491412509,GGIC KADIPUR,256,155,233,175,-8.98,12.9,60.5,63.0,54.5,75.1,Improving,Sr Secondary Only
SULTANPUR,KARAUNDI KALA,9492804505,GHS AMEREMAU,261,0,264,0,1.15,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,KUREBHAR,9491505303,GHS ISMAILPUR,48,0,64,0,33.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,KUREBHAR,9491508005,Pandit Deen Dayal Upadhyay IC,177,42,153,83,-13.56,97.62,23.7,63.9,94.4,54.2,Improving,Sr Secondary Only
SULTANPUR,KURWAR,9491606506,GHS HAZIPATTI,198,0,169,0,-14.65,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,KURWAR,9491609205,GHS JUDUPUR,141,0,113,0,-19.86,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,MOTIGARPUR,9492700303,GHS MAHMOODPUR JUNGAL,35,0,75,0,114.29,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,MOTIGARPUR,9492709006,GHS SAHPUR NANEMAU,159,0,147,0,-7.55,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
SULTANPUR,SULTANPUR CITY,9492300512,GIC SULTANPUR,779,887,822,871,5.52,-1.8,113.9,118.8,114.2,106.0,Declining,Secondary Only
SULTANPUR,SULTANPUR CITY,9492300510,KESH KUMARI GGIC,766,914,975,1050,27.28,14.88,119.3,143.9,131.9,107.7,Declining,Both Growing
UNNAO,ASOHA,9261205203,GOVT. HIGH SCHOO SHIVGARH UNNAO,99,0,91,0,-8.08,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,AURAS,9260505704,GOVT HIGH SCH ALIPUR MICHLAULA,102,0,98,0,-3.92,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,AURAS,9260507304,GOVT HIGH SCHOOL ALDAU,50,0,62,0,24.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,AURAS,9260502603,GOVT HIGH SCHOOL DHAMIYANA,55,0,87,0,58.18,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,AURAS,9260502205,GOVT. HIGH SCHOOL ADAURA UNNAO,85,0,84,0,-1.18,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,AURAS,9260503002,GOVT. INTER COLLEGE INAYATPUR BARRA,499,564,395,503,-20.84,-10.82,113.0,119.8,126.6,127.3,Improving,Both Declining
UNNAO,BAGARMAU,9260200328,GOVT GIRLS INTER COLLEGE BANGAR MAU,119,97,114,153,-4.2,57.73,81.5,74.8,100.0,134.2,Improving,Sr Secondary Only
UNNAO,BAGARMAU,9260200908,GOVT HIGH SCHOOL KURSATH UNNAO,46,0,67,0,45.65,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,BAGARMAU,9260201204,GOVT. HIGH SCHOOL BERIYA GARAHA UNNAO,57,0,101,0,77.19,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,BICHHIYA,9261003410, GOVT GIRLS INTER COLLEGE PADRI KHURD UNNAO,101,146,104,105,2.97,-28.08,144.6,142.0,112.3,101.0,Declining,Senior Dropout
UNNAO,BICHHIYA,9261002007,GOVT.HIGH SCHOOL BICHHIYA UNNAO,127,0,136,0,7.09,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,BIGHAPUR,9261504305,GOVT HIGH SCHOOL KHARAJARA,54,0,78,0,44.44,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,CITI AREA,9261702951,GOVT GIRLS INTER COLLEGE UNNAO,604,608,430,548,-28.81,-9.87,100.7,119.7,131.8,127.4,Improving,Both Declining
UNNAO,CITI AREA,9261702950,GOVT INTER COLLEGE UNNAO,401,382,327,275,-18.45,-28.01,95.3,85.2,88.6,84.1,Declining,Both Declining
UNNAO,FATEHPUR 84,9260300157,LATE SRI RAM MISHR GOVT BALIKA INTER COLL,102,16,45,70,-55.88,337.5,15.7,62.9,178.9,155.6,Improving,Sr Secondary Only
UNNAO,GANGMURADABAD,9260101203,GOVT HIGH SCHOOL BALLAPUR,79,0,112,0,41.77,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,GANGMURADABAD,9260108328,GOVT. GIRLS INTER COLLAGE GANJMURADABAD,21,9,21,15,0.0,66.67,42.9,83.3,128.6,71.4,Improving,Sr Secondary Only
UNNAO,HASANGANJ,9260704603,GOVT HIGH SCHOOL JAGDISH PUR UNNAO,29,0,38,0,31.03,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,HILOULI,9261300404,GOVT HIGH SCHOOL PARA UNNAO,118,0,139,0,17.8,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,HILOULI,9261305503,"GOVT.H.SCHOOL BHAWANE GANJ HILOULI,UNNAO.",182,0,296,0,62.64,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,HILOULI,9261300216,GOVT.HIGH SCHOOL MAVAI UNNAO,89,0,63,0,-29.21,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,MIYAGANJ,9260600310,GOVT HIGH SCHOOL AASIVAN PASHCHIM,79,0,132,0,67.09,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,MIYAGANJ,9260607104,GOVT HIGH SCHOOL ARER KALA UNNAO,54,0,61,0,12.96,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,NAVABGANJ,9260802318,GOVT GIRLS INTER COLLEGE NAWABGANJ,605,491,589,514,-2.64,4.68,81.2,77.2,85.9,87.3,Improving,Sr Secondary Only
UNNAO,NAVABGANJ,9260808206,GOVT HIGH SCHOOL RAIPUR GARHI UNNAO,100,0,112,0,12.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,NAVABGANJ,9260807804,GOVT HIGH SCHOOL SOHARAMAU UNNAO,64,0,105,0,64.06,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,NAVABGANJ,9260805106,GOVT INTER COLLEGE CHAMRAULI,622,400,341,350,-45.18,-12.5,64.3,70.4,94.1,102.6,Improving,Both Declining
UNNAO,NAVABGANJ,9260811503,GOVT. HIGH SCHOOL MEETKHERA UNNAO,45,0,50,0,11.11,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,PURWA,9261409004,GOVT GIRLS INTER COLLAGE PURWA,267,218,298,245,11.61,12.39,81.6,88.9,87.0,82.2,Improving,Both Growing
UNNAO,PURWA,9261401403,GOVT HIGH SCHOOL BANIGON UNNAO,127,0,102,0,-19.69,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,SAFIPUR,9260401803,GOVT HIGH SCHOOL KISHAUN PUR TANDAWA,45,0,58,0,28.89,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,SAFIPUR,9260400137,GOVT.GIRLS INTER COLLEGE SAFIPUR,401,257,388,335,-3.24,30.35,64.1,89.4,106.1,86.3,Improving,Sr Secondary Only
UNNAO,SIKANDERPUR KARN,9261103301,GOVT HIGH GHONGHI RAUTAPUR,90,0,84,0,-6.67,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,SIKANDERPUR KARN,9261109404,GOVT HIGH SCHOOL KULUHA GARHA,64,0,63,0,-1.56,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,SIKANDERPUR KARN,9261100114,GOVT. GIRLS INTER COLLEGE ACHAL GANJ,162,132,180,121,11.11,-8.33,81.5,98.1,86.0,67.2,Declining,Secondary Only
UNNAO,SIKANDERPUR SAROSI,9260908103,GOVT GILS HIGH SCHOOL AERA BHADIYAR,173,0,178,0,2.89,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
UNNAO,SUMERPUR,9261601206,GOVT HIGH SCHOOL BISHRAMAU,41,0,28,0,-31.71,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,ARAJILINES,9670509206,GOVERNMENT ABHINAV INTER COLLEGE ARAJILINES,272,171,184,120,-32.35,-29.82,62.9,72.9,66.3,65.2,Improving,Both Declining
VARANASI,ARAJILINES,9670509203,GOVT GIRLS INTER COLLAGE JAKKHINI,316,247,360,253,13.92,2.43,78.2,90.8,64.4,70.3,Declining,Both Growing
VARANASI,ARAJILINES,9670502503,GOVT. HIGH SCHOOL PRATAPPUR,124,0,117,0,-5.65,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,ARAJILINES,9670517403,GOVT. HIGHSCHOOL BARHAINIKALA,90,0,120,0,33.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,ARAJILINES,9670512802,GOVT. HIGHSCHOOL BHATSAR,210,0,206,0,-1.9,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,ARAJILINES,9670511402,GOVT. HIGHSCHOOL BHIKHARIPUR,91,0,121,0,32.97,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,ARAJILINES,9670510207,GOVT. HIGHSCHOOL JANASA,169,0,171,0,1.18,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,ARAJILINES,9670513702,GOVT. HIGHSCHOOL MAHGAON,98,0,101,0,3.06,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,ARAJILINES,9670514201,GOVT. INTER COLLAGE JAKKHINI,268,320,277,212,3.36,-33.75,119.4,116.9,97.7,76.5,Declining,Senior Dropout
VARANASI,BARAGAON,9670208203,GOVT. HIGH SCHOOL HASANPUR,104,0,145,0,39.42,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,BARAGAON,9670206103,GOVT. HIGHSCHOOL BAULIA,84,0,145,0,72.62,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,CHIRAIGAON,9670709402,GOVT. HIGHSCHOOL BHOHAR,212,0,288,0,35.85,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,CHIRAIGAON,9670700503,GOVT. HIGHSCHOOL CHHAHI,175,0,214,0,22.29,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,CHIRAIGAON,9670704704,GOVT. HIGHSCHOOL RAMGARHAWA,111,0,134,0,20.72,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,CHOLAPUR,9670605703,GOVT. GIRLS INTER COLLEGE CHOLAPUR,340,330,477,455,40.29,37.88,97.1,108.0,107.6,95.4,Declining,Both Growing
VARANASI,CHOLAPUR,9670610302,GOVT. HIGHSCHOOL DHAURAHARA,193,0,222,0,15.03,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,HARHUA,9670304805,GOVT. HIGHSCHOOL BHAITHAULI,45,0,105,0,133.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,HARHUA,9670308303,GOVT. HIGHSCHOOL CHAKKA,150,0,127,0,-15.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,KASHIVIDYAPEETH,9670106603,GOVT. HIGH SCHOOL SAGAHAT,67,0,79,0,17.91,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,KASHIVIDYAPEETH,9670109602,LOK BANDHU RAJ NARAYAN GOVT GIRLS INTER COLLEGE TIKARI,222,174,182,198,-18.02,13.79,78.4,99.5,123.5,108.8,Improving,Sr Secondary Only
VARANASI,NAGAR NIGAM,9670900603,GOVT. GIRLS INTER COLLEGE MALDAHIYA,586,553,461,438,-21.33,-20.8,94.4,87.0,100.7,95.0,Improving,Both Declining
VARANASI,NAGAR NIGAM,9670900605,GOVT. QUEENCE INTER COLLEGE LAHURABEER,1154,1283,1105,914,-4.25,-28.76,111.2,99.5,88.7,82.7,Declining,Senior Dropout
VARANASI,NAGAR PALIKA RAMNAGAR,9671001402,GOVT. RADHA KISHORI GIRLS I.C. RAM NAGAR,1157,941,1192,949,3.03,0.85,81.3,82.7,96.2,79.6,Declining,Both Growing
VARANASI,NAGAR PALIKA RAMNAGAR,9671000103,PRABHU NARAYAN GOVT. I.C. RAMNAGAR,1180,720,1240,911,5.08,26.53,61.0,77.7,75.9,73.5,Improving,Both Growing
VARANASI,PINDRA,9670812402,GOVT. HIGH SCHOOL BELARI VARANASI,114,0,103,0,-9.65,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,PINDRA,9670814902,GOVT. HIGH SCHOOL CHITAIEPUR,82,0,121,0,47.56,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,SEWAPURI,9670400403,GOVT. HIGHSCHOOL BESAHUPUR,120,0,124,0,3.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,SEWAPURI,9670408803,GOVT. HIGHSCHOOL KARDHANA,215,0,205,0,-4.65,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,SEWAPURI,9670404104,GOVT. HIGHSCHOOL KHARAGUPUR,59,0,71,0,20.34,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,SEWAPURI,9670404905,GOVT. HIGHSCHOOL LALPUR,78,0,115,0,47.44,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
VARANASI,SEWAPURI,9670409004,GOVT. HIGHSCHOOL THATHARA,219,0,220,0,0.46,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
AGRA,FATEHABAD,9151108704,GOVERNMENT INTER COLLEGE AIE AGRA,0,0,76,14,,,0.0,0.0,0.0,18.4,Improving,Senior Collapse
ALIGARH,LODHA,9121005012,G.I.C. RORAWAR,0,0,66,0,,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ALIGARH,NAGAR ALIGARH,9121306092,GOVERNMENT HIGH SCHOOL BHUJPURA,0,0,6,0,,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
AMETHI - CSM NAGAR,JAGDISHPUR,9730104605,GIC MAU ATWARA  JAGDISHPUR AMETHI,0,0,120,52,,,0.0,34.1,42.5,43.3,Improving,Both Declining
BAGHPAT,CHHAPROLI,9080502105,"MODAL INTER COLLEGE, TANDA, BAGHPAT",0,0,45,56,,,0.0,16.1,51.1,124.4,Improving,Both Declining
BAGHPAT,PILANA,9080702405,MODAL INTER COLLEGE (BOYS) MUKARI ,0,0,42,61,,,0.0,121.6,130.0,145.2,Improving,Both Declining
BAHRAICH,FAKHAR PUR,9500303405,GGIC ACHAULIYA,0,0,200,67,,,0.0,21.1,28.8,33.5,Improving,Both Declining
BAHRAICH,HUJUR PUR,9500603205,GOVT MODEL INTER COLLEGE,0,0,79,51,,,0.0,44.4,111.9,64.6,Improving,Both Declining
BAHRAICH,JARWAL,9500107705,GGIC BASAHIYAPATE,0,0,120,27,,,0.0,14.5,21.2,22.5,Improving,Senior Collapse
BAHRAICH,MIHIN PURVA,9501104811,GIC MADHWAPUR,0,0,123,108,,,0.0,11.5,34.2,87.8,Improving,Both Declining
BALLIA,NAVANAGAR,9630501314,GOVERNMENT INTER COLLEGE DUHA BIHARA ,0,0,43,42,,,0.0,19.2,15.4,97.7,Improving,Both Declining
BALLIA,SEAR,9630105011,GOVERNMENT INTER COLLEGE AKHOP ,0,0,65,31,,,0.0,0.0,0.0,47.7,Improving,Both Declining
BARABANKI,PURE DALAI,9460701106,GOVERNMENT GIRLS INTER COLLEG KASBA ICHAULI,0,0,9,7,,,0.0,12.5,12.5,77.8,Improving,Both Declining
BAREILLY,KYARA,9200802604,"GOVT. INTER COLLEGE, UMARSIYA KYARA",0,0,317,149,,,0.0,0.0,0.0,47.0,Improving,Both Declining
BAREILLY,SHERGARH,9200906602,GOVT. MODEL GIRLS INTER COLLEGE PAHADPUR SHERGARH,0,0,38,25,,,0.0,13.3,23.3,65.8,Improving,Both Declining
BIJNOR,ALLHEPUR(DHAMPUR),9030217601,GOVT MODEL BALIKA INTER COLLEGE ALLHEPUR,0,0,48,25,,,0.0,34.2,24.6,52.1,Improving,Both Declining
BIJNOR,MOHD.PUR DEVMAL,9030910604,MODEL INTER COLLEGE MOHD DEVMAL ,0,0,110,85,,,0.0,153.3,99.1,77.3,Improving,Both Declining
BIJNOR,NAJIBABAD,9031013310,GOVT GIRLS INTER COLLEGE SAHANPUR,0,0,45,20,,,0.0,5.3,32.3,44.4,Improving,Both Declining
BUDAUN,DATAGANJ,9190802012,"GOVT. GIRLS INTER COLLEGE,DAHARPUR KALAN",0,0,231,172,,,0.0,63.8,50.4,74.5,Improving,Both Declining
BUDAUN,SALARPUR,9190400704,"GOVERNMENT INTER COLLEGE, GHATPURI",0,0,208,164,,,0.0,35.0,35.6,78.8,Improving,Both Declining
BUDAUN,SALARPUR,9190402603,"GOVERNMENT INTER COLLEGE, YUSUFNAGAR",0,0,77,99,,,0.0,33.3,54.2,128.6,Improving,Both Declining
BUDAUN,UJHANI,9190201007,"GOVT. INTER COLLEGE,BURRA AHIRWARA",0,0,120,140,,,0.0,24.3,28.4,116.7,Improving,Both Declining
BULANDSHAHR,LAKHAWATI,9110900153,GOVERMENT GIRLS INTER COLLEGE AURANGABAD BULANDSHAHR,0,0,218,168,,,0.0,59.2,51.1,77.1,Improving,Both Declining
DEORIA,BHATPAR RANI,9601100209,SAHEED PREMSAGAR GOVT  GIRLS INTER COLLAGE ,0,0,104,2,,,0.0,20.3,15.2,1.9,Improving,Senior Collapse
DEORIA,BHLUANI,9600600203,GOVERNAMENT INTER COLLAGE ,0,0,177,208,,,0.0,59.1,51.0,117.5,Improving,Both Declining
DEORIA,RUDRAPUR,9600701204,KRISHAK LET BIRENDRA BAHADAUR GOVT INTER COLLAGE ,0,0,195,187,,,0.0,142.0,111.8,95.9,Improving,Both Declining
FAIZABAD,PURA,9470803105,GOVT INTER COLLEGE DADERA PURA AYODHYA,0,0,214,135,,,0.0,31.8,26.9,63.1,Improving,Both Declining
FIROZABAD,FIROZABAD,9160104204,RAJKIYA INTER COLLEGE RAMDASPURA,0,0,63,37,,,0.0,26.5,25.7,58.7,Improving,Both Declining
GHAZIABAD,LONI,9090107407,MODEL BALAK INTER COLLEGE,0,0,81,0,,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
GHAZIABAD,LONI,9090107449,MODEL BALIKA INTER COLLEGE,0,0,107,113,,,0.0,16.1,28.7,105.6,Improving,Both Declining
GONDA,CHHAPIA,9530503803,RAJKIYA INTER COLLEGE TALAGANJ GRANT CHHAPIA GONDA,0,0,68,35,,,0.0,58.3,25.0,51.5,Improving,Both Declining
GONDA,TARABGANJ,9530405203,RAJKIYA INTER COLLEGE KARNIPUR TARABGANJ GONDA,0,0,117,53,,,0.0,9.9,6.7,45.3,Improving,Both Declining
HAMIRPUR (U.P.),MUSKARA,9380404704,NAVIN GOVT HIGH SCHOOL GUNDELA,0,0,96,0,,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
JAUNPUR,KERAKAT,9641305704,GOVERNMENT INTER COLLEGE PACHWAR KERAKAT JAUNPUR,0,0,134,70,,,0.0,0.0,0.0,52.2,Improving,Both Declining
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100090,GOVT. MODEL INTER COLLEGE GALSUA,0,0,57,32,,,0.0,0.0,48.6,56.1,Improving,Both Declining
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,0,0,7,0,,,0.0,16.7,21.4,0.0,Stable,Senior Collapse
KANSHIRAM NAGAR,PATIYALI,9721002635,GOVERNMENT INTER COLLAGE THANA DARIYAVGANJ,0,0,148,83,,,0.0,48.8,55.7,56.1,Improving,Both Declining
KHERI,BANKEGANJ,9231506303,GOVT INTER COLLEGE SALAVAT NAGAR,0,0,163,41,,,0.0,0.0,8.2,25.2,Improving,Senior Collapse
KHERI,PALIYA,9231104302,GOVT INTER COOLEGE SEMARI,0,0,488,456,,,0.0,90.4,84.1,93.4,Improving,Both Declining
KHERI,PASGAWAN,9231400303,GOVT INTER COLLEGE DHAKHIYA DEVI,0,0,190,87,,,0.0,58.5,54.7,45.8,Improving,Both Declining
KUSHINAGAR,KASIA,9590803322,GOVT. INTER COLLEGE KUDWA DILIPNAGAR,0,0,66,16,,,0.0,0.0,0.0,24.2,Improving,Senior Collapse
KUSHINAGAR,KHADDA,9590308203,RAJKIYA INTER COLLEGE TURKAHA KHADDA,0,0,36,13,,,0.0,0.0,25.0,36.1,Improving,Both Declining
LALITPUR,BIRDHA,9370205411,GOVT. INTER COLLAGE DHORRA,0,0,128,83,,,0.0,49.5,38.6,64.8,Improving,Both Declining
LUCKNOW,GOSHAI GANJ,9270600607,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL I C ANAIYA KHARGAPUR,0,0,98,8,,,0.0,0.0,0.0,8.2,Improving,Senior Collapse
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270912124,GGIC JIYAMAU,0,0,38,11,,,0.0,0.0,23.1,28.9,Improving,Senior Collapse
MAU,MOHAMMADABAD,9620208001,PT DEEN DYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE DEORIA BADI,0,0,84,74,,,0.0,0.0,0.0,88.1,Improving,Both Declining
